@relation guacamole-client_Single_NGLP_Metric_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute NGLP numeric
@attribute isBuggy {clean,buggy}

@data
48,0.016129,0.370968,3,2,349,10,3,14,1,2,11,16,0.125,142,91,124,0,clean
11,0.063218,0,0,2,3,4,2,2,0,2,2,2,0.5,32,32,174,14.293466,buggy
2,0,0.004425,0,0,55,6,2,10,0,5,70,390,0.005128,11,11,452,0,clean
9,0,0.043062,0,1,98,4,3,8,78,1,3,3,1,34,34,209,0,clean
2,0,0.009852,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,203,0,clean
2,0,0.016,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,125,0,clean
10,0.076336,0,0,0,0,1,1,20,0,2,2,8,0.25,185,128.5,131,0.800362,clean
3,0.016807,0.008403,0,1,585,4,3,8,2,3,16,29,0.137931,235,180.5,119,13.679686,clean
2,0,0.055556,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,36,0,clean
7,0.018987,0.003165,2,1,18,3,3,12,18,1,3,4,0.25,20,20,316,8.769838,buggy
18,0.051873,0,0,12,618,30,5,20,5,2,8,19,0.368421,25,13,347,5.775051,clean
26,0.064327,0.087719,3,2,399,6,3,21,77,1,3,16,0.25,162,105.5,171,19.69244,buggy
30,0.181818,0,3,1,226,5,2,17,195,1,1,1,1,81,81,165,38.566103,clean
2,0,0.037037,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,54,0,clean
6,0.017647,0,1,7,479,12,4,6,0,1,1,1,1,213,158.5,340,0,buggy
24,0.006757,0.155405,2,1,338,5,3,13,94,3,12,25,0.16,116,65,148,0,clean
2,0,0.019048,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,105,0,clean
82,0.225627,0.002786,4,1,322,11,4,12,0,1,1,1,1,96,51.5,359,92.744804,clean
15,0.107143,0,1,3,763,13,4,11,127,4,31,87,0.126437,1,1,140,13.679686,clean
9,0.024631,0.019704,0,13,523,20,5,11,0,1,1,1,1,21,21,203,36.070809,clean
6,0.019868,0,1,0,0,1,1,20,0,2,9,12,0.083333,2,2,302,0,clean
19,0.008439,0.031646,2,2,151,9,2,13,8,1,2,2,1,36,36,474,14.444885,buggy
187,0.219672,0.393443,3,17,618,31,5,21,0,2,8,19,0.105263,26,14,305,5.775051,buggy
25,0.107759,0,1,1,10,3,2,15,3,3,10,21,0.285714,143,92,232,33.99899,clean
22,0.025145,0.017408,7,2,635,11,3,13,177,1,13,41,0.243902,229,174.5,517,0,clean
2,0.006116,0,0,3,94,7,3,14,74,1,2,2,1,24,24,327,0,buggy
40,0.201005,0,7,6,519,16,4,23,0,3,4,5,0.2,148,91.5,199,1,clean
10,0,0.045872,0,5,237,13,4,20,220,1,1,3,0.666667,54,54,218,0,clean
171,3.595745,0.042553,1,1,618,5,2,20,0,2,8,19,0.368421,25,13,47,5.775051,clean
7,0.027237,0,0,0,236,6,3,19,27,3,25,49,0.081633,24,24,257,171.362518,clean
23,0.212766,0.031915,3,3,35,4,3,21,33,2,8,19,0.105263,26,14,94,5.775051,buggy
2,0,0.030769,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,65,0,clean
23,0.09607,0.004367,1,0,595,3,2,13,595,1,1,1,1,192,135.5,229,25.862752,clean
95,0.009091,0.422727,4,5,409,13,3,14,1,2,11,16,0.125,142,91,220,0,clean
4,0.006135,0.006135,0,4,97,11,3,22,0,1,2,2,1,32,32,326,13.079818,clean
41,0.027842,0.067285,5,3,191,5,3,16,21,2,6,13,0.461538,11,11,431,14.682823,buggy
37,0.110236,0.035433,3,3,760,5,3,17,4,1,1,1,1,259,118.33333,254,30.173384,buggy
2,0,0.033898,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,59,0,clean
2,0.016393,0.016393,0,0,0,2,1,7,0,1,1,3,0.333333,28,28,61,0,clean
10,0.016722,0.016722,0,0,635,5,3,13,176,1,13,41,0.243902,229,174.5,299,0,clean
3,0,0.0131,0,1,30,4,2,10,0,5,70,390,0.005128,11,11,229,0,clean
106,0.048,0.8,0,2,211,5,3,18,18,3,10,20,0.2,45,45,125,0.736966,clean
2,0,0.015873,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,126,0,clean
24,0.083969,0.007634,3,1,338,4,3,13,74,3,12,25,0.16,116,65,262,0,clean
8,0.07619,0,1,0,557,5,3,18,0,1,7,7,0.142857,225,170.5,105,-0,clean
20,0.180952,0.009524,3,4,580,14,4,13,0,1,13,41,0.02439,230,175.5,105,0,clean
2,0,0.034483,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,58,0,clean
15,0.2,0,1,2,863,14,3,19,0,2,5,7,0.142857,235,113.16667,75,106.326245,clean
2,0,0.074074,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,27,0,clean
7,0.056818,0.022727,0,1,6,3,2,20,0,2,8,19,0.368421,25,13,88,5.775051,clean
6,0.001297,0.006485,1,16,516,44,4,6,1,1,1,1,1,256,Infinity,771,0,clean
2,0,0.028986,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,69,0,clean
31,0.150538,0.182796,0,2,0,3,1,13,0,1,2,4,0.5,15,15,93,25.436658,clean
58,0.015504,0.434109,3,2,434,13,4,14,1,2,11,16,0.125,142,91,129,0,clean
5,0.025773,0,0,1,209,6,3,15,118,3,12,17,0.176471,43,43,194,11.95456,clean
15,0.023891,0.027304,3,4,20,6,3,9,0,1,1,1,1,17,17,293,13.079818,buggy
2,0.005525,0.005525,0,4,242,12,1,21,9,1,1,1,1,76,76,181,9.837628,clean
21,0.131944,0.013889,3,3,478,9,4,11,5,2,6,9,0.777778,212,157.5,144,90.842162,clean
2,0,0.009662,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,207,0,clean
2,0,0.010363,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,193,0,clean
6,0.012848,0,1,6,211,24,3,18,15,3,10,20,0.2,45,45,467,0.736966,clean
34,0.015873,0.253968,2,2,142,3,1,17,139,2,11,13,0.384615,129,72.5,126,95.266775,buggy
5,0.04918,0.032787,0,0,804,4,3,21,0,1,1,1,1,4,4,61,6.9844,clean
2,0,0.016393,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,122,0,clean
35,0.026071,0.039106,4,4,191,7,3,16,21,2,6,13,0.461538,11,11,537,14.682823,buggy
11,0.037975,0.031646,0,2,0,4,1,11,0,1,2,2,0.5,35,35,158,11.628644,buggy
2,0,0.028986,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,69,0,clean
30,0.118852,0.004098,3,8,829,12,4,8,31,2,2,4,1,223,101.16667,244,2.6386,clean
4,0.037736,0.037736,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,53,0,clean
2,0,0.030769,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,65,0,clean
12,0.011152,0.003717,1,10,366,29,3,10,0,1,4,14,0.071429,95,50.5,807,508.654169,clean
16,0.099237,0.022901,1,1,124,9,5,11,14,4,31,87,0.126437,1,1,131,13.679686,clean
4,0.005319,0.005319,1,3,6,4,1,14,0,1,2,2,0.5,288,Infinity,376,0,clean
4,0.009302,0.009302,1,1,0,1,1,17,0,2,7,10,0.6,243,104.33333,215,0,buggy
6,0.004934,0.004934,0,0,0,1,1,20,0,2,9,12,0.083333,2,2,608,0,clean
21,0.102564,0.005128,2,2,446,10,3,14,77,1,6,6,0.5,134,77.5,195,33.99899,buggy
4,0.014085,0.014085,0,1,583,3,2,0,582,3,13,20,0.5,186,129.5,142,13.679686,buggy
3,0.016807,0.008403,0,1,583,3,2,0,582,3,13,20,0.5,186,129.5,119,13.679686,buggy
11,0.030075,0.011278,2,1,640,9,3,8,2,3,16,29,0.137931,235,180.5,266,13.679686,clean
9,0.045226,0,1,3,211,9,3,18,15,3,10,20,0.2,45,45,199,0.736966,clean
2,0,0.018692,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,107,0,clean
51,0.2,0.151724,1,4,451,11,3,9,0,1,1,1,1,140,89,145,52.226964,clean
24,0.547619,0.02381,1,0,402,3,2,14,402,1,7,27,0.296296,165,108.5,42,167.219672,clean
2,0,0.01105,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,181,0,clean
34,0.015873,0.253968,2,2,143,4,2,14,1,2,11,16,0.125,142,91,126,0,clean
2,0,0.039216,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,51,0,clean
26,0,0.13,0,1,339,6,3,9,0,2,3,5,0.4,118,67,200,53.311942,clean
3,0,0.011407,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,263,0,clean
1,0,0.007042,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,142,0,clean
4,0.032258,0.032258,0,2,0,2,1,11,0,1,3,6,0.333333,282,Infinity,62,0,buggy
48,0.008403,0.394958,1,1,236,5,3,19,25,3,25,49,0.081633,24,24,119,171.362518,clean
2,0,0.074074,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,27,0,clean
2,0,0.033898,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,59,0,clean
15,0.107143,0,1,3,635,11,3,13,22,1,13,41,0.243902,229,174.5,140,0,clean
2,0,0.044444,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,45,0,clean
3,0.002614,0.001307,1,3,49,10,2,2,0,1,1,1,1,30,30,765,0,buggy
9,0.070796,0.00885,0,1,580,7,3,13,177,1,13,41,0.243902,229,174.5,113,0,clean
2,0.002114,0.002114,0,6,311,28,3,10,0,1,4,14,0.071429,95,50.5,473,508.654169,clean
30,0.038732,0.066901,7,10,160,18,2,13,0,1,1,2,0.5,106,Infinity,284,-0,buggy
58,0.286822,0.162791,1,3,152,9,2,20,2,1,2,4,0.5,22,22,129,14.444885,clean
11,0.109375,0.0625,1,2,580,6,3,13,176,1,13,41,0.243902,229,174.5,64,0,clean
3,0.024194,0,0,3,454,12,4,21,23,1,2,3,1,146,95,124,2.6386,buggy
32,0.129534,0.036269,1,6,613,15,3,13,0,2,3,5,1,198,141.5,193,5.775051,clean
17,0.241379,0.051724,2,1,585,4,3,8,2,3,16,29,0.137931,235,180.5,58,13.679686,clean
11,0.136986,0.013699,1,1,0,2,1,9,0,1,2,2,0.5,34,34,73,16.672958,buggy
8,0.07619,0,1,0,557,4,3,18,0,1,7,7,0.142857,224,169.5,105,-0,clean
18,0.055172,0.068966,0,4,18,4,1,12,0,1,1,1,1,6,6,145,6.497936,buggy
11,0.076389,0,0,1,169,5,2,15,0,2,2,8,0.125,234,179.5,144,0.800362,clean
2,0,0.022222,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,90,0,clean
8,0.069565,0,1,1,195,3,2,18,195,3,5,5,0.6,59,59,115,0.736966,buggy
2,0,0.015385,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,130,0,clean
11,0.027273,0.072727,3,2,708,8,4,11,127,4,31,87,0.126437,1,1,110,13.679686,clean
2,0,0.026667,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,75,0,clean
10,0.069767,0.007752,0,1,150,4,2,13,96,1,1,1,1,35,35,129,17.660613,buggy
21,0.218182,0.163636,0,2,220,5,3,10,28,2,5,12,0.416667,13,13,55,29.402178,clean
2,0,0.029412,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,68,0,clean
2,0,0.055556,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,36,0,clean
12,0.023762,0,4,1,322,6,2,12,179,1,1,4,0.75,103,Infinity,505,55.181611,buggy
2,0,0.04,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,50,0,clean
10,0.138889,0,0,1,344,3,3,22,344,1,1,1,1,129,78,72,42.83479,buggy
13,0.094203,0,1,1,236,5,3,19,25,3,25,49,0.081633,24,24,138,171.362518,clean
4,0.011696,0.011696,0,1,469,3,3,21,469,1,1,2,1,202,147.5,171,196.262631,buggy
30,0.162162,0,1,4,236,9,3,19,25,3,25,49,0.081633,24,24,185,171.362518,clean
11,0,0.094017,1,6,584,17,4,23,1,3,7,11,0.727273,188,131.5,117,0,buggy
10,0.016722,0.016722,0,0,459,4,2,0,403,1,6,9,0.555556,163,106.5,299,-0,clean
3,0.005025,0.002513,1,0,34,3,2,22,34,2,6,8,0.375,25,25,398,55.967772,clean
74,0.126075,0.08596,7,13,708,24,5,11,89,4,31,87,0.126437,1,1,349,13.679686,clean
36,0.253521,0,1,0,0,1,1,10,0,1,5,8,0.375,3,3,142,119.814905,clean
2,0,0.027397,0,0,17,2,1,9,17,1,5,8,0.5,10,10,73,0,clean
1,0,0.008929,0,1,21,2,1,20,21,1,1,4,0.25,156,Infinity,112,0,clean
13,0.053942,0,3,6,415,17,3,14,104,3,5,15,0.466667,133,76.5,241,31.335963,buggy
14,0.232143,0.017857,2,0,338,4,3,13,95,3,12,25,0.16,116,65,56,0,clean
21,0.087379,0.014563,2,17,363,30,3,19,0,1,1,2,1,114,63.5,206,4.525933,clean
42,0.02214,0.132841,1,6,518,13,4,14,14,1,1,1,1,215,160.5,271,4.312883,clean
19,0.090909,0.05303,4,1,399,3,2,21,399,1,3,16,0.25,162,105.5,132,19.69244,buggy
4,0.006024,0.006024,2,1,0,1,1,17,0,2,7,10,0.6,243,104.33333,332,0,buggy
7,0.057377,0,0,0,260,8,3,18,1,3,11,12,0.333333,95,95,122,677.950763,clean
6,0.006519,0.001304,1,16,514,43,4,8,249,1,1,1,1,253,Infinity,767,5.312883,buggy
23,0.125683,0,0,5,51,10,3,12,0,1,1,1,1,230,108.16667,183,10.49565,clean
2,0,0.016,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,125,0,clean
2,0,0.010204,0,0,16,4,2,23,12,5,70,390,0.035897,13,13,196,0,clean
2,0,0.022222,0,0,25,6,4,10,0,5,70,390,0.005128,11,11,90,0,clean
2,0,0.008658,0,0,16,5,2,10,0,5,70,390,0.005128,11,11,231,0,clean
12,0.017241,0.086207,2,12,663,24,2,14,0,1,3,4,0.25,206,149.5,116,0,clean
1,0,0.007143,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,140,0,clean
6,0.050847,0.050847,2,0,0,1,1,8,0,1,2,6,0.166667,19,19,59,0,clean
19,0.322034,0,1,1,418,8,3,15,1,3,10,21,0.285714,143,92,59,33.99899,clean
5,0.013761,0.009174,2,6,766,14,4,17,12,2,7,10,0.2,1,1,218,0,clean
2,0,0.052632,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,38,0,clean
2,0,0.004367,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,458,0,clean
42,0.272727,0.204545,3,2,1,3,2,8,1,3,16,29,0.137931,235,180.5,88,13.679686,clean
20,0.134228,0,0,1,60,3,2,12,60,3,12,13,0.153846,22,22,149,34.955041,buggy
6,0.017857,0.017857,1,1,0,1,1,10,0,1,2,3,0.666667,187,130.5,168,3.589963,buggy
16,0.020913,0.009506,3,6,242,15,4,18,1,3,11,12,0.333333,95,95,526,677.950763,clean
6,0,0.019231,0,2,152,7,3,15,0,1,3,3,0.333333,29,29,312,0,clean
20,0.11976,0,0,3,20,8,4,22,0,1,3,4,0.25,1,1,167,16.369751,buggy
1,0,0.007042,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,142,0,clean
1,0,0.004673,0,4,845,10,4,19,2,2,5,7,0.857143,234,112.16667,214,106.326245,clean
13,0.021212,0.018182,2,0,0,2,2,13,0,1,2,3,0.333333,3,3,330,0,clean
2,0,0.01087,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,184,0,clean
15,0.006711,0.09396,3,7,270,10,1,22,1,1,1,3,1,179,124.5,149,12.533159,buggy
7,0.134615,0,0,0,236,5,3,19,27,3,25,49,0.081633,24,24,52,171.362518,clean
34,0.091922,0.002786,0,0,289,7,3,6,170,1,1,1,1,16,16,359,32.37181,clean
93,0.41704,0,7,2,9,5,1,9,1,1,1,1,1,46,46,223,154.571985,clean
2,0.005848,0.005848,0,1,473,4,3,20,3,1,1,1,1,210,155.5,171,18.091714,clean
4,0.048193,0,0,1,220,4,3,9,28,2,6,14,0.357143,69,69,83,171.362518,clean
2,0,0.018692,0,2,645,7,3,14,0,1,3,4,0.25,206,149.5,107,0,clean
2,0,0.016667,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,120,0,clean
5,0.025773,0,0,1,90,5,2,20,21,3,6,5,0.4,53,53,194,1,clean
10,0,0.053476,0,4,28,10,4,7,7,1,2,3,1,4,4,187,-0,clean
2,0,0.030769,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,65,0,clean
2,0.007692,0.007692,0,1,618,4,2,19,6,2,4,9,0.444444,204,147.5,130,-0,clean
7,0.02518,0,0,1,242,9,3,18,1,3,11,12,0.333333,95,95,278,677.950763,clean
22,0.048689,0.033708,3,1,346,3,3,23,345,2,4,3,0.333333,134,83,267,4.222392,buggy
49,0.351064,0.170213,3,2,708,8,4,11,127,4,31,87,0.126437,1,1,94,13.679686,clean
2,0,0.003831,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,522,0,clean
4,0.022727,0.022727,1,1,0,1,1,10,0,1,2,3,0.666667,187,130.5,88,3.589963,buggy
2,0,0.041667,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,48,0,clean
2,0,0.010582,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,189,0,clean
5,0.04717,0,0,1,236,7,3,19,27,3,25,49,0.081633,24,24,106,171.362518,clean
10,0.068702,0.007634,1,0,0,1,1,21,0,1,1,2,0.5,6,6,131,1.069526,clean
145,0.693878,0.045918,6,3,543,13,4,13,206,1,1,2,1,150,93.5,196,257.32854,buggy
41,0.177885,0.019231,5,5,311,16,3,10,0,1,4,14,0.071429,95,50.5,208,508.654169,clean
33,0.122302,0.115108,8,1,0,1,1,13,0,1,5,7,0.142857,61,61,139,5.312883,buggy
1,0,0.006579,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,152,0,clean
1,0,0.034483,0,1,0,1,1,5,0,3,5,11,0.363636,7,7,29,15.008292,buggy
2,0,0.013699,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,146,0,clean
17,0.058608,0.003663,4,1,19,3,3,11,19,1,5,8,0.375,13,13,273,6.32795,buggy
3,0.004651,0.009302,0,3,238,6,4,14,0,1,3,4,0.75,55,55,215,0,buggy
18,0.048991,0.002882,1,9,465,21,5,12,207,1,1,2,0.5,1,1,347,22.86266,buggy
4,0.009174,0.009174,0,8,478,18,5,11,12,2,2,3,1,25,25,218,9.345405,buggy
121,0.40293,0.040293,8,3,556,10,3,19,0,2,4,3,0.333333,221,166.5,273,137.996271,clean
1,0,0.023256,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,43,0,clean
2,0,0.008,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,250,0,clean
28,0.198582,0,1,8,289,14,4,19,26,3,25,49,0.081633,24,24,141,171.362518,clean
26,0.106122,0,1,6,503,11,4,8,0,1,1,1,1,208,153.5,245,63.752528,clean
46,0.547619,0,1,1,612,3,2,16,612,2,4,9,0.444444,199,142.5,84,0,buggy
16,0.050633,0.016878,1,4,211,10,3,18,15,3,10,20,0.2,45,45,237,0.736966,clean
10,0.03125,0.020833,3,1,0,1,1,15,0,1,2,3,0.666667,9,5.5,192,0.985317,buggy
2,0,0.037736,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,53,0,clean
2,0,0.018692,0,0,17,2,1,9,17,1,5,8,0.5,10,10,107,0,clean
6,0.041096,0.041096,1,3,208,4,1,15,27,2,3,4,0.75,63,63,73,5.475028,buggy
9,0.128571,0,1,0,557,5,3,18,0,1,7,7,0.142857,225,170.5,70,-0,clean
2,0.009174,0.009174,0,0,0,1,1,15,0,2,3,2,1,215,93.16667,109,0,clean
7,0.134615,0,0,0,209,4,3,15,118,3,12,17,0.176471,43,43,52,11.95456,clean
4,0.010471,0.010471,1,1,157,5,2,16,137,1,1,1,1,103,Infinity,191,7.438515,clean
2,0,0.016529,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,121,0,clean
2,0,0.027778,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,72,0,clean
44,0.126482,0.047431,5,3,347,5,3,19,0,2,4,3,0.333333,138,87,253,131.998081,buggy
38,0,0.213483,2,0,21,4,2,22,34,2,6,8,0.375,25,25,178,55.967772,clean
2,0,0.045455,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,44,0,clean
8,0.027559,0.003937,1,5,397,8,2,13,22,1,13,41,0.243902,229,174.5,254,0,clean
40,0.201031,0.005155,3,0,0,1,1,19,0,1,1,1,1,10,10,194,26.822744,clean
3,0.036585,0,0,0,409,4,3,14,1,2,11,16,0.125,142,91,82,0,clean
27,0.046584,0.037267,0,17,655,33,5,15,0,1,1,1,1,290,Infinity,322,2.70044,clean
2,0,0.018692,0,2,642,5,2,16,359,1,2,2,1,239,184.5,107,0,clean
55,0.037594,0.100251,10,1,0,1,1,9,0,1,5,14,0.428571,280,Infinity,399,21.491542,buggy
13,0.131868,0.010989,1,1,0,1,1,21,0,1,1,3,0.333333,46,46,91,20.744265,buggy
4,0.017094,0.017094,0,4,169,6,3,0,126,3,13,20,0.5,186,129.5,117,13.679686,buggy
2,0.002326,0.002326,0,5,97,12,3,15,0,1,3,3,0.333333,29,29,430,0,clean
11,0.047337,0.017751,2,2,163,3,1,20,33,1,2,2,0.5,165,110.5,169,19.399137,buggy
2,0,0.008547,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,234,0,clean
2,0,0.01626,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,123,0,clean
2,0,0.05,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,40,0,clean
6,0.033149,0,1,5,181,15,2,21,77,1,1,1,1,80,80,181,-0,buggy
24,0.006623,0.152318,2,2,338,8,3,13,94,3,12,25,0.16,116,65,151,0,clean
2,0,0.019048,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,105,0,clean
2,0,0.010101,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,198,0,clean
2,0,0.013889,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,144,0,clean
60,0.013889,0.402778,2,2,441,7,4,13,27,3,4,5,1,204,149.5,144,0,buggy
14,0.065421,0.065421,3,0,0,1,1,8,0,1,2,6,0.166667,19,19,107,0,clean
17,0.036446,0.002278,4,5,98,17,3,13,0,1,1,1,1,42,42,439,40.877218,clean
5,0.021552,0,0,1,90,5,2,20,21,3,6,5,0.4,53,53,232,1,clean
12,0.005952,0.065476,0,3,99,4,1,14,16,1,1,1,1,160,Infinity,168,0,buggy
19,0.008439,0.031646,2,2,153,10,2,20,2,1,2,4,0.5,22,22,474,14.444885,clean
12,0.015094,0,2,8,291,24,3,19,25,3,25,49,0.081633,24,24,795,171.362518,clean
3,0.017143,0,0,4,232,8,1,22,0,1,1,1,1,71,71,175,12.679667,clean
11,0.028777,0.05036,0,7,21,7,1,12,0,1,1,1,1,10,10,139,3.072869,buggy
2,0,0.023529,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,85,0,clean
37,0.377358,0.320755,0,2,220,5,3,10,28,2,5,12,0.416667,13,13,53,29.402178,clean
7,0.067961,0,1,1,415,3,2,14,415,3,5,15,0.466667,133,76.5,103,31.335963,buggy
5,0.034483,0.022989,2,5,754,14,4,21,0,1,6,6,0.333333,2,2,87,0,clean
12,0.142857,0,0,1,345,5,3,9,0,2,2,2,1,131,80,84,0,clean
11,0.012903,0.022581,2,13,361,24,3,9,0,1,1,3,0.333333,112,61.5,310,31.421913,clean
114,0.011614,0.12079,5,15,635,40,3,13,173,1,13,41,0.243902,229,174.5,861,0,clean
23,0.12381,0.095238,4,1,402,4,2,14,2,1,7,27,0.296296,165,108.5,105,167.219672,clean
22,0.079545,0.003788,1,1,557,10,3,18,0,1,7,7,0.142857,225,170.5,264,-0,clean
2,0,0.015748,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,127,0,clean
2,0,0.003854,0,0,55,3,2,10,0,5,70,390,0.005128,11,11,519,0,clean
10,0.01692,0,2,4,454,15,3,17,0,1,2,2,1,161,104.5,591,-0,clean
8,0.010909,0.018182,3,20,654,38,7,20,5,1,5,10,0.5,284,Infinity,275,0,buggy
15,0.098039,0.04902,2,2,8,2,1,16,8,1,1,3,0.333333,47,47,102,14.688982,buggy
2,0,0.010582,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,189,0,clean
7,0.057377,0,0,1,267,10,4,18,1,3,11,12,0.333333,95,95,122,677.950763,clean
2,0.005682,0.005682,0,4,580,13,3,21,0,1,3,3,0.333333,231,176.5,176,0,clean
2,0,0.028986,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,69,0,clean
10,0.058252,0.038835,0,1,211,4,3,18,18,3,10,20,0.2,45,45,103,0.736966,clean
28,0,0.044586,1,5,458,18,3,19,1,1,5,18,0.222222,166,109.5,628,0,buggy
3,0,0.034884,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,86,0,clean
2,0,0.013245,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,151,0,clean
74,0.104524,0.01092,4,1,49,7,2,0,6,1,1,2,0.5,27,27,641,79.951355,buggy
31,0.394366,0.042254,4,1,0,1,1,12,0,2,5,5,0.8,274,Infinity,71,65.65989,buggy
19,0.022565,0,2,12,470,32,3,14,77,3,5,15,0.466667,133,76.5,842,31.335963,buggy
2,0.00578,0.00578,0,2,778,5,3,15,318,1,1,3,1,261,120.33333,173,0,buggy
26,0.147727,0,5,3,635,16,3,13,0,1,13,41,0.02439,230,175.5,176,0,clean
66,0.185714,0.002857,4,3,220,7,3,9,0,2,6,14,0.357143,69,69,350,171.362518,clean
5,0.035971,0,0,0,90,3,2,19,90,3,3,4,0.25,52,52,139,1.584963,clean
2,0.004184,0.004184,0,3,35,5,2,14,5,1,1,1,1,283,Infinity,239,0,buggy
2,0,0.011905,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,168,0,clean
19,0.067511,0.012658,2,4,236,11,3,19,25,3,25,49,0.081633,24,24,237,171.362518,clean
7,0.033708,0.044944,0,4,211,6,1,10,2,1,2,2,1,65,65,89,19.133959,clean
9,0.130435,0,1,0,557,5,3,18,0,1,7,7,0.142857,225,170.5,69,-0,clean
3,0,0.013699,0,10,228,17,2,10,0,1,1,1,1,68,68,219,0,clean
6,0,0.027027,1,12,160,22,2,13,0,1,1,2,0.5,106,Infinity,222,-0,buggy
3,0.004684,0.002342,1,4,92,8,3,15,72,1,2,2,1,20,20,427,6.130113,buggy
5,0.006928,0.004619,1,2,19,6,3,16,0,1,4,5,0.2,14,14,433,0,buggy
5,0.013986,0.003497,1,9,667,16,4,11,11,1,1,1,1,291,Infinity,286,0,buggy
2,0,0.012903,0,0,0,1,1,23,0,5,70,390,0.035897,13,13,155,0,clean
2,0,0.030303,0,0,0,2,2,10,0,5,70,390,0.005128,11,11,66,0,clean
14,0.049645,0.049645,2,6,21,7,2,11,0,1,1,1,1,8,8,141,12.714312,buggy
33,0.006369,0.203822,2,1,243,4,2,14,0,1,1,4,0.25,101,Infinity,157,4.83289,buggy
50,0.122642,0.349057,2,1,708,6,4,11,127,4,31,87,0.126437,1,1,106,13.679686,clean
3,0.022727,0.011364,1,3,180,4,1,20,11,1,2,3,0.666667,61,61,88,-0,buggy
2,0.004739,0.004739,0,0,0,1,1,23,0,1,1,1,1,181,124.5,211,18.545654,clean
