@relation gora_Master_NGLP_Metric_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute NGLP numeric
@attribute isBuggy {buggy,clean}

@data
7,0.011009,0.001835,0,3,469,13,5,10,26,14,19,24,0.166667,47,42.166668,545,29.880444,clean
11,0,0.011411,10,2,551,8,4,17,319,13,36,47,0.085106,10,5.166666,964,0,clean
6,0.016129,0.008065,0,4,777,12,4,23,7,2,6,6,0.833333,24,19.166666,248,7.317529,buggy
16,0.06044,0.027473,3,2,46,5,1,21,11,1,1,2,0.5,25,25,182,2.406411,clean
24,0.283784,0.040541,2,3,37,3,1,23,5,1,8,22,0.318182,17,17,74,0,buggy
16,0.024242,0.024242,1,1,666,5,4,18,0,4,4,8,0.625,19,7,330,2.331458,clean
21,0.172414,0.008621,3,1,614,6,2,15,4,10,20,36,0.138889,21,16.166666,116,1102.769933,clean
52,0.089965,0.089965,1,0,676,4,3,0,61,4,4,13,0.230769,7,7,289,949.050392,clean
5,0.005247,0,0,3,572,11,5,11,4,2,4,4,0.5,3,3,953,7.317529,clean
2,0.012346,0.012346,0,1,6,2,1,23,6,1,1,1,1,20,20,81,8.027906,clean
4,0.026786,0.008929,1,0,0,1,1,22,0,1,1,8,0.125,1,1,112,81.021891,clean
12,0.012889,0,0,14,818,45,9,10,3,14,19,24,0.166667,47,42.166668,931,29.880444,clean
4,0,0.072727,0,0,0,2,1,13,0,1,3,5,0.2,43,38.166668,55,0,clean
57,0.101887,0.113208,8,2,210,7,4,16,0,14,42,54,0.185185,16,11,265,3.459432,clean
84,0.174074,0.137037,6,6,4,6,1,19,0,1,1,4,0.75,11,11,270,176.620527,buggy
4,0.028986,0.028986,0,0,210,2,2,9,210,1,9,18,0.111111,7,7,69,224.387941,clean
15,0.00436,0.017442,10,2,74,4,2,17,30,12,18,24,0.083333,2,1.5,688,0,clean
2,0.05,0.05,0,1,0,1,1,7,0,1,2,4,0.75,14,14,20,0,buggy
43,0.333333,0,2,2,0,2,1,14,0,1,1,2,1,7,7,129,56.578331,buggy
7,0.190476,0.142857,0,0,222,3,3,16,204,14,42,54,0.185185,16,11,21,3.459432,clean
2,0.002242,0.002242,0,0,115,3,2,9,86,1,1,1,1,9,9,446,17.776233,clean
5,0,0.018797,4,2,569,7,5,17,319,13,36,47,0.085106,10,5.166666,266,0,clean
236,0.492857,0.35,7,5,23,7,1,23,2,1,8,22,0.318182,17,17,280,0,buggy
33,0.056604,0.067925,5,0,0,1,1,9,0,1,9,18,0.111111,7,7,265,224.387941,clean
3,0,0.017857,0,1,0,1,1,23,0,2,6,6,0.833333,24,19.166666,168,7.317529,buggy
148,0.261017,0.240678,10,1,610,3,2,3,349,7,14,29,0.344828,14,9.166666,295,1102.769933,clean
2,0.002242,0.002242,0,0,28,2,1,22,28,1,1,1,1,15,15,446,17.776233,clean
22,0.061453,0,1,3,305,7,3,10,26,14,19,24,0.166667,47,42.166668,358,29.880444,clean
15,0.136364,0,1,0,106,3,3,20,100,1,1,1,1,10,10,110,46.781204,clean
3,0.006116,0.003058,1,1,0,1,1,16,0,13,25,35,0.371429,12,7,327,3.459432,buggy
6,0.023438,0.023438,1,2,335,8,4,15,0,6,6,10,0.2,2,2,128,198.323556,clean
98,0.127273,0.127273,1,1,676,5,3,0,61,4,4,13,0.230769,7,7,385,949.050392,clean
220,0.3371,0.077213,25,0,0,1,1,22,0,1,1,8,0.125,1,1,531,81.021891,clean
26,0.080292,0.014599,3,1,0,1,1,23,0,1,5,12,0.333333,15,15,274,39.213381,buggy
0,0,0,0,1,308,3,3,16,289,14,42,54,0.185185,16,11,21,3.459432,clean
18,0.204545,0,0,2,14,3,1,22,14,1,3,9,0.333333,8,8,88,0.578334,buggy
1,0,0.012821,0,2,40,4,1,0,37,7,9,9,0.333333,4,4,78,1.006768,clean
8,0.003711,0.003711,0,3,797,12,7,18,12,14,20,25,0.36,4,4,1078,3.584963,clean
12,0.07438,0.024793,4,2,233,3,3,16,214,13,25,35,0.371429,12,7,121,3.459432,buggy
2,0.006329,0.006329,0,0,0,2,1,13,0,1,3,5,0.2,43,38.166668,158,0,clean
7,0.047619,0.119048,0,0,0,1,1,9,0,1,9,18,0.111111,7,7,42,224.387941,clean
3,0.037975,0,1,0,0,1,1,3,0,7,14,29,0.344828,14,9.166666,79,1102.769933,clean
31,0.127854,0.013699,8,8,38,11,2,21,2,1,2,6,0.5,11,11,219,19.193096,clean
7,0.005727,0.002291,1,3,134,12,5,22,9,2,6,6,0.333333,6,6,873,0,clean
17,0.139344,0,0,0,0,1,1,15,0,2,5,12,0.416667,27,12.833333,122,44.592687,clean
78,0.290984,0.028689,6,3,12,3,1,17,9,1,3,6,0.333333,8,8,244,211.551416,buggy
374,0.211778,0.211778,1,1,676,5,3,0,61,4,4,13,0.230769,7,7,883,949.050392,clean
6,0.044118,0,0,0,0,1,1,22,0,3,6,13,0.153846,5,5,136,1069.85717,clean
22,0.278481,0,0,1,332,2,2,3,332,7,14,29,0.344828,14,9.166666,79,1102.769933,clean
18,0.098901,0,0,3,11,3,2,21,6,1,4,10,0.3,7,7,182,25.412429,buggy
14,0.070352,0,0,1,577,4,3,15,4,10,20,36,0.138889,21,16.166666,199,1102.769933,clean
12,0.012876,0.012876,1,1,670,6,4,2,5,4,4,13,0.076923,5,5,466,12.15176,clean
3,0,0.017045,0,0,210,3,3,16,204,14,42,54,0.185185,16,11,176,3.459432,clean
3,0.00625,0.003125,1,1,0,1,1,16,0,13,25,35,0.371429,12,7,320,3.459432,buggy
6,0.008596,0.008596,0,3,443,16,6,18,5,14,20,25,0.36,4,4,349,3.584963,clean
24,0.118812,0.118812,2,0,210,3,3,16,204,14,42,54,0.185185,16,11,101,3.459432,clean
31,0.030992,0.001033,2,0,8,3,3,19,3,4,5,15,0.333333,1,1,968,140.212636,clean
27,0.071066,0.06599,3,1,719,6,4,16,13,2,4,6,0.333333,28,13.833333,197,0,clean
22,0.033333,0,2,1,0,2,2,0,0,1,2,5,0.4,2,2,660,91.654982,clean
5,0,0.014286,4,2,221,7,4,17,30,12,18,24,0.083333,2,1.5,350,0,clean
10,0.044053,0,0,3,52,4,2,21,15,1,2,6,0.5,11,11,227,19.193096,clean
17,0.141304,0.043478,2,2,359,6,3,17,163,13,36,47,0.085106,10,5.166666,92,0,clean
29,0.055985,0,0,3,216,3,1,19,5,3,4,5,0.6,20,15,518,291.610218,buggy
5,0.009174,0,0,3,430,11,5,14,8,13,17,21,0.333333,1,1,545,26.295481,buggy
1,0,0.011765,0,4,61,6,2,0,10,1,6,18,0.444444,12,12,85,0,clean
120,0.052682,0.062261,13,3,410,10,3,16,0,14,42,54,0.185185,16,11,1044,3.459432,clean
1,0,0.001866,0,3,47,6,2,0,8,1,6,18,0.444444,12,12,536,0,clean
2,0.006579,0.006579,0,7,34,9,2,21,6,1,4,10,0.3,7,7,152,25.412429,buggy
5,0.019084,0,0,3,605,14,6,10,26,14,19,24,0.166667,47,42.166668,262,29.880444,clean
14,0.08805,0,0,1,223,2,2,20,223,4,7,15,0.333333,17,12,159,34.286039,buggy
7,0.2,0.15,0,0,17,2,2,1,17,2,14,24,0.125,4,4,20,224.387941,clean
2,0.003861,0.003861,0,9,32,14,2,0,12,1,4,10,0.5,14,14,259,0,buggy
261,0.164493,0.097292,14,2,429,8,4,16,0,14,42,54,0.185185,16,11,997,3.459432,clean
5,0.055556,0,0,1,359,4,3,17,163,13,36,47,0.085106,10,5.166666,90,0,clean
5,0,0.019763,4,2,249,7,4,0,28,12,18,24,0.208333,5,5,253,0,clean
8,0.017857,0.017857,1,0,0,1,1,9,0,1,9,18,0.111111,7,7,224,224.387941,clean
33,0.10687,0.145038,3,1,59,3,2,10,39,13,25,35,0.057143,14,9,131,3.459432,clean
28,0.122951,0.106557,0,4,731,7,3,18,1,1,1,1,1,4,4,122,79.924078,clean
8,0.043478,0.043478,0,1,2,2,1,14,2,11,14,16,0.125,3,3,92,5.704799,clean
4,0.008547,0.008547,1,1,4,2,1,20,4,1,2,4,0.5,13,13,234,0,clean
100,0.097054,0.076257,6,1,39,2,1,10,39,13,25,35,0.057143,14,9,577,3.459432,clean
59,0.057377,0.039344,8,4,43,7,3,12,23,1,2,2,1,38,33.166668,610,69.425843,clean
4,0.007246,0.007246,0,4,443,15,5,18,12,14,20,25,0.36,4,4,276,3.584963,clean
2,0.005747,0.005747,0,2,136,8,3,17,12,6,8,10,0.1,9,9,174,0,clean
11,0.044444,0.037037,4,1,39,2,1,10,39,13,25,35,0.057143,14,9,135,3.459432,clean
0,0,0,0,0,0,1,1,3,0,1,11,25,0.08,13,13,159,0,clean
10,0.015528,0,0,16,645,27,6,14,8,13,17,21,0.333333,1,1,644,26.295481,buggy
0,0,0,0,1,18,2,2,22,18,2,6,6,0.333333,6,6,21,0,clean
66,0.239024,0.082927,1,3,815,13,4,17,21,1,2,3,0.666667,32,27.166666,205,31.459013,buggy
6,0,0.009231,5,15,288,24,3,17,30,12,18,24,0.083333,2,1.5,650,0,clean
68,0.055985,0.07529,10,2,74,4,2,17,30,12,18,24,0.083333,2,1.5,518,0,clean
2,0,0.00722,1,2,179,5,3,10,4,12,18,24,0.041667,15,10,277,0,buggy
13,0.092784,0.041237,2,2,0,2,1,0,0,3,4,6,0.333333,2,2,97,0,buggy
36,0.308824,0.220588,1,1,75,3,1,16,35,14,42,54,0.185185,16,11,68,3.459432,clean
7,0.026616,0,0,3,258,12,3,22,150,13,24,28,0.25,25,20,263,6.711567,clean
36,0.033007,0.011002,1,10,45,11,2,15,1,1,4,11,0.363636,8,8,818,223.27698,buggy
20,0.032986,0.001736,0,11,32,11,1,23,0,1,2,2,1,17,17,576,62.727995,buggy
36,0.094828,0.060345,9,3,20,4,1,23,2,1,5,12,0.333333,15,15,232,39.213381,buggy
22,0.322581,0.032258,0,1,0,1,1,1,0,1,5,5,0.2,3,3,62,0,buggy
20,0.084746,0.084746,3,0,84,2,2,18,84,1,3,5,0.2,26,11.833333,118,0,clean
5,0.071429,0,0,1,0,1,1,0,0,12,15,17,0.294118,1,1,70,5.704799,buggy
28,0.122951,0.106557,0,3,731,5,3,18,1,1,1,1,1,2,2,122,79.924078,clean
17,0.060241,0.042169,0,4,1,4,1,21,0,1,1,1,1,9,9,166,33.194094,buggy
1,0,0.004115,0,7,61,9,2,0,10,1,6,18,0.444444,12,12,243,0,clean
35,0.358209,0.164179,2,1,0,1,1,15,0,1,3,6,0.666667,12,12,67,64.201965,buggy
202,0.259259,0.275132,11,0,610,2,2,3,610,7,14,29,0.344828,14,9.166666,378,1102.769933,clean
16,0.037534,0.005362,0,1,260,2,1,20,260,4,7,15,0.333333,17,12,373,34.286039,buggy
9,0.08,0.04,1,2,0,2,1,0,0,3,4,6,0.333333,2,2,75,0,buggy
96,0.12973,0.043243,16,4,555,11,4,23,6,5,5,9,0.111111,25,20.166666,555,2.331458,clean
270,0.173521,0.097292,14,1,354,4,3,16,345,13,25,35,0.371429,12,7,997,3.459432,buggy
4,0.018349,0.018349,0,1,45,4,1,14,5,4,4,4,1,7,7,109,1.006768,clean
5,0.029412,0,0,2,422,7,3,17,163,13,36,47,0.085106,10,5.166666,170,0,clean
13,0.012536,0,0,5,804,21,6,10,26,14,19,24,0.166667,47,42.166668,1037,29.880444,clean
6,0,0.010929,5,2,43,3,1,10,4,12,18,24,0.041667,15,10,549,0,buggy
1,0.005882,0,0,0,0,1,1,8,0,1,1,2,0.5,1,1,170,5.551378,clean
9,0.054545,0,0,4,35,5,1,9,3,1,2,2,1,16,16,165,0,buggy
5,0.045455,0,0,1,209,4,3,0,191,12,15,17,0.294118,1,1,110,5.704799,buggy
2,0.000964,0.000964,0,4,765,18,5,15,4,10,20,36,0.138889,21,16.166666,1037,1102.769933,clean
6,0,0.010929,5,2,74,4,2,17,30,12,18,24,0.083333,2,1.5,549,0,clean
16,0.048443,0.00692,0,1,260,2,1,20,260,4,7,15,0.333333,17,12,289,34.286039,buggy
13,0.095588,0,0,1,577,4,3,15,4,10,20,36,0.138889,21,16.166666,136,1102.769933,clean
44,0.681818,0.318182,0,1,0,1,1,0,0,1,1,2,0.5,10,10,44,335.606917,buggy
2,0.001129,0.001129,0,12,792,35,9,23,12,1,1,2,1,1,1,886,0,clean
55,0.018078,0.034253,10,3,409,9,3,17,30,12,18,24,0.083333,2,1.5,1051,0,clean
32,0.01812,0.01812,1,1,670,6,4,2,5,4,4,13,0.076923,5,5,883,12.15176,clean
2,0.009009,0.009009,0,3,258,12,5,23,20,6,8,10,0.3,8,8,111,0,clean
8,0.008383,0.001198,0,1,0,2,1,23,0,1,1,1,1,2,2,835,0,clean
1,0,0.001799,0,4,540,5,1,19,318,2,2,2,1,30,15.833333,556,6.009586,clean
14,0.006757,0.009009,2,11,751,30,7,16,13,2,4,6,0.333333,28,13.833333,888,0,clean
102,0.230047,0.248826,4,8,36,9,2,15,1,1,4,11,0.363636,8,8,213,223.27698,buggy
19,0.062147,0.045198,2,0,0,1,1,23,0,6,8,10,0.3,8,8,177,0,clean
83,0.198198,0.175676,1,1,0,1,1,23,0,1,2,4,0.75,5,5,222,22.87113,buggy
1,0,0.003788,0,3,74,6,3,17,9,12,18,24,0.083333,2,1.5,264,0,clean
50,0.123153,0.123153,4,0,210,3,3,16,204,14,42,54,0.185185,16,11,203,3.459432,clean
2,0.005076,0.005076,0,1,0,1,1,19,0,1,1,1,1,5,5,197,-0,buggy
6,0.005146,0.005146,1,5,304,8,2,18,12,14,20,25,0.36,4,4,583,3.584963,clean
2,0.003115,0.003115,0,0,11,2,1,21,11,1,4,6,0.166667,14,14,321,0,clean
12,0.034483,0.034483,1,0,5,2,2,1,5,2,14,24,0.125,4,4,174,224.387941,clean
36,0.036545,0.023256,10,2,0,2,1,19,0,1,2,4,0.5,13,8.166666,602,18.399902,buggy
8,0.014458,0.004819,0,10,36,12,2,20,0,1,4,6,0.333333,9,9,415,0,buggy
31,0.028387,0.011613,6,4,2,6,2,2,1,1,1,2,0.5,6,6,775,0.873375,clean
98,0.13172,0.13172,1,0,676,4,3,0,61,4,4,13,0.230769,7,7,372,949.050392,clean
4,0.006645,0.006645,1,1,42,4,2,2,5,4,4,13,0.076923,5,5,301,12.15176,clean
169,0.254945,0.116484,7,1,39,2,1,10,39,13,25,35,0.057143,14,9,455,3.459432,clean
17,0.515151,0,0,0,0,1,1,15,0,2,5,12,0.416667,27,12.833333,33,44.592687,clean
5,0.055556,0.013889,1,0,0,1,1,3,0,7,14,29,0.344828,14,9.166666,72,1102.769933,clean
6,0.01194,0.00597,1,1,0,1,1,13,0,3,5,6,0.666667,22,17,335,13.880444,buggy
6,0.005219,0.001044,0,3,572,12,5,18,0,14,20,25,0.36,4,4,958,3.584963,clean
2269,0.582878,0.794778,5,1,223,3,2,20,211,4,7,15,0.333333,17,12,1647,34.286039,buggy
4,0.010417,0.010417,0,1,737,8,4,18,84,1,3,5,0.2,26,11.833333,192,0,clean
6,0.003191,0.003191,1,5,676,17,7,18,12,14,20,25,0.36,4,4,940,3.584963,clean
5,0,0.01773,0,3,578,11,6,18,12,14,20,25,0.36,4,4,282,3.584963,clean
18,0.011958,0.014948,6,2,783,7,2,15,4,10,20,36,0.138889,21,16.166666,669,1102.769933,clean
25,0.151899,0.164557,1,3,31,4,1,23,18,1,8,22,0.318182,17,17,79,0,buggy
55,0.282722,0.005236,2,2,3,2,1,11,3,1,2,4,0.5,7,7,191,28.695286,buggy
3,0,0.003367,1,11,454,26,6,13,0,3,5,6,0.666667,22,17,891,13.880444,buggy
135,0.221088,0.238095,10,0,610,2,2,3,610,7,14,29,0.344828,14,9.166666,294,1102.769933,clean
11,0.044444,0.037037,4,1,75,3,1,16,35,14,42,54,0.185185,16,11,135,3.459432,clean
8,0.055118,0.007874,1,4,655,14,6,17,163,13,36,47,0.085106,10,5.166666,127,0,clean
0,0,0,0,0,0,1,1,3,0,1,11,25,0.08,13,13,22,0,clean
135,0.221088,0.238095,10,0,0,1,1,22,0,3,6,13,0.153846,5,5,294,1069.85717,clean
4,0.026786,0.008929,1,0,7,2,2,19,7,4,5,15,0.333333,1,1,112,140.212636,clean
17,0.197674,0,0,2,306,3,1,15,297,2,5,12,0.416667,27,12.833333,86,44.592687,clean
264,0.280435,0.293478,12,0,0,1,1,22,0,3,6,13,0.153846,5,5,460,1069.85717,clean
26,0.619048,0.619048,0,0,222,3,3,16,204,14,42,54,0.185185,16,11,21,3.459432,clean
27,0.108333,0.116667,5,3,5,3,1,23,2,1,8,22,0.318182,17,17,120,0,buggy
33,0.093407,0.087912,7,0,0,1,1,9,0,1,9,18,0.111111,7,7,182,224.387941,clean
3,0.002225,0.001112,1,8,445,22,6,14,20,2,3,4,0.5,19,14,899,0,buggy
140,0.075,0.070833,25,1,169,4,2,10,39,13,25,35,0.057143,14,9,960,3.459432,clean
37,0.15544,0.036269,1,2,20,2,1,23,20,1,1,1,1,11,11,193,87.880496,buggy
3,0.015873,0.007937,0,3,211,10,4,20,1,4,7,15,0.333333,17,12,126,34.286039,buggy
16,0.365854,0.02439,0,1,0,1,1,0,0,1,4,10,0.5,14,14,41,0,buggy
39,0.423529,0.035294,3,2,3,2,1,20,3,2,3,3,0.666667,2,2,85,26.543265,buggy
4,0.031746,0,2,0,142,2,1,11,142,1,1,1,1,9,9,126,0,clean
2,0.002985,0.002985,0,5,16,5,2,15,1,1,4,11,0.363636,8,8,335,223.27698,buggy
8,0.044444,0.044444,0,1,2,2,1,14,2,11,14,16,0.125,3,3,90,5.704799,clean
13,0.133333,0.155556,1,2,7,2,1,23,7,2,6,6,0.833333,24,19.166666,45,7.317529,buggy
80,0.145215,0.118812,5,4,10,4,1,7,6,1,2,4,0.75,14,14,303,0,buggy
0,0,0,0,0,0,1,1,3,0,1,11,25,0.08,13,13,446,0,clean
8,0.054545,0.018182,2,1,135,4,3,16,28,13,25,35,0.371429,12,7,110,3.459432,buggy
15,0.00436,0.017442,10,2,422,7,4,17,319,13,36,47,0.085106,10,5.166666,688,0,clean
15774,13.932862,0.001767,11,1,0,1,1,20,0,1,2,3,0.666667,6,6,1132,272.393305,buggy
17,0.023743,0,0,4,306,6,1,15,296,2,5,12,0.416667,27,12.833333,716,44.592687,clean
52,0.086379,0.086379,1,1,48,3,1,0,48,4,4,13,0.230769,7,7,301,949.050392,clean
117,0.106329,0.041772,8,1,0,1,1,1,0,1,5,5,0.2,3,3,790,0,buggy
42,0.071174,0.078292,6,1,135,3,3,16,129,13,25,35,0.371429,12,7,281,3.459432,buggy
12,0.007026,0.007026,0,1,590,3,2,18,12,14,20,25,0.36,4,4,854,3.584963,clean
5,0,0.010549,4,2,249,8,5,0,28,12,18,24,0.208333,5,5,474,0,clean
2,0,0.011364,1,2,43,3,1,10,4,12,18,24,0.041667,15,10,176,0,buggy
32,0.064103,0.07265,6,2,17,3,1,0,12,1,4,10,0.5,14,14,234,0,buggy
36,0.070064,0.044586,1,7,43,9,2,20,8,1,2,3,0.666667,18,18,314,0,clean
0,0,0,0,0,0,1,1,3,0,1,11,25,0.08,13,13,236,0,clean
10,0.032895,0.032895,2,6,27,8,2,21,4,1,5,12,0.083333,5,5,152,17.399733,buggy
1,0,0.011111,0,2,40,4,1,0,37,7,9,9,0.333333,4,4,90,1.006768,clean
63,0.114286,0.110714,8,0,0,1,1,9,0,1,9,18,0.111111,7,7,280,224.387941,clean
0,0,0,0,1,0,1,1,1,0,1,5,5,0.2,3,3,21,0,buggy
43,0.0288,0.04,0,13,64,19,1,20,1,1,1,1,1,29,29,625,25.216218,clean
8,0.054545,0.018182,2,1,175,5,3,10,39,13,25,35,0.057143,14,9,110,3.459432,clean
6,0.007366,0.003683,1,2,258,9,3,22,122,13,24,28,0.25,25,20,543,6.711567,clean
76,0.233333,0.188889,7,1,318,5,2,17,20,13,36,47,0.085106,10,5.166666,180,0,clean
18,0.059233,0.003484,4,1,0,1,1,20,0,2,3,3,0.666667,2,2,287,26.543265,buggy
3,0,0.018987,0,0,210,3,3,16,204,14,42,54,0.185185,16,11,158,3.459432,clean
3,0.012987,0.006494,1,1,75,3,1,16,35,14,42,54,0.185185,16,11,154,3.459432,clean
8,0.01039,0.01039,1,1,632,11,6,2,5,4,4,13,0.076923,5,5,385,12.15176,clean
8,0.010753,0.010753,1,0,670,5,4,2,5,4,4,13,0.076923,5,5,372,12.15176,clean
2,0.004405,0.004405,0,2,5,2,1,23,5,1,4,5,0.6,7,7,227,44.753565,buggy
0,0,0,0,0,0,1,1,3,0,1,11,25,0.08,13,13,121,0,clean
25,0.218182,0.236364,2,2,5,2,1,23,5,1,8,22,0.318182,17,17,55,0,buggy
6,0.037383,0.018692,0,1,0,1,1,0,0,1,2,4,0.75,12,12,107,149.585588,buggy
222,0.586956,0.619565,0,1,0,2,1,19,0,1,2,2,0.5,3,3,184,306.724008,clean
4,0,0.016064,1,0,0,1,1,16,0,1,1,1,1,1,1,249,0,clean
1,0,0.003106,0,7,47,10,2,0,3,1,6,18,0.444444,12,12,322,0,clean
9,0.25,0.2,2,0,0,1,1,16,0,14,42,54,0.185185,16,11,20,3.459432,clean
29,0.106509,0.065089,2,1,39,2,1,10,39,13,25,35,0.057143,14,9,169,3.459432,clean
2,0,0.015873,1,2,93,5,3,17,30,12,18,24,0.083333,2,1.5,126,0,clean
1059,0.711246,0.898176,0,0,430,7,5,16,204,14,42,54,0.185185,16,11,658,3.459432,clean
42,0.041176,0.020588,7,4,8,4,1,13,0,3,5,6,0.666667,22,17,680,13.880444,buggy
14,0.070352,0,0,1,573,3,3,3,349,7,14,29,0.344828,14,9.166666,199,1102.769933,clean
14,0.024845,0.062112,2,0,0,1,1,9,0,1,9,18,0.111111,7,7,161,224.387941,clean
7,0.034286,0.005714,0,2,443,8,4,18,21,14,20,25,0.36,4,4,175,3.584963,clean
2,0.001949,0.001949,0,1,0,1,1,20,0,2,2,2,1,6,6,513,23.02066,buggy
36,0.006369,0.10828,2,5,39,6,1,1,0,1,1,1,1,23,23,314,0,buggy
3,0.054545,0,0,1,18,2,2,22,18,2,6,6,0.333333,6,6,55,0,clean
14,0.132075,0.132075,0,1,0,1,1,19,0,1,2,4,0.5,13,8.166666,53,18.399902,buggy
1,0,0.018182,0,3,30,4,2,0,10,1,6,18,0.444444,12,12,55,0,clean
4,0.1,0.1,0,0,44,2,1,23,44,1,3,10,0.2,15,15,20,11.872098,clean
0,0,0,0,0,0,1,1,3,0,1,11,25,0.08,13,13,445,0,clean
65,0.114723,0.00956,1,4,29,4,1,23,3,1,2,2,0.5,13,13,523,101.933117,buggy
4,0.049383,0,0,4,51,5,2,20,13,1,4,6,0.333333,9,9,81,0,buggy
4,0.048193,0,0,2,0,4,1,15,0,1,3,6,0.666667,12,12,83,64.201965,buggy
2,0.003953,0.003953,0,6,15,10,2,11,0,1,2,3,0.333333,10,10,253,15.645261,clean
12,0.007286,0.014572,7,2,422,10,4,17,163,13,36,47,0.085106,10,5.166666,549,0,clean
8,0.031056,0.018634,2,0,271,5,4,17,12,6,8,10,0.1,9,9,161,0,clean
