@relation camel_Concat_Single_LSTM_Metric_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute 'LSTM C.E.' numeric
@attribute isBuggy {buggy,clean}

@data
4,0.006309,0.006309,1,1,0,1,1,23,0,4,38,54,0.425926,32,23,317,15.450576,buggy
74,0.276596,0.510638,1,2,219,3,2,17,8,5,40,130,0.061538,93,93,94,15.502595,clean
2,0.003289,0,1,7,624,13,7,10,100,2,337,351,0.150997,103,55,608,15.517751,buggy
5,0.043478,0.065217,0,1,0,1,1,10,0,6,277,499,0.330661,26,26,46,15.496853,buggy
2,0.010101,0.010101,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,99,15.559785,clean
2,0.021277,0.021277,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,47,15.559785,clean
2,0.003021,0.003021,0,3,143,3,3,9,3,1,18,42,0.428571,31,27,331,15.52274,buggy
2,0.002137,0.002137,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,468,15.559785,clean
2,0.007692,0.007692,0,3,145,3,2,10,131,7,817,2007,0.159442,43,43,130,15.534164,buggy
3,0.005525,0.01105,0,4,42,7,3,15,0,1,1,1,1,163,114.5,181,15.502595,clean
0,0,0,0,1,0,1,1,19,0,2,9,59,0.033898,1,1,226,15.515345,buggy
2,0.025,0.025,0,1,166,2,2,21,166,7,1736,7872,0.132495,145,57.666668,40,15.559785,clean
2,0.032258,0.032258,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,31,15.559785,clean
2,0.005263,0.005263,0,7,766,11,6,8,0,3,132,162,0.049383,157,108.5,190,15.182952,clean
2,0.00625,0.00625,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,160,15.559785,clean
12,0.1,0.1,1,0,0,1,1,15,0,2,2,4,0.5,117,117,60,14.939824,clean
5,0.017647,0.011765,0,2,49,2,1,11,49,2,12,16,0.375,90,90,170,15.535928,buggy
2,0.001256,0.001256,0,2,42,3,3,21,10,7,1736,7872,0.132495,145,57.666668,796,15.559785,clean
21,0.253968,0.079365,1,1,0,1,1,10,0,2,3,3,0.333333,5,5,63,15.517751,buggy
4,0.007092,0.007092,0,3,488,5,3,10,1,7,817,2007,0.159442,43,43,282,15.534164,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,332,15.404661,buggy
6,0.065574,0.032787,2,1,0,1,1,19,0,1,5,9,0.444444,51,51,61,15.49933,buggy
2,0.013699,0.013699,0,0,383,2,2,22,383,2,23,28,0.571429,23,19,73,15.523879,clean
8,0.025316,0.075949,2,1,583,3,2,17,578,2,178,337,0.338279,39,39,79,15.312501,buggy
2,0.007813,0.007813,0,8,767,13,5,21,166,7,1736,7872,0.132495,145,57.666668,128,15.559785,clean
2,0.001637,0.001637,0,16,595,21,8,10,1,7,817,2007,0.159442,43,43,611,15.534164,buggy
2,0.004032,0.004032,0,3,791,12,6,21,24,7,1736,7872,0.132495,145,57.666668,248,15.559785,clean
2,0.006173,0.006173,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,162,15.559785,clean
2,0.016949,0.016949,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,59,15.559785,clean
2,0.055556,0,0,2,67,3,3,21,24,2,10,23,0.130435,720,489,36,15.517751,buggy
2,0.00813,0.00813,0,1,196,2,2,21,196,7,1736,7872,0.132495,145,57.666668,123,15.559785,clean
4,0.004988,0.004988,0,3,65,5,3,2,3,3,15,22,0.409091,18,18,401,15.527193,buggy
2,0.015152,0.015152,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,66,15.559785,clean
4,0.005038,0.005038,1,7,467,9,6,21,273,1,21,40,0.45,30,21,397,15.444713,buggy
10,0.039063,0.039063,1,5,230,9,4,16,106,1,326,335,0.023881,669,669,128,15.464665,buggy
17,0.015905,0.017893,3,1,0,1,1,10,0,7,817,2007,0.159442,43,43,503,15.534164,buggy
2,0.020408,0.020408,0,2,99,3,3,13,56,1,3,39,0.051282,811,580,49,15.550225,buggy
2,0.026316,0.026316,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,38,15.559785,clean
2,0.009901,0.009901,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,101,15.559785,clean
2,0.003597,0.003597,0,0,33,2,2,21,33,7,1736,7872,0.132495,145,57.666668,278,15.559785,clean
2,0.004902,0.004902,0,3,1,3,1,11,0,2,2,146,0.006849,1123,816,204,15.534164,buggy
12,0.030641,0.002786,1,2,174,4,3,12,30,1,1,1,1,72,72,359,15.035153,clean
2,0.009804,0.009804,0,2,4,2,1,10,4,7,817,2007,0.159442,43,43,102,15.534164,buggy
4,0.015504,0.015504,0,2,2,3,2,10,1,2,2,296,0.016892,221,172.5,129,15.43585,clean
2,0.005025,0.005025,0,4,496,7,3,17,176,5,227,243,0.341564,98,50.5,199,15.538558,buggy
2,0.005814,0.005814,0,2,75,4,2,10,1,7,817,2007,0.159442,43,43,172,15.534164,buggy
2,0.030303,0,0,3,296,6,3,10,100,2,337,351,0.150997,103,55,66,15.517751,buggy
6,0.004255,0.008511,1,2,1,2,1,10,1,2,2,296,0.003378,1122,815,470,15.498935,buggy
2,0.013889,0.013889,0,1,0,1,1,13,0,3,16,17,0.588235,67,67,72,15.46806,buggy
0,0,0,0,1,0,1,1,11,0,4,57,302,0.056291,187,138.5,102,15.527193,buggy
3,0.000441,0.00022,0,17,136,20,7,18,6,1,1,1,1,407,407,4537,15.459745,clean
2,0.002342,0.002342,0,8,60,9,1,17,24,4,10,6,1.166667,276,276,427,15.517655,buggy
2,0.00431,0,1,8,640,11,3,10,100,2,337,351,0.150997,103,55,464,15.517751,buggy
2,0.043478,0.043478,0,0,168,2,2,21,168,7,1736,7872,0.132495,145,57.666668,23,15.559785,clean
1,0.001626,0,0,3,141,5,3,9,42,2,3,3,0.666667,1045,814,615,15.538558,clean
2,0.00813,0.00813,0,1,0,1,1,17,0,1,1,15,0.066667,451,451,123,14.793845,buggy
4,0.014925,0.014925,0,1,539,3,2,10,1,7,817,2007,0.159442,43,43,134,15.534164,buggy
2,0.020833,0.020833,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,48,15.559785,clean
0,0,0,0,1,0,1,1,16,0,5,44,400,0.015,44,44,22,15.518443,buggy
2,0.020833,0.020833,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,48,15.559785,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,41,15.404661,buggy
2,0.005181,0.005181,0,0,17,2,2,21,17,7,1736,7872,0.132495,145,57.666668,193,15.559785,clean
1,0.003448,0,0,4,209,4,3,18,139,1,1,1,1,1,1,290,15.538558,buggy
3,0.008264,0.016529,0,5,766,11,6,8,1,3,132,162,0.049383,157,108.5,121,15.182953,clean
2,0.007042,0.007042,0,0,182,2,2,21,182,7,1736,7872,0.132495,145,57.666668,142,15.559785,clean
2,0.028571,0.028571,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,35,15.559785,clean
14,0.039548,0.039548,0,6,2,6,2,21,0,2,2,143,0.006993,219,170.5,177,15.534164,buggy
2,0.008696,0.008696,0,1,13,2,1,13,13,1,285,493,0.018256,65,65,115,15.559785,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,28,15.404661,buggy
2,0.005405,0.005405,0,1,0,2,2,18,0,1,1,1,1,25,25,185,15.550225,clean
9,0.081818,0,1,1,0,1,1,21,0,2,4,9,0.555556,140,140,110,15.454367,buggy
2,0.002985,0.002985,0,4,712,4,3,15,3,2,154,154,0.181818,450,219,335,15.499701,buggy
2,0.027027,0.027027,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,37,15.559785,clean
14,0.054264,0.054264,0,5,122,8,4,17,1,1,292,301,0.006645,119,119,129,15.418018,buggy
10,0.018282,0,1,10,4,10,1,20,2,1,4,5,1,472,472,547,15.535928,buggy
38,0.215517,0.112069,4,4,124,8,3,12,0,3,295,304,0.013158,122,122,116,13.101707,buggy
4,0.00148,0.00148,1,9,466,11,6,8,142,1,46,234,0.32906,438,348,1351,15.527193,buggy
7,0,0.001431,0,48,533,56,13,23,0,2,9,19,0.631579,4,4,4893,15.474017,buggy
1,0.013158,0,0,2,41,2,2,17,41,2,3,4,0.75,685,454,76,15.463682,buggy
4,0.008876,0.002959,0,6,16,7,4,1,2,3,4,4,0.75,84,37.166668,338,15.478358,buggy
12,0.018293,0.054878,3,4,84,5,3,6,4,1,3,4,0.5,779,548,164,15.47771,buggy
4,0.028986,0,0,1,0,1,1,18,0,1,2,5,0.4,11,11,138,15.475848,buggy
2,0.022727,0.022727,0,1,0,1,1,10,0,7,817,2007,0.159442,43,43,44,15.534164,buggy
18,0.048193,0.168675,3,6,145,7,2,18,55,3,19,38,0.368421,156,156,83,15.224876,buggy
9,0.003953,0.013834,1,3,359,5,2,9,153,1,3,7,0.714286,104,55,506,15.482987,clean
12,0.003729,0.003729,4,8,409,15,5,23,48,1,58,267,0.404494,20,11,1609,15.535928,buggy
5,0.022059,0.014706,1,4,303,4,4,10,27,7,817,2007,0.159442,43,43,136,15.534164,buggy
6,0.0125,0.0625,0,7,634,11,7,7,41,2,197,199,0.075377,768,537,80,15.365789,buggy
2,0.014286,0.014286,0,2,0,2,1,13,0,2,33,38,0.105263,67,67,70,15.453574,buggy
2,0.002137,0.002137,0,7,420,7,4,14,7,2,10,9,0.888889,1,1,468,15.481446,buggy
2,0.014493,0.014493,0,0,0,1,1,11,0,2,3,7,0.142857,538,448,69,15.534164,clean
2,0.017241,0.017241,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,58,15.559785,clean
5,0.051282,0.076923,0,1,0,1,1,10,0,6,277,499,0.330661,26,26,39,15.496853,buggy
0,0,0,0,1,0,1,1,11,0,4,57,302,0.056291,187,138.5,181,15.527193,buggy
2,0.002545,0.002545,0,2,57,3,3,11,42,4,57,302,0.056291,187,138.5,393,15.527193,buggy
4,0.018868,0.018868,1,1,0,1,1,11,0,4,57,302,0.056291,187,138.5,106,15.527193,buggy
13,0.092308,0.107692,2,0,0,1,1,13,0,1,2,3,0.333333,860,553,65,15.506299,clean
2,0.002415,0.002415,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,414,15.559785,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,291,15.404661,buggy
27,0.163636,0,2,1,0,1,1,10,0,1,2,3,0.666667,313,223,165,15.010121,buggy
6,0.089286,0.017857,1,0,0,1,1,18,0,1,1,1,1,1,1,56,15.533711,clean
6,0.003593,0.003593,2,2,1,2,1,10,1,2,2,296,0.003378,1122,815,835,15.498935,buggy
2,0.018868,0.018868,0,1,298,2,2,21,298,7,1736,7872,0.132495,145,57.666668,53,15.559785,clean
0,0,0,0,1,0,1,1,16,0,4,7,107,0.056075,45,45,48,15.527193,buggy
8,0.072727,0.072727,0,2,99,3,3,10,56,1,9,26,0.230769,808,577,55,15.524831,buggy
2,0.00885,0.00885,0,4,111,7,4,10,5,1,282,487,0.002053,44,44,113,15.559785,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,36,15.404661,buggy
