@relation incubator-hivemall_Master_NGLP_Metric_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute NGLP numeric
@attribute isBuggy {buggy,clean}

@data
3,0.020202,0.010101,0,1,0,1,1,20,0,3,22,37,0.297297,8,8,99,20.129115,buggy
10,0.029412,0.019608,4,2,59,2,2,14,59,1,9,31,0.193548,1,1,204,57.682315,buggy
38,0.058974,0.038462,7,2,316,2,1,16,316,4,15,19,0.368421,29,15,390,10.594206,buggy
2,0.007463,0.007463,0,1,0,1,1,6,0,1,25,67,0.059701,1,1,134,0,buggy
12,0.012146,0.012146,5,1,238,2,2,6,238,1,5,5,0.8,3,2,494,6.341918,buggy
4,0.013605,0.013605,1,2,368,2,2,15,368,3,34,67,0.238806,6,5,147,6.557279,buggy
3,0.032258,0.016129,0,3,50,3,2,18,40,2,19,48,0.083333,41,27,62,13.61741,buggy
40,0.045833,0.0375,3,1,0,1,1,17,0,1,3,7,0.285714,10,10,480,11.826199,buggy
450,0.633833,0.329764,9,1,0,1,1,14,0,1,9,31,0.193548,1,1,467,57.682315,buggy
5,0.013514,0.054054,0,3,48,4,2,15,0,1,1,6,0.333333,6,6,74,0,clean
32,0.065147,0.039088,6,3,228,3,2,15,192,6,82,248,0.120968,39,25,307,0,buggy
3,0.011236,0.022472,0,2,323,3,2,15,280,6,82,248,0.120968,39,25,89,0,buggy
4,0.028986,0.028986,0,1,0,1,1,15,0,6,82,248,0.120968,39,25,69,0,buggy
3,0.006734,0.003367,0,2,316,2,1,15,316,6,82,248,0.120968,39,25,297,0,buggy
6,0.019868,0.019868,2,2,154,2,1,14,154,1,13,38,0.236842,13,13,151,104.913823,buggy
12,0.010283,0,0,9,240,10,3,21,2,1,2,2,1,16,16,1167,20.929543,buggy
8,0.034783,0.034783,0,2,4,2,2,11,4,4,19,31,0.290323,7,6,115,0,buggy
10,0.053191,0.053191,2,1,0,1,1,11,0,4,19,31,0.290323,7,6,94,0,buggy
225,0.109215,0.658703,4,3,172,3,2,19,1,1,2,2,1,15,15,293,82.457533,buggy
11,0.045045,0.054054,0,1,0,1,1,11,0,4,19,31,0.290323,7,6,111,0,buggy
1,0,0.001381,0,4,330,6,2,16,20,1,5,8,0.5,73,37.833332,724,0,clean
10,0.043796,0.029197,1,2,10,2,2,15,10,6,82,248,0.120968,39,25,137,0,buggy
8,0.05,0.05,1,1,0,1,1,6,0,1,5,5,0.8,3,2,80,6.341918,buggy
2,0.001916,0.001916,0,4,516,7,3,19,144,1,1,2,0.5,48,34,522,0,clean
3,0.014286,0,1,2,674,3,2,5,351,2,4,5,0.6,75,39.833332,210,2.483946,clean
26,0.038835,0.045307,5,1,0,1,1,15,0,6,82,248,0.120968,39,25,309,0,buggy
20,0.132353,0.161765,1,1,0,1,1,20,0,3,22,37,0.297297,8,8,68,20.129115,buggy
6,0.015707,0.015707,1,3,264,4,3,7,237,1,1,1,1,5,4,191,25.685388,clean
33,0.218391,0.16092,4,1,0,1,1,6,0,1,25,67,0.059701,1,1,87,0,buggy
129,0.193237,0.118357,16,1,0,1,1,6,0,1,25,67,0.059701,1,1,414,0,buggy
12,0.013699,0.013699,1,3,189,3,1,20,107,2,12,20,0.3,20,20,438,23.051602,buggy
2,0.002564,0.002564,0,1,0,1,1,6,0,1,25,67,0.059701,1,1,390,0,buggy
3,0.011905,0.02381,0,1,0,1,1,15,0,6,82,248,0.120968,39,25,84,0,buggy
44,0.10929,0.131148,5,1,0,1,1,6,0,1,25,67,0.059701,1,1,183,0,buggy
3,0.010526,0.005263,0,3,27,3,2,20,20,3,22,37,0.297297,8,8,190,20.129115,buggy
5,0.010526,0.042105,0,5,67,7,3,15,0,1,1,6,0.333333,6,6,95,0,clean
11,0.029126,0.024272,2,1,0,1,1,15,0,6,82,248,0.120968,39,25,206,0,buggy
35,0.2,0,3,1,0,1,1,19,0,1,3,7,0.285714,3,3,175,570.360329,buggy
4,0.00823,0.00823,0,2,131,2,2,20,131,3,22,37,0.297297,8,8,243,20.129115,buggy
274,0.556025,0.023256,5,2,0,2,2,16,0,1,2,2,1,34,20,473,400.700248,buggy
2,0.00304,0.00304,0,7,422,7,2,18,40,2,19,48,0.083333,41,27,329,13.61741,buggy
23,0.034623,0.01222,4,3,437,5,2,19,133,1,1,1,1,46,32,491,14.572167,buggy
2,0.001441,0.001441,0,1,0,1,1,6,0,1,25,67,0.059701,1,1,694,0,buggy
4,0.014925,0.014925,0,1,0,1,1,15,0,6,82,248,0.120968,39,25,134,0,buggy
43,0.038851,0.033784,8,4,286,5,4,15,13,6,82,248,0.120968,39,25,592,0,buggy
14,0.466667,0,1,1,0,1,1,16,0,1,10,11,0.090909,1,1,30,120.330653,buggy
19,0.279412,0,1,1,0,1,1,19,0,1,3,7,0.285714,3,3,68,570.360329,buggy
11,0.098039,0.117647,1,1,0,1,1,20,0,3,22,37,0.297297,8,8,51,20.129115,buggy
54,0.066066,0.096096,3,2,9,2,2,23,9,1,1,3,0.333333,2,2,333,5.930888,buggy
31,0.083333,0.088889,4,3,228,3,2,15,13,6,82,248,0.120968,39,25,180,0,buggy
6,0.01875,0.01875,1,1,304,2,1,15,304,6,82,248,0.120968,39,25,160,0,buggy
2,0.004149,0.004149,0,5,435,5,1,18,119,1,1,3,0.333333,43,29,241,-0,buggy
3,0.005208,0.002604,0,6,465,7,4,15,130,6,82,248,0.120968,39,25,384,0,buggy
8,0.013468,0,0,1,0,1,1,14,0,1,9,31,0.193548,1,1,594,57.682315,buggy
3,0.024096,0.012048,0,2,65,2,1,15,65,6,82,248,0.120968,39,25,83,0,buggy
50,0.2,0.017391,4,3,674,4,2,5,351,2,4,5,0.6,75,39.833332,230,2.483946,clean
15,0.15625,0.3125,1,1,0,1,1,6,0,1,25,67,0.059701,1,1,32,0,buggy
4,0.007905,0.007905,0,0,0,1,1,12,0,1,1,1,1,1,1,253,5.931659,clean
372,0.4714,0.262327,17,1,0,1,1,6,0,1,25,67,0.059701,1,1,507,0,buggy
24,0.02521,0.02521,7,1,0,1,1,22,0,1,3,4,1,9,9,476,32.417006,buggy
3,0.005376,0.002688,0,2,323,2,2,15,323,6,82,248,0.120968,39,25,372,0,buggy
16,0.031373,0.031373,2,5,316,5,2,15,184,6,82,248,0.120968,39,25,255,0,buggy
20,0.005405,0.048649,1,1,0,1,1,16,0,4,15,19,0.368421,29,15,370,10.594206,buggy
155,0.556034,0.112069,7,1,0,1,1,14,0,1,13,38,0.236842,13,13,232,104.913823,buggy
20,0.044944,0,1,2,566,3,2,19,559,1,4,12,0.833333,61,47,445,54.202722,clean
3,0.01,0.02,0,2,295,2,1,15,295,6,82,248,0.120968,39,25,100,0,buggy
3,0.01,0.005,0,4,316,4,1,15,184,6,82,248,0.120968,39,25,200,0,buggy
6,0.030534,0.015267,1,1,0,1,1,15,0,6,82,248,0.120968,39,25,131,0,buggy
21,0.066667,0.041026,4,2,13,2,2,15,13,6,82,248,0.120968,39,25,195,0,buggy
2,0.004673,0.004673,0,1,0,1,1,14,0,1,9,31,0.193548,1,1,214,57.682315,buggy
7,0.041667,0.03125,0,4,594,6,3,14,34,1,4,6,0.5,28,10.833334,96,13.487128,clean
7,0.152174,0,1,2,189,2,1,20,189,2,12,20,0.3,20,20,46,23.051602,buggy
3,0.056604,0,0,1,0,1,1,14,0,1,2,6,0.333333,11,11,53,26.913191,buggy
211,1.015873,0.100529,6,4,559,6,1,19,119,1,4,12,0.833333,61,47,189,54.202722,clean
2,0.006579,0.006579,0,2,29,2,2,23,29,1,11,16,0.5,15,15,152,4.417233,buggy
3,0.002597,0.005195,0,5,335,6,4,9,52,1,9,10,0.4,2,2,385,175.442164,buggy
6,0.093023,0.046512,2,1,0,1,1,6,0,1,25,67,0.059701,1,1,43,0,buggy
26,0.136126,0,5,3,566,5,3,19,301,1,4,12,0.833333,61,47,191,54.202722,clean
8,0.024845,0.024845,1,2,13,2,2,15,13,6,82,248,0.120968,39,25,161,0,buggy
14,0.020772,0.020772,2,4,295,5,2,15,286,6,82,248,0.120968,39,25,337,0,buggy
3,0.030769,0.015385,0,1,0,1,1,15,0,6,82,248,0.120968,39,25,65,0,buggy
4,0.016807,0.016807,1,1,0,1,1,15,0,3,34,67,0.238806,6,5,119,6.557279,buggy
5,0.02439,0.036585,0,1,0,1,1,11,0,4,19,31,0.290323,7,6,82,0,buggy
3,0.021739,0.01087,0,6,371,8,3,15,303,6,82,248,0.120968,39,25,92,0,buggy
3,0.011905,0.02381,0,1,0,1,1,11,0,4,19,31,0.290323,7,6,84,0,buggy
8,0.038835,0.038835,0,1,0,1,1,15,0,6,82,248,0.120968,39,25,103,0,buggy
7,0.01087,0.014493,0,1,0,1,1,16,0,1,1,6,0.166667,2,2,276,0,buggy
4,0.027027,0.009009,0,1,0,1,1,16,0,2,9,22,0.227273,25,14,111,7.131857,buggy
4,0.004283,0.004283,0,2,65,2,1,2,65,1,7,21,0.142857,2,2,467,0,buggy
71,0.092199,0.07565,10,3,171,3,2,12,16,1,6,22,0.318182,2,2,423,11.337189,buggy
5,0.004082,0.016327,1,4,234,5,4,20,18,1,3,10,0.4,3,3,245,7.487393,buggy
20,0.107784,0.011976,2,1,0,1,1,19,0,1,3,7,0.285714,3,3,167,570.360329,buggy
47,0.089347,0.072165,12,2,18,2,2,20,18,2,12,20,0.3,20,20,291,23.051602,buggy
10,0.026866,0.002985,3,3,346,3,2,20,118,1,6,13,0.384615,27,16,335,0,buggy
9,0.002841,0.009943,0,6,549,7,2,17,126,1,1,1,1,51,37,704,57.811299,clean
2,0.009901,0.009901,0,1,504,3,1,18,200,1,2,2,1,56,42,101,0,clean
2,0.005882,0.005882,0,3,265,4,2,18,40,2,19,48,0.083333,41,27,170,13.61741,buggy
2,0.021277,0.021277,0,3,54,3,2,18,40,2,19,48,0.083333,41,27,47,13.61741,buggy
5,0.009547,0.002387,0,3,171,3,2,12,16,1,6,22,0.318182,2,2,419,11.337189,buggy
9,0.016908,0.004831,1,2,154,2,1,14,154,1,13,38,0.236842,13,13,414,104.913823,buggy
3,0.019231,0.038462,0,3,295,3,1,15,286,6,82,248,0.120968,39,25,52,0,buggy
4,0.0125,0.0125,0,0,0,1,1,20,0,1,3,4,0.5,5,5,160,56.184473,clean
11,0.013123,0.001312,2,5,496,7,3,17,56,1,3,3,1,52,38,762,-0,clean
4,0.012766,0.004255,1,3,131,3,1,0,131,1,13,27,0.333333,24,24,235,1,buggy
8,0.044944,0.044944,1,2,178,2,2,15,178,3,34,67,0.238806,6,5,89,6.557279,buggy
55,0.185714,0.207143,3,1,0,1,1,2,0,1,7,21,0.142857,2,2,140,0,buggy
31,0.038462,0.036058,5,2,323,2,2,15,323,6,82,248,0.120968,39,25,416,0,buggy
2,0.004115,0.004115,0,3,203,3,2,18,71,1,5,8,0.75,19,19,243,18.070756,buggy
2,0.004149,0.004149,0,6,412,8,5,15,176,3,34,67,0.238806,6,5,241,6.557279,buggy
2,0.020833,0.020833,0,1,0,1,1,15,0,3,34,67,0.238806,6,5,48,6.557279,buggy
46,0.294118,0.247059,2,2,130,2,2,15,130,6,82,248,0.120968,39,25,85,0,buggy
3,0.028986,0.014493,0,3,118,3,2,20,78,1,6,13,0.384615,27,16,69,0,buggy
2,0.007968,0,1,2,142,2,2,14,142,1,9,31,0.193548,1,1,251,57.682315,buggy
12,0.066667,0.093333,1,2,0,2,1,17,0,1,3,5,0.2,3,3,75,0,buggy
31,0.092369,0.032129,7,1,0,1,1,18,0,2,19,48,0.083333,41,27,249,13.61741,buggy
42,0.040134,0.0301,4,3,323,3,3,15,286,6,82,248,0.120968,39,25,598,0,buggy
20,0.095808,0.023952,3,4,179,4,3,23,85,1,11,16,0.5,15,15,167,4.417233,buggy
4,0.002762,0.002762,0,4,310,5,2,15,0,2,4,4,0.75,71,35.833332,724,0,clean
2,0.000813,0.000813,0,17,506,18,4,18,40,2,19,48,0.083333,41,27,1230,13.61741,buggy
15,0.020036,0.007286,2,3,50,3,2,13,47,1,1,1,1,21,21,549,0.785421,buggy
123,0.840708,0.247788,2,1,0,1,1,14,0,1,13,38,0.236842,13,13,113,104.913823,buggy
3,0.027397,0.013699,0,3,29,4,2,23,29,1,11,16,0.5,15,15,73,4.417233,buggy
4,0.016129,0.016129,0,2,13,2,2,15,13,6,82,248,0.120968,39,25,124,0,buggy
6,0.086957,0.043478,0,1,0,1,1,18,0,2,19,48,0.083333,41,27,46,13.61741,buggy
10,0.028777,0.043165,1,1,0,1,1,11,0,4,19,31,0.290323,7,6,139,0,buggy
4,0.016949,0.016949,0,1,0,1,1,15,0,6,82,248,0.120968,39,25,118,0,buggy
19,0.140625,0.007813,0,3,50,3,2,18,40,2,19,48,0.083333,41,27,128,13.61741,buggy
10,0.018868,0.028302,2,2,323,2,2,15,323,6,82,248,0.120968,39,25,212,0,buggy
26,0.173469,0.091837,3,0,0,1,1,15,0,1,1,6,0.333333,6,6,98,0,clean
64,0.046154,0.043357,10,1,0,1,1,11,0,4,19,31,0.290323,7,6,715,0,buggy
15,0.033195,0.029046,3,0,0,1,1,17,0,1,1,1,1,24,13,241,7.626459,clean
5,0.004098,0.016393,1,4,234,5,4,20,18,1,3,10,0.4,3,3,244,7.487393,buggy
13,0.030303,0.048485,2,2,5,2,2,11,5,4,19,31,0.290323,7,6,165,0,buggy
3,0.028986,0.014493,0,1,0,1,1,15,0,6,82,248,0.120968,39,25,69,0,buggy
6,0.025862,0.025862,1,5,55,5,3,18,40,2,19,48,0.083333,41,27,116,13.61741,buggy
2,0.003546,0.003546,0,3,197,3,3,15,178,3,34,67,0.238806,6,5,282,6.557279,buggy
8,0.014706,0.014706,1,5,382,5,2,15,13,6,82,248,0.120968,39,25,272,0,buggy
6,0.004298,0.004298,1,4,372,4,2,11,3,4,19,31,0.290323,7,6,698,0,buggy
69,0.069968,0.004306,3,2,83,2,2,6,83,1,25,67,0.059701,1,1,929,0,buggy
19,0.036101,0.032491,2,6,465,6,4,15,184,6,82,248,0.120968,39,25,277,0,buggy
2,0.004132,0.004132,0,4,234,6,4,20,0,1,1,7,0.142857,21,21,242,-0,clean
36,0.054902,0.086275,3,5,465,5,4,15,13,6,82,248,0.120968,39,25,255,0,buggy
2,0.002066,0.002066,0,5,171,5,2,20,111,1,3,10,0.4,3,3,484,7.487393,buggy
2,0.005,0.005,0,2,88,2,1,14,88,1,13,38,0.236842,13,13,200,104.913823,buggy
4,0.102564,0,0,3,189,3,2,20,18,2,12,20,0.3,20,20,39,23.051602,buggy
84,0.094538,0.081933,10,2,11,2,1,17,11,1,3,7,0.285714,10,10,476,11.826199,buggy
3,0.011429,0.005714,0,1,0,1,1,16,0,2,9,22,0.227273,25,14,175,7.131857,buggy
3,0.024691,0.012346,0,4,184,4,2,15,130,6,82,248,0.120968,39,25,81,0,buggy
2,0.001399,0.001399,0,3,203,3,2,19,193,1,1,1,1,54,40,715,0,buggy
4,0.006536,0.006536,0,1,0,1,1,6,0,1,25,67,0.059701,1,1,306,0,buggy
7,0.017327,0,0,4,98,5,4,19,3,1,1,1,1,6,6,404,9.055725,buggy
3,0.020619,0.010309,0,1,13,2,1,15,13,2,4,4,0.75,71,35.833332,97,0,clean
3,0.006667,0,0,3,171,3,2,12,16,1,6,22,0.318182,2,2,450,11.337189,buggy
18,0.232558,0.186047,1,1,0,1,1,6,0,1,25,67,0.059701,1,1,43,0,buggy
3,0.011173,0.005587,0,5,465,5,4,15,286,6,82,248,0.120968,39,25,179,0,buggy
7,0.05,0.02,0,2,12,2,2,16,12,2,9,22,0.227273,25,14,100,7.131857,buggy
9,0.006729,0.005384,0,11,602,13,5,14,159,1,4,6,0.5,28,10.833334,743,13.487128,clean
6,0.006452,0.00129,1,5,727,9,3,17,167,1,1,1,1,78,42.833332,775,8.668885,clean
321,0.384106,0.324503,11,4,197,4,2,0,26,1,13,27,0.333333,24,24,453,1,buggy
66,0.040964,0.118072,10,0,0,1,1,16,0,1,1,1,1,72,36.833332,415,19.657391,clean
16,0.210526,0.070175,2,1,0,1,1,12,0,1,6,22,0.318182,2,2,57,11.337189,buggy
12,0.021552,0.030172,3,3,323,3,2,15,17,6,82,248,0.120968,39,25,232,0,buggy
2,0.005025,0.005025,0,1,0,1,1,15,0,3,34,67,0.238806,6,5,199,6.557279,buggy
4,0.04918,0.016393,0,1,0,1,1,16,0,2,9,22,0.227273,25,14,61,7.131857,buggy
17,0.050794,0.003175,1,3,513,4,2,17,285,1,1,2,0.5,66,30.833332,315,23.479342,clean
3,0.075,0,1,1,0,1,1,16,0,2,4,6,0.5,77,41.833332,40,127.349288,buggy
124,0.453202,0.157635,8,1,92,2,2,18,92,1,5,8,0.75,19,19,203,18.070756,buggy
2,0.009259,0.009259,0,2,42,2,2,18,42,2,19,48,0.083333,41,27,108,13.61741,buggy
16,0.107143,0.007143,0,1,285,2,1,17,285,1,1,2,0.5,66,30.833332,140,23.479342,clean
6,0.042105,0.021053,1,2,65,2,1,15,65,6,82,248,0.120968,39,25,95,0,buggy
3,0.005333,0.002667,0,2,27,2,2,20,27,3,22,37,0.297297,8,8,375,20.129115,buggy
19,0.018609,0,0,4,165,5,3,21,23,1,5,8,0.25,7,7,1021,70.193555,buggy
63,0.117506,0.033573,6,3,441,3,3,20,118,1,6,13,0.384615,27,16,417,0,buggy
5,0.036496,0,0,2,463,3,1,16,147,1,1,1,1,50,36,137,3.705175,clean
95,0.257353,0.091912,13,1,0,1,1,19,0,1,3,7,0.285714,3,3,272,570.360329,buggy
8,0.013245,0.013245,1,2,13,2,2,15,13,6,82,248,0.120968,39,25,302,0,buggy
8,0.009772,0.003257,1,6,372,8,2,11,0,4,19,31,0.290323,7,6,614,0,buggy
17,0.013605,0.015306,3,3,215,4,2,12,167,1,6,22,0.318182,2,2,588,11.337189,buggy
337,0.760563,0.426056,9,2,154,2,1,14,154,1,13,38,0.236842,13,13,284,104.913823,buggy
14,0.038835,0.029126,2,4,197,4,2,0,43,1,13,27,0.333333,24,24,206,1,buggy
7,0.006034,0,0,8,237,9,3,15,0,1,2,2,1,18,18,1160,7.970024,buggy
0,0,0,0,1,0,1,1,16,0,4,15,19,0.368421,29,15,95,10.594206,buggy
17,0.061224,0.054422,0,3,382,3,2,15,13,6,82,248,0.120968,39,25,147,0,buggy
12,0.027778,0,1,12,709,14,5,19,243,1,4,12,0.833333,61,47,432,54.202722,clean
7,0.053846,0,0,2,58,2,2,16,58,1,2,2,1,12,12,130,15.998198,buggy
25,0.100559,0.039106,6,1,0,1,1,14,0,1,9,31,0.193548,1,1,179,57.682315,buggy
124,0.117179,0.023891,6,2,81,2,1,21,81,1,5,8,0.25,7,7,879,70.193555,buggy
6,0.035294,0.035294,1,2,65,2,1,15,65,6,82,248,0.120968,39,25,85,0,buggy
6,0.035714,0.017857,1,1,0,1,1,15,0,6,82,248,0.120968,39,25,112,0,buggy
2,0.013699,0.013699,0,0,0,1,1,21,0,1,8,13,0.384615,23,23,73,0,clean
23,0.022684,0.020794,5,5,382,5,2,15,184,6,82,248,0.120968,39,25,529,0,buggy
2,0.005525,0.005525,0,4,266,5,3,20,216,1,1,1,1,62,26.833332,181,0,clean
4,0.032258,0.032258,0,3,42,3,2,18,40,2,19,48,0.083333,41,27,62,13.61741,buggy
2,0.030303,0.030303,0,0,0,1,1,19,0,1,1,1,1,49,35,33,0,clean
9,0.014799,0.004228,1,2,154,2,1,14,154,1,13,38,0.236842,13,13,473,104.913823,buggy
5,0.009174,0.006116,0,2,27,2,1,14,27,1,2,6,0.333333,11,11,327,26.913191,buggy
16,0.342857,0.114286,0,1,0,1,1,19,0,1,3,7,0.285714,3,3,35,570.360329,buggy
2,0.001548,0.001548,0,0,0,1,1,17,0,1,1,1,1,5,5,646,7.751614,clean
2,0.011236,0.011236,0,3,42,3,2,18,40,2,19,48,0.083333,41,27,89,13.61741,buggy
55,0.055696,0.083544,2,3,131,3,1,0,43,1,13,27,0.333333,24,24,395,1,buggy
3,0.002016,0.004032,0,6,476,7,3,0,22,1,1,2,0.5,45,31,496,1.422233,clean
4,0.002911,0.002911,1,9,311,10,5,15,51,3,34,67,0.238806,6,5,687,6.557279,buggy
162,0.593284,0.011194,3,1,0,1,1,14,0,1,9,31,0.193548,1,1,268,57.682315,buggy
4,0.00271,0.00271,0,4,55,4,3,17,0,1,2,2,1,4,4,738,10.892227,buggy
17,0.116883,0.103896,1,1,0,1,1,2,0,1,7,21,0.142857,2,2,77,0,buggy
290,1.096234,0.117155,5,2,4,2,1,18,4,1,1,1,1,3,3,239,334.810252,buggy
0,0,0,0,1,0,1,1,16,0,4,15,19,0.368421,29,15,73,10.594206,buggy
44,0.062745,0.023529,8,7,666,8,3,13,283,1,2,3,0.666667,29,11.833334,510,0,buggy
18,0.017274,0.017274,8,2,67,4,3,15,0,1,1,6,0.333333,6,6,521,0,clean
7,0.029126,0.038835,1,3,13,3,3,15,1,6,82,248,0.120968,39,25,103,0,buggy
16,0.140351,0.140351,0,1,0,1,1,15,0,6,82,248,0.120968,39,25,57,0,buggy
10,0.025773,0.025773,2,1,0,1,1,15,0,6,82,248,0.120968,39,25,194,0,buggy
70,0.165179,0.147321,6,1,0,1,1,2,0,1,7,21,0.142857,2,2,224,0,buggy
3,0.003839,0.001919,0,3,76,5,3,20,8,3,22,37,0.297297,8,8,521,20.129115,buggy
33,0.02329,0.024745,7,10,325,11,5,15,13,6,82,248,0.120968,39,25,687,0,buggy
10,0.008902,0.005935,2,4,27,4,2,20,20,3,22,37,0.297297,8,8,674,20.129115,buggy
6,0.043478,0.008696,1,1,0,1,1,2,0,1,7,21,0.142857,2,2,115,0,buggy
4,0.016,0.016,1,1,0,1,1,15,0,3,34,67,0.238806,6,5,125,6.557279,buggy
33,0.024781,0.023324,7,7,194,8,5,9,52,1,9,10,0.4,2,2,686,175.442164,buggy
10,0.090909,0.010101,0,3,582,3,1,15,286,2,3,9,0.444444,69,33.833332,99,0,buggy
22,0.024291,0.020243,1,6,453,6,3,16,101,1,1,2,0.5,42,28,494,1.853305,buggy
5,0.043478,0.028986,0,1,0,1,1,2,0,1,7,21,0.142857,2,2,69,0,buggy
34,0.075472,0.004717,4,2,566,3,2,19,538,1,4,12,0.833333,61,47,424,54.202722,clean
66,0.059034,0,4,4,101,4,1,17,14,1,3,3,1,11,11,1118,392.257838,buggy
45,0.113514,0.12973,6,1,0,1,1,20,0,3,22,37,0.297297,8,8,185,20.129115,buggy
74,0.21028,0.135514,1,2,95,2,2,14,95,1,13,38,0.236842,13,13,214,104.913823,buggy
5,0.00346,0.013841,1,5,234,6,5,20,18,1,3,10,0.4,3,3,289,7.487393,buggy
13,0.022013,0.018868,2,3,228,3,2,15,13,6,82,248,0.120968,39,25,318,0,buggy
6,0.039604,0.019802,0,2,10,2,2,15,10,6,82,248,0.120968,39,25,101,0,buggy
4,0.05,0,0,1,566,2,2,19,566,1,4,12,0.833333,61,47,80,54.202722,clean
19,0.59375,0,1,1,0,1,1,20,0,1,6,9,0.444444,25,25,32,163.313318,buggy
2,0.004717,0.004717,0,2,305,2,2,16,305,1,6,8,0.5,31,17,212,0,buggy
14,0.021277,0.021277,3,6,382,6,2,15,10,6,82,248,0.120968,39,25,329,0,buggy
151,0.151604,0.068513,19,11,443,12,5,20,118,1,6,13,0.384615,27,16,686,0,buggy
91,0.059524,0.060847,18,3,10,3,1,20,1,1,6,9,0.444444,25,25,756,163.313318,buggy
50,0.02,0.021667,9,12,335,13,4,9,26,1,9,10,0.4,2,2,1200,175.442164,buggy
6,0.007813,0.007813,2,4,302,4,2,15,170,3,34,67,0.238806,6,5,384,6.557279,buggy
2,0.004149,0.004149,0,5,236,7,4,21,2,1,8,13,0.384615,23,23,241,0,clean
