@relation groovy_Concat_Single_LSTM_Metric_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute 'LSTM C.E.' numeric
@attribute isBuggy {buggy,clean}

@data
10,0.011236,0,1,13,331,17,3,20,0,1,1,1,1,262,213.5,890,5.339515,clean
2,0.017241,0.017241,0,1,254,3,2,0,128,1,45,201,0.348259,516,365,58,5.168338,clean
1,0.026316,0,0,3,104,4,1,14,0,1,20,76,0.052632,393,242,38,5.180664,buggy
17,0.021888,0.001368,0,2,205,3,2,11,3,1,21,68,0.073529,193,193,731,6.626912,buggy
4,0.004435,0.004435,0,3,254,5,2,0,144,1,45,201,0.348259,516,365,451,5.168338,clean
17,0.130435,0.017391,1,0,0,2,2,15,0,1,1,1,1,1,1,115,5.653211,clean
74,0.036667,0.045556,20,2,11,3,2,9,0,1,1,1,1,38,38,900,5.379705,buggy
23,0.072464,0.01087,0,3,259,5,2,11,3,1,21,68,0.073529,193,193,276,6.626911,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,1065,5.128993,clean
3,0,0.017241,0,1,306,2,1,22,306,1,6,53,0.132075,285,236.5,174,5.232636,clean
2,0.016129,0.016129,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,62,5.354864,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,75,5.128993,clean
3,0.005797,0.002899,1,1,8,2,1,16,8,1,5,5,0.8,208,208,345,5.241299,clean
4,0.01105,0.01105,0,0,0,1,1,9,0,1,1,1,1,373,222,181,5.279058,clean
2,0.000454,0,0,33,130,54,2,22,0,1,1,1,1,156,156,4408,5.172112,clean
22,0.002536,0.001449,1,34,169,41,7,18,4,1,1,2,1,468,317,5520,6.400792,buggy
2,0.08,0,0,3,104,4,1,14,0,1,20,76,0.052632,393,242,25,5.180664,buggy
8,0.023438,0.039063,2,2,532,3,3,12,117,1,2,3,1,10,9.5,128,5.280755,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,1179,5.128993,clean
352,1,1,0,0,499,2,2,13,499,2,22,59,0.305085,346,186.83333,176,7.703504,clean
2,0.005525,0.005525,0,1,0,2,1,14,0,1,7,31,0.290323,421,261.8333,181,5.128993,buggy
4,0.007576,0.022727,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,132,5.354864,buggy
2,0.001639,0.001639,0,1,109,2,2,7,109,1,13,30,0.466667,388,237,610,5.193612,buggy
29,0.065491,0.007557,0,2,226,3,2,21,2,1,51,278,0.183453,190,190,397,5.354864,buggy
2,0.005747,0.005747,0,4,254,9,3,1,0,1,45,201,0.004975,517,366,174,5.168338,buggy
4,0.015625,0.015625,0,1,51,2,2,21,51,2,21,33,0.575758,30,30,128,5.307281,clean
14,0.029536,0.029536,5,4,254,9,6,0,78,1,45,201,0.348259,516,365,237,5.168338,clean
3,0,0.032967,0,1,306,2,1,22,306,1,6,53,0.132075,285,236.5,91,5.232636,clean
3,0.012658,0.006329,1,3,249,5,3,22,65,1,10,19,0.736842,229,180.5,158,5.450721,buggy
112,1,1,0,1,499,3,3,13,244,2,22,59,0.305085,346,186.83333,56,7.703504,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,75,5.128993,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,74,5.128993,clean
2,0.001745,0.001745,0,1,5,3,1,22,5,1,1,17,0.058824,576,425,573,5.2517,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,204,5.128993,clean
26,0.056047,0.020649,1,1,42,2,2,22,42,1,3,7,0.571429,112,63.5,339,5.250564,buggy
1,0.000788,0,0,1,10,2,1,18,10,1,7,7,0.571429,218,218,1269,5.180664,clean
690,1,1,0,4,437,7,4,9,140,2,6,12,0.583333,306,147.33333,345,5.250638,buggy
12,0.001335,0.001335,4,16,86,22,1,1,16,1,1,2,1,31,31,4494,6.164734,buggy
14,0.039604,0.029703,4,7,578,8,2,1,35,2,2,2,1,590,439,202,5.444941,buggy
11,0.067073,0,0,1,78,3,2,23,10,1,3,9,0.555556,140,91.5,164,5.584094,buggy
4,0.054054,0.054054,1,0,0,1,1,10,0,1,3,3,0.666667,427,267.8333,37,5.128993,clean
2,0.00103,0.00103,0,6,109,7,3,21,0,1,9,14,0.142857,385,234,971,5.232636,buggy
18,0.046243,0.00578,3,6,83,9,1,1,75,1,2,2,1,599,249.66666,346,5.422239,buggy
3,0.000957,0.001914,0,17,366,24,4,14,1,1,1,1,1,595,444,1045,5.193612,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,45,5.128993,clean
4,0.022727,0.022727,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,88,5.354864,buggy
4,0.015385,0.046154,1,0,236,2,2,9,236,1,1,2,0.5,217,168.5,65,5.443001,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,45,5.128993,clean
1,0.014925,0,0,3,104,4,1,14,0,1,20,76,0.052632,393,242,67,5.180664,buggy
5,0.015228,0.010152,0,2,84,3,3,19,18,1,2,3,1,365,214,197,5.289209,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,393,5.128993,clean
4,0.002328,0.002328,0,4,248,7,2,0,128,1,45,201,0.348259,516,365,859,5.168338,clean
2,0.027778,0.027778,0,2,488,3,3,1,74,2,13,28,0.5,644,294.66666,36,5.240754,buggy
14,0.132075,0.132075,1,1,0,1,1,14,0,1,1,1,1,158,158,53,5.51129,buggy
1,0.017241,0,0,1,109,2,2,0,109,1,22,70,0.2,387,236,58,5.180664,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,387,5.128993,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,108,5.128993,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,71,5.128993,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,1003,5.128993,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,220,5.128993,clean
4,0.015748,0.015748,0,1,254,4,3,1,0,1,45,201,0.004975,517,366,127,5.168338,buggy
7,0.011945,0,1,6,512,10,4,22,0,1,5,5,0.2,653,303.66666,586,5.21067,buggy
5,0.004854,0.019417,0,2,393,3,2,22,388,1,6,53,0.132075,285,236.5,206,5.232636,clean
2,0.002101,0.002101,0,3,524,4,2,19,131,2,14,19,0.894737,365,205.83333,476,5.195829,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,562,5.128993,clean
28,0.024119,0.001855,3,3,327,4,2,10,13,1,3,3,1,239,239,1078,5.335996,buggy
23,0.003759,0.001044,1,57,340,91,3,12,0,1,1,1,1,410,259,4788,5.320342,buggy
26,0.027311,0.027311,12,2,254,4,2,0,145,1,45,201,0.348259,516,365,476,5.168338,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,64,5.128993,clean
14,0.030108,0,0,1,6,5,1,0,0,1,1,17,0.058824,581,430,465,6.411753,clean
8,0.090909,0.012987,2,10,580,13,2,11,236,2,3,7,0.857143,591,440,77,5.380906,buggy
2,0.055556,0,0,3,110,4,2,14,0,1,20,76,0.052632,393,242,36,5.180664,buggy
5,0.005495,0.003663,2,1,193,2,2,8,193,1,3,3,1,475,324,546,5.433402,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,224,5.128993,clean
18,0.004013,0,0,9,68,17,2,15,0,1,1,1,1,74,74,4485,5.558653,clean
74,0.020937,0.052841,5,4,76,5,3,10,10,1,3,3,1,350,199,1003,5.837656,buggy
20,0.012282,0.008188,3,4,62,4,2,22,7,1,1,1,1,283,283,977,5.359751,buggy
8,0.003244,0.003244,2,8,506,14,4,21,7,1,1,1,1,652,302.66666,1233,5.29496,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,108,5.128993,clean
33,0.094118,0.002941,0,1,230,2,1,21,230,1,51,278,0.183453,190,190,340,5.354864,buggy
6,0.003409,0.003409,2,11,249,12,3,22,84,1,10,19,0.736842,229,180.5,880,5.450721,buggy
2,0.004219,0.004219,0,1,0,2,1,14,0,1,7,31,0.290323,421,261.8333,237,5.128993,buggy
10,0.013158,0.052632,0,1,0,1,1,20,0,1,1,2,0.5,250,250,152,5.193612,buggy
11,0.01023,0.003836,0,1,48,2,2,21,48,2,21,33,0.575758,30,30,782,5.307282,clean
2,0.024096,0,1,1,66,4,4,20,3,1,1,2,1,23,23,83,5.211091,clean
2,0.007463,0.007463,0,0,0,2,1,18,0,1,4,12,0.166667,382,222.83333,134,5.177745,clean
8,0.00238,0.001428,2,3,166,6,3,8,0,1,1,1,1,212,212,2101,5.402659,clean
53,0.002079,0.053015,0,1,226,2,2,21,226,1,51,278,0.183453,190,190,962,5.354864,buggy
4,0.042553,0,0,2,500,9,1,16,157,1,1,18,0.111111,649,299.66666,94,5.250638,clean
10,0.005171,0.001293,1,18,155,20,5,14,0,1,1,1,1,446,295,1547,5.329315,buggy
4,0.010204,0.010204,0,1,0,1,1,20,0,2,6,8,0.5,69,69,196,5.128993,buggy
1,0.006711,0,0,2,259,3,2,2,9,2,2,2,1,258,258,149,5.232636,clean
1,0.008065,0,0,3,104,5,1,14,0,1,20,76,0.052632,393,242,124,5.180664,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,97,5.128993,clean
2,0.011364,0.011364,0,1,499,3,2,13,84,1,9,17,0.705882,345,185.83333,88,5.232636,clean
2,0.01,0.01,0,1,254,3,2,1,0,1,45,201,0.004975,517,366,100,5.168338,buggy
49,0.02642,0.005945,0,16,154,18,5,0,6,1,1,1,1,444,293,1514,5.986112,buggy
3,0,0.107143,0,1,306,2,1,22,306,1,6,53,0.132075,285,236.5,28,5.232636,clean
23,0.002932,0.001885,1,5,295,9,3,17,167,1,24,95,0.178947,199,199,4775,5.591133,buggy
6,0.013393,0.013393,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,224,5.354864,buggy
4,0.012195,0.012195,1,3,254,5,2,0,144,1,45,201,0.348259,516,365,164,5.168338,clean
130,0.000779,0.049864,4,24,534,33,6,11,32,2,2,3,0.666667,661,311.66666,2567,5.625917,buggy
12,0.014535,0.020349,3,4,3,7,1,0,0,1,1,1,1,558,407,344,5.298879,buggy
1,0.000627,0,0,14,462,19,5,7,137,1,1,1,1,313,153.83333,1595,5.172112,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,227,5.128993,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,61,5.128993,clean
4,0.001907,0.000636,0,6,459,11,4,1,2,1,2,2,0.5,636,286.66666,1573,5.172112,clean
5,0.025862,0.017241,1,0,0,1,1,2,0,1,1,3,0.666667,640,290.66666,116,5.193612,clean
10,0.07438,0.008264,0,2,3,2,1,11,3,1,21,68,0.073529,193,193,121,6.626912,buggy
6,0.012552,0.012552,1,1,25,2,2,16,25,1,3,8,0.5,316,165,239,6.064647,buggy
7,0.002114,0.005285,2,9,154,14,4,9,3,1,1,1,1,188,139.5,946,5.195829,buggy
43,0.120235,0.005865,5,4,488,7,3,1,74,2,13,28,0.5,644,294.66666,341,5.240754,buggy
3,0.003356,0.006711,0,0,109,2,2,12,109,1,5,6,0.666667,384,233,298,5.211092,clean
1,0.018182,0,0,3,110,4,2,14,0,1,20,76,0.052632,393,242,55,5.180664,buggy
24,0.057143,0.057143,1,1,0,1,1,1,0,1,3,51,0.078431,571,420,210,5.232636,buggy
7,0.003766,0.002825,2,0,0,1,1,23,0,1,2,2,1,388,228.83333,1062,5.177745,clean
5,0.00132,0,0,0,13,2,2,16,13,1,1,1,1,8,8,3787,5.358718,clean
24,0.007547,0.083019,1,4,12,4,1,16,0,1,1,1,1,236,236,265,5.273155,buggy
33,0.030556,0.061111,5,10,56,11,3,15,7,1,3,6,0.666667,120,71.5,360,5.700845,buggy
5,0.011976,0.017964,1,3,377,5,2,17,0,1,3,3,0.333333,331,171.83333,167,5.175836,clean
1,0.027778,0,0,1,105,2,2,2,105,1,6,12,0.25,153,104.5,36,5.2517,buggy
6,0.042857,0.042857,1,1,0,1,1,20,0,1,3,38,0.078947,135,86.5,70,5.246023,buggy
4,0.012579,0.012579,0,1,248,3,2,0,170,1,45,201,0.348259,516,365,159,5.168338,clean
5,0.003984,0.005976,0,0,0,2,1,20,0,1,10,23,0.565217,405,245.83333,502,5.193611,clean
70,0.31401,0.024155,8,7,21,7,1,22,6,1,3,3,1,633,283.66666,207,6.951245,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,80,5.128993,clean
4,0.00271,0.00813,0,2,254,3,2,0,144,1,12,21,0.714286,514,363,369,5.180663,buggy
2,0.016393,0.016393,0,0,254,2,2,0,254,1,45,201,0.348259,516,365,61,5.168338,clean
4,0.025641,0.008547,1,1,0,1,1,15,0,1,1,9,0.111111,159,159,117,5.286047,buggy
55,0.10223,0,3,4,488,8,4,1,48,2,13,28,0.5,644,294.66666,538,5.240754,buggy
17,0.020118,0,1,5,46,6,2,23,1,1,3,6,0.333333,110,61.5,845,5.791167,buggy
133,0.308682,0.118971,7,20,112,21,2,9,21,1,2,2,1,662,312.66666,311,5.241299,buggy
6,0.013216,0.013216,1,3,254,7,3,1,0,1,45,201,0.004975,517,366,227,5.168338,buggy
6,0.009009,0.009009,2,1,443,3,2,9,86,1,1,1,1,318,158.83333,333,5.290538,clean
2,0.002725,0.002725,0,1,0,2,1,14,0,1,7,31,0.290323,421,261.8333,367,5.128993,buggy
6,0.010989,0.010989,0,2,46,2,2,8,46,2,6,6,1,224,224,273,5.448878,buggy
2,0.003745,0.003745,0,12,109,13,3,11,24,1,2,5,1,381,230,267,5.248332,buggy
6,0.011673,0.011673,2,0,248,2,1,0,248,1,45,201,0.348259,516,365,257,5.168338,clean
1,0,0.011494,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,87,5.354864,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,52,5.128993,clean
2,0.003521,0.003521,0,3,110,7,3,22,0,1,5,12,0.25,167,118.5,284,5.180664,clean
9,0.003205,0.00641,2,19,138,21,3,18,0,1,1,1,1,129,129,936,5.260466,buggy
16,0.014235,0.014235,6,2,254,4,2,1,0,1,45,201,0.004975,517,366,562,5.168338,buggy
2,0.009524,0.009524,0,1,203,3,2,14,0,1,1,2,0.5,486,335,105,5.168338,clean
3,0.00188,0.00094,1,2,274,5,4,22,71,1,4,4,0.75,238,189.5,1064,5.215011,buggy
8,0.032258,0.004608,0,2,317,3,1,11,3,1,21,68,0.073529,193,193,217,6.626911,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,101,5.128993,clean
10,0.006048,0.000672,1,1,133,4,2,11,132,2,2,2,1,109,109,1488,5.172112,clean
5,0.003806,0.000951,0,1,52,2,2,21,52,1,51,278,0.183453,190,190,1051,5.354864,buggy
2,0.011905,0.011905,0,2,254,4,2,0,145,1,45,201,0.348259,516,365,84,5.168338,clean
7,0.025157,0.018868,2,5,275,9,4,22,0,1,5,5,0.2,239,190.5,159,5.274287,buggy
2,0.007874,0.007874,0,5,259,6,2,21,0,1,1,1,1,263,263,127,5.254944,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,962,5.128993,clean
48,0.96,0.96,0,0,0,1,1,13,0,2,22,59,0.305085,346,186.83333,25,7.703504,clean
27,0.002842,0.00306,3,23,104,36,2,8,0,1,1,1,1,111,111,4575,5.422673,buggy
4,0.006061,0.006061,0,1,14,2,1,8,14,2,5,5,1,305,154,330,5.211092,buggy
4,0.002954,0.002954,1,1,0,1,1,20,0,1,3,38,0.078947,135,86.5,677,5.246023,buggy
8,0.001221,0.001221,3,2,109,4,3,21,0,1,9,14,0.142857,385,234,3276,5.232635,buggy
4,0.009709,0.009709,1,1,67,2,2,3,67,1,4,5,0.6,28,28,206,5.229428,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,157,5.128993,clean
4,0.043478,0.043478,1,1,0,1,1,20,0,1,3,38,0.078947,135,86.5,46,5.246023,buggy
7,0.019231,0.025641,0,1,0,1,1,17,0,1,24,95,0.178947,199,199,156,5.591133,buggy
1,0.008065,0,0,2,330,7,5,14,17,1,1,3,0.333333,2,2,124,5.453444,clean
5,0.004702,0.003135,0,2,136,4,2,15,5,1,1,1,1,205,205,638,5.266682,clean
6,0.009009,0.009009,0,2,497,5,2,22,20,2,7,16,0.5,423,263.8333,333,5.168338,buggy
10,0.007825,0.007825,4,2,103,4,1,7,0,1,13,30,0.466667,388,237,639,5.193612,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,27,5.128993,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,257,5.128993,clean
375,0.019743,0.063443,14,18,111,24,1,20,17,1,1,4,1,39,39,4508,5.643971,buggy
26,0.027714,0.002309,0,8,302,13,4,11,3,1,21,68,0.073529,193,193,866,6.626912,buggy
8,0.028571,0.009524,2,2,275,5,4,21,0,1,5,5,0.4,1,1,210,5.274287,clean
8,0.029091,0,2,0,0,2,1,0,0,1,1,1,1,553,402,275,5.40825,clean
11,0.011662,0.020408,2,0,0,1,1,21,0,2,21,33,0.575758,30,30,343,5.307282,clean
12,0.03,0.03,2,1,254,3,2,1,0,1,45,201,0.004975,517,366,200,5.168338,buggy
2,0.013889,0.013889,0,3,0,3,1,9,0,2,2,4,1,281,281,72,5.232636,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,112,5.128993,clean
8,0.000767,0.000767,3,5,109,7,4,11,1,1,18,29,0.448276,382,231,5213,5.241686,buggy
5,0.047619,0,0,1,167,8,1,16,157,1,1,18,0.111111,649,299.66666,105,5.250638,clean
2,0.000183,0.000183,0,19,151,23,5,19,0,1,1,1,1,439,288,5463,5.269795,buggy
10,0.019048,0.004762,0,3,230,4,2,11,3,1,21,68,0.073529,193,193,420,6.626912,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,84,5.128993,clean
4,0.004571,0,0,8,68,9,2,10,6,1,2,2,1,129,80.5,875,5.203125,buggy
7,0.057143,0.009524,2,3,494,7,2,4,386,1,1,1,1,532,381,105,5.446574,clean
67,0.058943,0.077236,2,4,66,5,3,18,0,1,1,1,1,18,18,492,5.622605,buggy
8,0.008753,0.008753,3,5,254,7,2,1,0,1,45,201,0.004975,517,366,457,5.168338,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,196,5.128993,clean
93,0.05,0.415,2,1,134,3,2,11,132,2,2,2,1,54,54,200,6.088099,buggy
24,0.028249,0.107345,6,2,491,3,3,20,77,1,1,1,1,3,2.5,177,5.471119,buggy
24,0.051546,0.030928,0,0,0,1,1,21,0,1,1,1,1,2,2,291,5.645463,clean
6,0.002799,0.002799,1,6,417,9,3,2,121,1,9,14,0.642857,609,259.66666,1072,9.763419,buggy
8,0.003513,0.001171,0,2,3,2,1,11,3,1,21,68,0.073529,193,193,1708,6.62691,buggy
22,0.013072,0.00747,1,1,0,1,1,15,0,1,2,2,1,206,206,1071,5.443403,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,65,5.128993,clean
5,0.012245,0.008163,1,4,504,5,3,19,126,2,14,19,0.894737,365,205.83333,245,5.195829,buggy
18,0.036939,0.010554,0,3,335,5,2,8,11,1,1,1,1,225,225,379,5.64803,clean
8,0.017241,0,0,2,341,7,1,22,1,1,1,17,0.058824,582,431,464,5.369159,clean
43,0.043429,0.005714,4,5,50,6,2,15,2,1,1,1,1,114,65.5,875,6.11566,buggy
5,0.005505,0.00367,2,7,510,12,4,19,21,2,14,19,0.894737,365,205.83333,545,5.195829,buggy
21,0.035821,0.026866,6,12,64,13,3,20,3,1,5,12,0.25,128,79.5,335,5.5469,buggy
18,0.004004,0,0,42,150,67,2,12,0,1,1,1,1,178,178,4495,5.345178,buggy
45,0.00715,0.000698,6,48,364,60,7,1,2,1,2,2,0.5,594,443,5734,6.327959,buggy
4,0.00995,0.00995,1,0,254,2,2,0,254,1,45,201,0.348259,516,365,201,5.168338,clean
34,0.054366,0.001647,0,1,111,2,2,17,111,1,24,95,0.178947,199,199,607,5.591133,buggy
84,0.011797,0.064428,1,19,449,27,4,4,13,1,2,2,1,630,280.66666,1102,5.385921,buggy
2,0.004902,0.004902,0,1,278,2,2,22,278,1,5,6,1.166667,75,75,204,5.195829,buggy
61,0.083333,0.091954,1,0,119,2,1,19,119,1,1,1,1,414,263,348,5.75114,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,65,5.128993,clean
8,0.004796,0.004796,0,0,4,3,2,17,3,1,1,1,1,11,11,834,5.491275,clean
8,0.039604,0.039604,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,101,5.354864,buggy
2,0.002273,0.002273,0,0,0,1,1,15,0,2,4,9,0.222222,40,40,440,5.20619,clean
22,0.014667,0.014667,5,8,254,10,2,1,0,1,45,201,0.004975,517,366,750,5.168338,buggy
24,0.022951,0.016393,0,2,197,3,3,1,87,1,1,1,1,84,84,610,5.582417,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,43,5.128993,clean
4,0.005089,0.005089,0,1,254,3,2,1,0,1,45,201,0.004975,517,366,393,5.168338,buggy
27,0.005517,0.000212,3,2,59,5,2,21,10,2,21,33,0.575758,30,30,4713,5.307281,clean
2,0.00396,0,1,3,110,5,3,14,0,1,20,76,0.052632,393,242,505,5.180664,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,55,5.128993,clean
29,0.266667,0.12,4,1,0,1,1,12,0,1,2,2,0.5,1,1,75,6.002488,buggy
