@relation groovy_Master_NGLP_Metric_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute NGLP numeric
@attribute isBuggy {buggy,clean}

@data
33,0.005788,0,1,47,362,59,7,23,20,1,3,3,1,593,442,5701,66.041926,buggy
42,0.035211,0.06338,0,1,55,2,2,22,55,1,1,1,1,7,7,426,42.8032,buggy
12,0.007143,0.007143,5,1,0,1,1,23,0,2,2,3,0.666667,279,279,840,4.356106,buggy
69,0.19457,0.117647,9,4,46,5,2,23,1,1,3,6,0.333333,110,61.5,221,47.515428,buggy
54,0.037004,0.011733,6,4,328,6,2,21,1,1,1,1,1,247,247,1108,100.166632,buggy
19,0.017361,0.015625,5,3,104,6,2,14,0,1,20,76,0.052632,393,242,576,5.221556,buggy
2,0.046512,0,0,3,104,4,1,14,0,1,20,76,0.052632,393,242,43,5.221556,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,23,0,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,402,0,clean
0,0,0,0,0,0,1,1,8,0,1,16,212,0.004717,289,289,56,0,clean
3,0,0.034091,0,2,414,4,3,16,159,1,54,421,0.114014,303,144.33333,88,0,buggy
0,0,0,0,0,0,1,1,18,0,1,1,13,0.076923,396,236.83333,166,0,clean
3,0,0.076923,0,0,0,1,1,14,0,1,11,58,0.189655,288,129.33333,39,0,clean
4,0.066667,0.022222,0,1,137,3,1,15,0,1,2,1,2,378,218.83333,45,3.550709,buggy
3,0,0.069767,0,1,414,2,2,16,414,1,54,421,0.114014,303,144.33333,43,0,buggy
3,0,0.012987,0,2,408,3,2,16,304,1,54,421,0.114014,303,144.33333,231,0,buggy
35,0.004622,0.003082,5,30,121,46,2,2,4,1,1,1,1,137,137,4543,24.924831,buggy
5,0.013825,0.009217,2,2,65,3,2,4,0,1,4,7,0.428571,16,16,217,0,buggy
10,0.059259,0.014815,2,2,10,2,1,20,10,1,3,3,0.333333,221,221,135,25.735222,buggy
0,0,0,0,0,139,2,1,18,139,1,1,13,0.230769,398,238.83333,55,0,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,66,0,clean
4,0.020305,0,0,2,22,3,2,15,9,1,1,2,1,52,52,197,0,buggy
4,0.008696,0.008696,1,1,0,1,1,20,0,1,3,38,0.078947,135,86.5,230,0,buggy
20,0.016667,0.066667,1,3,2,3,2,0,0,1,1,1,1,284,284,240,0.584963,buggy
1,0.0125,0,0,1,140,3,1,14,0,1,7,31,0.290323,421,261.8333,80,0,buggy
30,0.001669,0.003895,1,12,148,15,5,2,0,1,1,1,1,77,77,5391,5.798674,buggy
4,0.000722,0,0,35,171,44,7,10,1,1,1,1,1,45,27.5,5544,2.606192,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,50,0,clean
2,0.002571,0.002571,0,1,20,2,2,17,20,2,2,2,1,99,50.5,389,0,buggy
6,0.016064,0.008032,1,2,173,4,3,12,47,1,1,1,1,14,11,249,13.339477,clean
1412,0,0.836493,2,3,291,11,1,11,0,1,1,1,1,549,398,1688,0,clean
2,0,0.013158,0,3,392,4,3,9,283,1,14,39,0.435897,283,234.5,152,0,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,299,0,clean
3,0,0.048387,0,1,414,2,2,16,414,1,54,421,0.114014,303,144.33333,62,0,buggy
18,0.038462,0.002262,1,3,109,3,2,22,104,2,2,2,1,146,97.5,442,18.517419,buggy
4,0.000827,0.000827,1,1,10,2,1,9,10,1,1,1,1,157,108.5,2419,11.356144,clean
23,0.00402,0.000183,1,24,155,29,5,16,0,1,2,2,1,448,297,5473,11.918847,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,89,0,clean
1,0,0.012346,0,0,0,1,1,22,0,1,6,53,0.132075,285,236.5,81,4.248535,clean
55,0.041068,0.071869,3,1,28,2,2,8,28,1,3,3,0.666667,1,1,487,10.000171,buggy
40,0.069507,0.020179,7,0,11,2,1,7,11,1,1,1,1,23,23,446,53.680457,clean
9,0.054945,0.043956,0,2,403,3,3,13,249,1,2,2,1,292,133.33333,91,72.872096,buggy
4,0.029412,0.029412,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,68,0,buggy
6,0.03,0.03,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,100,0,buggy
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,304,0,clean
4,0.002681,0.002681,1,2,109,3,2,21,0,1,9,14,0.142857,385,234,746,0,buggy
25,0.003808,0.001481,0,2,48,4,2,23,45,1,1,1,1,26,26,4727,19.191921,clean
21,0.08,0.025,2,3,313,5,3,0,181,1,1,2,1,49,49,200,60.42072,clean
2,0.002451,0.002451,0,2,254,4,3,1,0,1,45,201,0.004975,517,366,408,0,buggy
0,0,0,0,0,0,1,1,9,0,1,1,1,1,425,265.8333,391,0,clean
2,0.008403,0.008403,0,3,118,5,3,22,8,1,6,20,0.15,172,123.5,119,5.221556,clean
2,0,0.018519,0,1,392,2,2,20,392,1,6,22,0.545455,279,230.5,108,0,clean
10,0.044776,0.004975,1,1,0,1,1,14,0,1,1,1,1,30,30,201,34.951753,buggy
4,0.031496,0,0,2,500,9,1,16,157,1,1,18,0.111111,649,299.66666,127,0,clean
0,0,0,0,0,0,1,1,8,0,1,16,212,0.004717,289,289,37,0,clean
3,0,0.013575,0,0,246,3,3,17,193,1,1,2,1,222,173.5,221,0,clean
2,0.001616,0.001616,0,6,409,11,3,14,19,1,1,1,1,297,138.33333,619,14.941709,clean
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,31,0,clean
10,0.00576,0.00576,4,4,248,7,4,1,0,1,45,201,0.004975,517,366,868,0,buggy
13,0.002727,0.009091,2,3,100,4,3,18,25,1,1,1,1,154,105.5,1100,19.055193,buggy
702,0,0.160935,52,6,511,15,6,21,12,1,1,1,1,367,207.83333,4362,0,clean
2,0.004505,0.004505,0,1,254,5,3,0,8,1,45,201,0.348259,516,365,222,0,clean
2,0.008547,0.008547,0,0,254,2,2,0,254,1,45,201,0.348259,516,365,117,0,clean
3,0.007692,0.015385,0,1,0,1,1,17,0,1,24,95,0.178947,199,199,130,0,buggy
2,0.00025,0.00025,0,4,132,8,1,1,12,1,2,2,1,425,274,4005,19.990825,clean
1,0,0.001815,0,1,281,3,1,11,141,1,1,2,1,529,378,551,0,clean
6,0.004237,0.021186,0,1,248,2,1,0,248,1,12,21,0.714286,514,363,236,5.872765,buggy
3,0.00463,0.009259,1,0,0,2,1,13,0,2,4,6,1,373,213.83333,216,0,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,93,0,clean
2,0.001017,0.001017,0,14,272,22,6,9,0,1,1,1,1,236,187.5,983,24.262,clean
2,0.009346,0.009346,0,3,254,7,3,1,0,1,45,201,0.004975,517,366,107,0,buggy
2,0,0.011628,0,3,414,5,3,16,10,1,54,421,0.114014,303,144.33333,172,0,buggy
4,0.061224,0.020408,0,3,104,4,1,14,0,1,20,76,0.052632,393,242,49,5.221556,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,111,0,clean
71,0.004614,0.010987,4,12,80,23,2,23,0,1,1,1,1,83,83,4551,-0,clean
3,0.001996,0.003992,0,0,103,2,2,19,103,1,1,1,1,184,184,501,0,clean
16,0,0.028725,7,6,110,9,2,13,0,1,22,70,0.042857,392,241,557,0,buggy
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,59,0,clean
4,0.003221,0.003221,1,3,82,7,2,15,11,1,1,1,1,28,28,621,-0,clean
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,104,0,clean
14,0.02657,0.007246,3,2,65,3,2,2,10,1,7,16,0.375,13,13,414,91.990805,buggy
8,0.051724,0.017241,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,116,0,buggy
2,0,0.035714,0,1,408,2,2,16,408,1,54,421,0.114014,303,144.33333,56,0,buggy
2,0.001838,0.001838,0,3,109,5,4,11,0,1,18,29,0.448276,382,231,544,-0,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,189,0,clean
55,0.129707,0.100418,11,2,53,3,2,10,27,1,1,2,0.5,334,183,239,88.047452,buggy
12,0.003115,0,1,4,107,7,4,9,24,1,1,1,1,158,109.5,3852,42.690094,clean
2,0.011236,0.011236,0,0,101,2,2,8,101,1,1,1,1,379,228,89,0,clean
8,0.002109,0,1,1,161,5,3,15,38,1,1,2,1,61,61,3793,2.032976,buggy
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,89,0,clean
8,0.003899,0.003899,0,17,361,26,6,18,1,1,1,1,1,592,441,1026,41.034918,clean
8,0.008518,0.005111,0,2,22,4,2,16,10,1,2,2,1,17,17,587,9.440454,buggy
4,0.017857,0.017857,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,112,0,buggy
4,0.046512,0.046512,1,0,0,1,1,10,0,1,1,1,1,473,322,43,13.660791,clean
37,0.00582,0.001358,2,21,341,34,6,21,14,1,1,1,1,5,5,5155,43.873026,buggy
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,169,0,clean
4,0.029412,0.029412,0,1,0,1,1,20,0,1,1,2,0.5,250,250,68,6.312883,buggy
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,333,0,clean
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,69,0,clean
4,0.00225,0.00225,1,1,224,2,2,19,224,1,2,9,0.555556,187,187,889,-0,buggy
16,0.017738,0.017738,0,0,41,2,2,11,41,1,1,1,1,1,1,451,24.457284,clean
2,0.006849,0.006849,0,2,110,4,3,14,2,1,20,76,0.052632,393,242,146,5.221556,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,129,0,clean
7,0.031746,0.005291,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,189,0,buggy
6,0.022059,0.022059,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,136,0,buggy
8,0.07,0.01,0,2,3,2,1,11,3,1,21,68,0.073529,193,193,100,60.42072,buggy
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,244,0,clean
5,0,0.037879,0,1,414,2,2,16,414,1,54,421,0.114014,303,144.33333,132,0,buggy
38,0.37037,0.098765,3,1,488,2,2,1,488,2,13,28,0.5,644,294.66666,81,0,buggy
2,0,0.017094,0,2,414,4,3,16,159,1,54,421,0.114014,303,144.33333,117,0,buggy
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,36,0,clean
220,1.009174,1.009174,1,0,0,1,1,8,0,1,16,212,0.004717,289,289,109,0,clean
6,0.024155,0.004831,0,1,247,2,2,17,247,1,24,95,0.178947,199,199,207,0,buggy
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,62,0,clean
8,0.002753,0.002753,1,1,254,4,2,1,0,1,45,201,0.004975,517,366,1453,0,buggy
9,0.014599,0.051095,1,3,6,3,1,16,3,1,3,3,0.666667,197,197,137,0,buggy
2,0,0.036364,0,1,408,2,2,16,408,1,54,421,0.114014,303,144.33333,55,0,buggy
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,53,0,clean
14,0.004695,0.061033,2,2,96,4,3,13,39,1,3,6,0.833333,374,223,213,0,buggy
7,0.010657,0.001776,0,5,292,6,2,11,3,1,21,68,0.073529,193,193,563,60.42072,buggy
20,0.020243,0.020243,5,8,109,10,3,7,1,1,13,30,0.466667,388,237,494,-0,buggy
7,0.04,0.1,1,1,414,2,2,16,414,1,54,421,0.114014,303,144.33333,50,0,buggy
12,0.007224,0.00516,1,13,262,20,6,22,7,1,1,1,1,232,183.5,969,87.248228,clean
3,0,0.06,0,1,414,2,2,16,414,1,54,421,0.114014,303,144.33333,50,0,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,363,0,clean
4,0.022989,0.022989,0,2,201,5,3,7,0,1,1,1,1,481,330,87,33.968849,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,713,0,clean
49,0.03864,0.037094,0,1,208,3,2,21,4,1,1,1,1,205,156.5,647,28.70485,clean
2,0.046512,0,0,1,103,2,1,0,103,1,22,70,0.2,387,236,43,5.221556,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,190,0,clean
4,0,0.026144,0,1,414,2,2,16,414,1,54,421,0.114014,303,144.33333,153,0,buggy
27,0.026205,0.002096,1,5,152,6,4,21,42,1,2,2,1,441,290,954,87.88845,buggy
17,0.001538,0.002198,5,30,122,47,2,20,0,2,2,2,1,138,138,4550,7.209453,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,190,0,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,94,0,clean
1,0,0.018182,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,55,0,buggy
2,0.009346,0.009346,0,2,254,6,3,0,136,1,45,201,0.348259,516,365,107,0,clean
26,0.00516,0.000673,2,38,145,63,2,23,0,1,1,1,1,174,174,4457,21.146065,buggy
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,539,0,clean
1,0.007634,0,0,1,0,1,1,14,0,1,2,6,0.333333,50,50,131,125.727482,buggy
31,0.020625,0,1,1,84,2,2,8,84,1,3,3,0.666667,366,215,1503,0.641346,buggy
0,0,0,0,0,140,2,1,13,140,1,1,1,1,415,255.83333,85,0,clean
1,0.021739,0,0,0,139,3,1,20,0,1,10,23,0.565217,405,245.83333,46,0,clean
2,0,0.02439,0,0,0,1,1,13,0,1,10,54,0.222222,284,235.5,82,0,clean
0,0,0,0,0,0,1,1,8,0,1,16,212,0.004717,289,289,30,0,clean
4,0.006645,0.006645,1,0,203,2,2,14,203,1,9,14,0.714286,347,187.83333,301,-0,clean
40,0.01269,0.088832,5,10,358,12,3,6,73,1,3,5,0.8,624,274.66666,394,22.945923,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,31,0,clean
2,0.042553,0,0,1,109,2,2,0,109,1,22,70,0.2,387,236,47,5.221556,buggy
2,0.003953,0.003953,0,4,185,7,5,17,9,2,6,8,0.5,237,237,253,0,buggy
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,225,0,clean
26,0.009761,0.018438,3,13,119,15,3,23,0,1,1,1,1,103,103,922,0,buggy
33,0.008684,0,0,1,17,2,2,23,17,1,1,1,1,302,302,3800,112.046034,buggy
69,0.02765,0.131336,4,8,278,10,3,23,55,1,1,1,1,589,438,434,20.795684,buggy
0,0,0,0,0,0,1,1,10,0,1,4,20,0.05,36,36,149,0,clean
1,0.018868,0,0,3,104,4,1,14,0,1,20,76,0.052632,393,242,53,5.221556,buggy
6,0.058824,0,0,1,484,3,2,11,69,1,1,1,1,327,167.83333,102,42.21608,clean
234,1.008621,1.008621,1,0,0,1,1,8,0,1,16,212,0.004717,289,289,116,0,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,235,0,clean
4,0.044444,0.044444,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,45,0,buggy
2,0.00159,0.00159,0,1,248,3,1,1,0,1,45,201,0.004975,517,366,629,0,buggy
1,0.02439,0,0,2,532,3,2,14,0,1,7,31,0.290323,421,261.8333,41,0,buggy
4,0.012821,0.012821,1,3,348,4,2,14,1,2,11,21,0.428571,170,121.5,156,0,clean
25,0.140625,0.25,1,1,0,1,1,10,0,1,2,2,1,10,10,64,10.977025,buggy
10,0.053191,0.053191,2,0,118,2,2,16,118,1,1,1,1,178,129.5,94,59.021052,clean
3,0.003717,0.007435,1,4,1,6,1,10,0,1,1,1,1,273,273,269,0,clean
9,0.001621,0,1,22,152,26,5,23,0,1,2,2,1,442,291,5553,8.800355,buggy
6,0.048193,0.024096,1,1,0,1,1,14,0,1,1,4,1,648,298.66666,83,3.321928,buggy
3,0.007576,0.003788,1,4,463,9,4,10,25,1,2,2,1,316,156.83333,264,0,clean
4,0.000739,0.000246,1,14,500,19,3,1,18,1,3,4,0.5,650,300.66666,4059,107.664846,buggy
2,0.006494,0.006494,0,0,0,1,1,0,0,1,1,1,1,2,2,154,1.584963,clean
4,0.021978,0.021978,1,1,0,1,1,19,0,2,14,19,0.894737,365,205.83333,91,-0,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,45,0,clean
0,0,0,0,0,0,1,1,8,0,1,16,212,0.004717,289,289,427,0,clean
0,0,0,0,0,0,1,1,13,0,1,1,8,0.125,418,258.8333,78,0,clean
93,0.652482,0.007092,2,2,488,5,3,1,16,2,13,28,0.5,644,294.66666,141,0,buggy
2,0.003521,0.003521,0,8,437,12,4,9,70,2,6,12,0.583333,306,147.33333,284,0,buggy
54,1,1,0,0,0,1,1,13,0,2,22,59,0.305085,346,186.83333,27,154.445209,clean
15,0.017986,0.035971,1,1,157,2,2,17,157,1,24,95,0.178947,199,199,278,0,buggy
11,0.039855,0,0,0,43,2,2,22,43,1,2,2,1,113,64.5,276,136.424602,clean
12,0.073529,0.014706,0,1,248,2,2,19,248,1,1,1,1,225,176.5,136,17.823013,buggy
3,0.022989,0.011494,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,87,0,buggy
1,0,0.006579,0,2,239,4,2,11,122,2,3,3,1,98,49.5,152,0,clean
1,0.009009,0,0,1,103,2,1,0,103,1,22,70,0.2,387,236,111,5.221556,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,206,0,clean
2,0.027778,0.027778,0,0,0,1,1,23,0,1,19,35,0.085714,3,3,36,23.288088,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,145,0,clean
4,0.068966,0,0,2,500,9,1,16,157,1,1,18,0.111111,649,299.66666,58,0,clean
2,0.003356,0.003356,0,11,31,12,1,2,0,1,1,3,0.666667,640,290.66666,298,0,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,65,0,clean
0,0,0,0,0,140,2,1,13,140,1,1,17,0.235294,413,253.83333,82,0,clean
32,0.478261,0.217391,0,2,118,2,1,20,118,1,1,4,1,39,39,46,13.92914,buggy
2,0,0.024691,0,1,0,1,1,16,0,1,2,7,0.142857,198,198,81,0,buggy
42,0.032864,0.032864,8,3,248,6,1,1,0,1,45,201,0.004975,517,366,639,0,buggy
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,134,0,clean
66,0.970588,0.970588,0,0,0,1,1,13,0,2,22,59,0.305085,346,186.83333,34,154.445209,clean
17,0.039683,0.005291,4,1,203,2,2,23,203,1,2,5,0.6,204,155.5,378,46.707343,buggy
3,0.000112,0.000056,1,14,477,34,7,2,30,1,5,5,0.8,621,271.66666,17893,0,clean
25,0.020029,0.015737,1,2,10,2,1,20,10,1,3,3,0.333333,221,221,699,25.735222,buggy
309,3.493671,0.417722,1,1,327,2,1,0,327,1,1,10,0.2,568,417,79,133.427119,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,72,0,clean
198,0.076299,0.084416,3,22,501,31,6,14,0,1,1,1,1,352,192.83333,1232,392.274708,buggy
2,0.01,0.01,0,0,254,2,2,0,254,1,45,201,0.348259,516,365,100,0,clean
17,0.050691,0.02765,6,2,53,3,2,10,27,1,1,2,0.5,334,183,217,88.047452,buggy
6,0.018868,0.018868,0,4,254,7,3,1,0,1,45,201,0.004975,517,366,159,0,buggy
0,0,0,0,0,0,1,1,8,0,1,16,212,0.004717,289,289,82,0,clean
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,432,0,clean
19,0.032544,0.023669,6,13,70,14,3,15,5,1,5,10,0.3,131,82.5,338,69.29748,buggy
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,79,0,clean
2,0.006897,0.006897,0,0,0,1,1,15,0,1,3,4,0.75,1,1,145,-0,clean
3,0.030303,0.015152,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,66,0,buggy
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,856,0,clean
83,0.806818,0.136364,2,0,0,1,1,7,0,1,13,25,0.28,27,27,88,342.424391,clean
5,0.008152,0.005435,0,2,0,2,1,8,0,2,6,6,1,224,224,368,40.796663,buggy
17,0.076531,0.010204,6,1,40,2,2,11,40,1,3,4,0.5,104,55.5,196,73.637661,buggy
2,0,0.019608,0,1,414,2,2,16,414,1,54,421,0.114014,303,144.33333,102,0,buggy
4,0.025316,0.025316,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,79,0,buggy
168,0.3,0.109756,10,4,126,7,3,0,16,1,1,1,1,182,133.5,410,192.586482,buggy
10,0.061728,0.061728,0,1,77,2,1,21,77,1,51,278,0.183453,190,190,81,0,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,32,0,clean
4,0.000114,0.000114,1,6,108,12,5,12,0,2,7,11,0.636364,161,112.5,17614,0,buggy
33,0.044872,0.008013,8,1,203,2,2,23,203,1,2,5,0.6,204,155.5,624,46.707343,buggy
1,0.011364,0,0,3,104,4,1,14,0,1,20,76,0.052632,393,242,88,5.221556,buggy
34,0.11,0.003333,0,2,10,2,2,11,10,1,21,68,0.073529,193,193,300,60.42072,buggy
2,0,0.068966,0,0,0,1,1,13,0,1,10,54,0.222222,284,235.5,29,0,clean
0,0,0,0,0,0,1,1,10,0,1,4,20,0.05,36,36,34,0,clean
4,0.001715,0,1,1,127,5,4,10,40,1,2,2,1,10,10,2332,10.977025,buggy
0,0,0,0,0,0,1,1,8,0,1,16,212,0.004717,289,289,203,0,clean
6,0.007813,0.007813,1,1,254,3,2,1,0,1,45,201,0.004975,517,366,384,0,buggy
2,0,0.002882,1,0,226,2,1,7,226,1,2,2,1,495,344,694,0,clean
4,0.005405,0.005405,0,1,0,1,1,17,0,1,24,95,0.178947,199,199,370,0,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,69,0,clean
2,0.003774,0.003774,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,265,0,buggy
14,0.019718,0.019718,0,0,0,2,1,18,0,1,4,12,0.166667,382,222.83333,355,0,clean
2,0.011905,0.011905,0,2,109,3,2,21,0,1,9,14,0.142857,385,234,84,0,buggy
2,0,0.046512,0,1,414,2,2,16,414,1,54,421,0.114014,303,144.33333,43,0,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,1034,0,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,51,0,clean
2,0.0125,0.0125,0,1,65,2,2,2,65,1,2,4,0.5,14,14,80,0,buggy
1,0,0.006579,0,1,393,2,2,22,393,1,6,53,0.132075,285,236.5,152,4.248535,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,201,0,clean
351,0.820988,0.262346,7,1,129,2,2,6,129,1,2,2,1,2,1.5,324,343.783346,buggy
2,0.001425,0.001425,0,3,13,3,1,10,2,1,3,3,1,239,239,702,25.276363,buggy
11,0.017857,0.014881,3,2,0,2,1,21,0,1,1,1,1,189,189,336,107.437974,buggy
0,0,0,0,0,0,1,1,8,0,1,16,212,0.004717,289,289,120,0,clean
2,0,0.004843,0,4,408,5,2,16,138,1,54,421,0.114014,303,144.33333,413,0,buggy
74,0.055749,0.202091,5,4,79,6,3,0,1,1,1,1,1,40,40,287,41.347567,buggy
1,0,0.017857,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,56,0,buggy
14,0.000888,0.002219,3,10,71,19,2,22,2,1,1,1,1,76,76,4507,7.209453,clean
6,0.016667,0.016667,2,1,254,3,2,1,0,1,45,201,0.004975,517,366,180,0,buggy
0,0,0,0,4,532,6,2,13,8,1,1,17,0.235294,413,253.83333,367,0,clean
0,0,0,0,0,0,1,1,13,0,1,1,8,0.125,419,259.8333,27,0,clean
3,0.016949,0.033898,0,3,110,5,3,22,0,1,5,12,0.25,167,118.5,59,5.221556,clean
7,0.014493,0.086957,2,1,414,2,2,16,414,1,54,421,0.114014,303,144.33333,69,0,buggy
2,0.010309,0.010309,0,0,254,2,2,0,254,1,45,201,0.348259,516,365,97,0,clean
32,0.055446,0.007921,0,1,129,3,3,7,0,1,1,1,1,420,269,505,0,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,81,0,clean
2,0.003745,0.003745,0,13,109,14,3,21,0,1,9,14,0.142857,385,234,267,0,buggy
2,0.003155,0.003155,0,3,122,3,1,17,12,2,6,8,0.5,237,237,317,0,buggy
102,0.01184,0.009348,2,69,572,111,3,22,0,1,1,2,1,585,434,4814,57.986067,buggy
28,0.0035,0.002625,0,16,91,28,2,12,0,1,1,1,1,93,93,4572,81.065456,buggy
3,0,0.071429,0,1,598,3,2,9,18,1,14,39,0.435897,283,234.5,42,0,clean
0,0,0,0,2,687,6,4,14,138,1,2,12,0.416667,381,221.83333,270,0,clean
4,0.001026,0.003077,0,2,269,3,1,17,183,1,7,10,0.8,519,368,975,1.169925,buggy
23,0.060185,0.046296,3,1,0,1,1,20,0,1,3,38,0.078947,135,86.5,216,0,buggy
0,0,0,0,0,0,1,1,19,0,1,18,235,0.004255,430,270.8333,132,0,clean
4,0.003521,0.003521,1,1,109,2,2,11,109,1,18,29,0.448276,382,231,568,-0,buggy
4,0.004785,0.004785,1,2,339,5,1,21,0,1,1,18,0.111111,578,427,418,0,clean
0,0,0,0,0,0,1,1,18,0,1,1,13,0.076923,397,237.83333,710,0,clean
4,0,0.044444,0,1,408,2,2,16,408,1,54,421,0.114014,303,144.33333,90,0,buggy
20,0.015361,0.015361,5,2,254,8,3,1,0,1,45,201,0.004975,517,366,651,0,buggy
4,0.052632,0.052632,1,1,0,1,1,20,0,1,3,38,0.078947,135,86.5,38,0,buggy
3,0,0.004,0,9,414,12,4,16,50,1,54,421,0.114014,303,144.33333,750,0,buggy
8,0.006763,0.000966,0,2,76,2,2,11,76,1,1,1,1,1,1,1035,12.541503,buggy
4,0,0.046512,0,1,414,2,2,16,414,1,54,421,0.114014,303,144.33333,86,0,buggy
2,0.002217,0.002217,0,7,497,12,5,12,16,1,1,1,1,342,182.83333,451,0.906891,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,47,0,clean
6,0.001988,0.001988,2,4,157,7,2,7,0,1,2,5,0.2,149,149,1509,14.712957,buggy
0,0,0,0,0,0,1,1,14,0,1,2,12,0.083333,380,220.83333,499,0,clean
4,0.033898,0.033898,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,59,0,buggy
4,0.009434,0.009434,0,2,407,4,2,18,71,1,1,1,1,426,275,212,16.556551,clean
6,0.0125,0.0625,2,0,0,1,1,15,0,1,3,14,0.285714,134,85.5,80,10.751312,clean
24,0.017279,0,2,11,593,16,6,4,205,2,6,6,0.833333,4,3,1389,36.347755,buggy
1,0.001842,0,0,1,531,5,2,18,0,1,4,12,0.166667,382,222.83333,543,0,clean
17,0.026365,0.00565,0,2,3,2,1,11,3,1,21,68,0.073529,193,193,531,60.42072,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,63,0,clean
