@relation bval_Line_Single_LSTM_Metric_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute 'LSTM C.E.' numeric
@attribute isBuggy {buggy,clean}

@data
9,0.011601,0.009281,2,4,7,4,1,12,1,1,5,24,0.541667,52,50.5,431,2.63673,buggy
4,0.02381,0.02381,1,2,0,3,1,13,14,1,5,24,0.666667,202,200.5,84,2.63673,buggy
6,0.049383,0.024691,0,6,6,6,1,16,1,1,9,26,0.769231,250,248.5,81,1.63598,buggy
32,0.5,0.016129,2,6,53,6,1,16,52,1,5,11,1,300,298.5,62,3.614695,buggy
4,0.009009,0.009009,0,12,23,23,1,16,3,1,9,26,0.769231,250,248.5,222,1.63598,buggy
51,0.010256,0.251282,0,9,29,12,2,9,25,1,1,1,1,241,239.5,195,1.281418,clean
52,0.156522,0.295652,3,4,311,4,1,15,37,1,2,13,0.615385,137,135.5,115,2.805722,buggy
4,0.056604,0.018868,1,2,0,2,1,15,0,2,5,40,0.075,157,155.5,53,2.333339,buggy
10,0.222222,0,1,5,0,6,2,18,78,1,3,6,0.5,184,182.5,45,3.853839,buggy
8,0.007205,0.004323,2,3,0,3,1,15,0,1,2,2,1,22,20.5,694,1.841514,buggy
115,0.223757,0.093923,8,23,46,28,1,13,7,1,4,13,0.538462,296,294.5,362,3.084252,buggy
152,0.127063,0.123762,9,16,35,18,1,16,2,1,6,15,0.6,121,119.5,606,1.922009,buggy
6,0.02459,0.02459,1,5,25,6,2,17,19,1,1,1,1,77,75.5,122,2.724013,buggy
23,0.166667,0.107143,3,2,270,2,1,14,270,2,3,16,0.1875,5,3.5,84,2.678721,buggy
2,0.00885,0.00885,0,3,236,3,2,16,236,1,5,11,0.818182,307,305.5,113,3.453394,buggy
125,0.412,0.088,7,20,34,23,2,16,1,1,6,15,0.666667,271,269.5,250,1.922009,buggy
56,0.146667,0.226667,3,3,29,4,1,11,7,1,2,2,1,96,94.5,150,3.666839,buggy
3,0.017857,0.035714,1,0,228,2,2,17,228,1,2,2,1,8,8,56,1.618411,clean
15,0.027491,0.024055,0,13,0,16,1,14,53,1,2,8,0.75,174,172.5,291,1.656111,buggy
24,0.024823,0.01773,3,12,28,14,1,14,0,1,1,1,1,87,85.5,564,3.231033,buggy
17,0.094203,0.028986,3,0,0,1,1,15,0,1,1,5,0.2,88,86.5,138,4.269293,clean
2,0.02439,0.02439,0,0,0,1,1,11,0,1,4,5,1,23,14,41,3.815179,clean
94,0.166667,0.235043,8,1,0,1,1,14,0,2,6,25,0.08,9,7.5,234,4.583606,buggy
4,0.009259,0.009259,0,8,0,8,1,11,0,1,3,3,1,169,167.5,216,3.09811,buggy
32,0.052632,0.052632,3,5,7,6,2,12,0,1,5,24,0.541667,52,50.5,304,2.63673,buggy
55,0.36,0.19,3,5,270,5,1,15,40,2,3,16,0.4375,156,154.5,100,2.678721,buggy
4,0.056604,0.018868,1,1,0,1,1,14,0,2,5,40,0.025,6,4.5,53,2.333339,buggy
4,0.016949,0.050847,1,6,35,6,1,16,28,1,6,15,0.666667,271,269.5,59,1.922009,buggy
5,0.007282,0.004854,1,26,235,31,1,17,182,1,5,8,0.5,311,309.5,412,3.352689,buggy
26,0.053498,0.053498,5,6,0,6,1,15,0,1,4,13,0.384615,180,178.5,243,2.995799,buggy
3,0.006689,0.003344,0,2,1,2,2,9,1,4,6,9,0.555556,5,5,299,1.954595,buggy
6,0.02459,0.02459,1,11,25,14,2,17,19,1,1,1,1,227,225.5,122,2.724013,buggy
14,0.083333,0.111111,0,8,422,11,3,22,3,1,3,5,0.8,9,7,72,2.903079,clean
20,0,0.227273,1,8,33,8,1,16,12,1,6,15,0.666667,271,269.5,88,1.922009,buggy
23,0.063725,0.04902,3,4,30,5,2,16,23,1,9,26,0.769231,100,98.5,204,1.63598,buggy
130,0.522634,0.012346,2,8,52,8,1,16,48,1,5,11,1,300,298.5,243,3.614696,buggy
2,0.00266,0.00266,0,8,39,11,2,16,6,1,7,7,0.857143,134,132.5,376,3.267758,buggy
8,0.007246,0.012077,2,25,53,30,1,16,5,1,5,11,1,300,298.5,414,3.614695,buggy
2,0.000642,0.000642,0,1,1,2,2,18,1,1,1,1,1,2,2,1557,5.922391,clean
8,0.036842,0.005263,2,2,0,2,1,16,0,1,1,1,1,14,12.5,190,3.015727,buggy
5,0.027211,0.006803,1,6,7,9,1,13,7,1,5,24,0.666667,202,200.5,147,2.63673,buggy
56,0.146667,0.226667,3,7,29,11,1,11,7,1,2,2,1,246,244.5,150,3.666839,buggy
4,0.004098,0.004098,1,8,33,8,2,17,3,1,3,4,0.75,103,101.5,488,2.118958,buggy
32,0.046296,0.101852,2,7,6,9,2,11,5,1,2,3,1,190,188.5,216,1.618411,buggy
3,0.027027,0.054054,1,2,0,2,1,15,0,1,1,9,0.555556,159,157.5,37,2.588847,buggy
6,0.007979,0.007979,1,16,42,24,2,12,2,1,2,2,1,294,292.5,376,3.368138,clean
4,0.014151,0.004717,0,6,30,6,1,16,26,1,9,26,0.769231,250,248.5,212,1.63598,buggy
49,0.103704,0.017284,5,13,37,15,1,11,1,1,1,1,1,290,288.5,405,3.724109,buggy
17,0.043127,0.002695,1,9,42,12,1,12,0,1,1,1,1,143,141.5,371,3.084208,clean
5,0.00565,0.008475,1,4,6,5,1,17,0,1,1,1,1,35,33.5,354,5.61067,buggy
6,0.021127,0.021127,0,14,30,20,1,16,1,1,9,26,0.769231,250,248.5,142,1.63598,buggy
4,0.009009,0.009009,0,6,23,11,1,16,3,1,9,26,0.769231,100,98.5,222,1.63598,buggy
12,0.12963,0.092593,0,2,0,2,1,15,0,2,5,40,0.075,157,155.5,54,2.333339,buggy
50,0.212766,0.319149,1,2,0,2,1,15,0,2,6,25,0.36,160,158.5,94,4.583606,buggy
3,0.006667,0.013333,1,3,22,3,1,15,1,1,2,2,0.5,64,62.5,150,2.354483,buggy
24,0.135802,0.160494,2,7,311,7,1,15,37,1,2,13,0.615385,287,285.5,81,2.805722,buggy
25,0.043887,0.034483,0,19,25,23,1,18,0,1,6,10,0.7,232,230.5,319,2.475297,buggy
13,0.041284,0.018349,0,11,17,21,1,17,4,1,1,1,1,222,220.5,218,3.901626,buggy
8,0.04878,0.04878,2,1,0,1,1,14,0,2,5,40,0.025,6,4.5,82,2.333339,buggy
130,0.280576,0.031175,11,4,15,4,1,16,2,1,2,3,0.666667,56,54.5,417,2.644158,buggy
32,0.273973,0.164384,3,2,270,2,1,14,270,2,3,16,0.1875,5,3.5,73,2.678721,buggy
24,0.041534,0.035144,3,1,0,1,1,14,0,2,6,25,0.08,9,7.5,313,4.583606,buggy
19,0.048851,0.005747,2,14,52,18,1,16,22,1,5,11,1,300,298.5,348,3.614695,buggy
2,0.011364,0.011364,0,7,20,7,1,17,19,1,2,3,1,219,217.5,88,3.362973,buggy
4,0.008219,0.00274,0,16,30,18,2,17,0,1,1,2,1,251,249.5,365,3.625517,buggy
6,0.013072,0.026144,1,10,421,16,2,11,71,1,4,5,1,23,14,153,3.815179,clean
4,0.021505,0.021505,1,2,0,2,1,15,0,2,5,40,0.075,157,155.5,93,2.333339,buggy
17,0.189189,0.27027,1,2,0,3,1,15,15,2,5,40,0.075,157,155.5,37,2.333339,buggy
6,0.122449,0,0,0,104,4,2,5,104,1,1,1,1,6,6,49,2.980247,clean
24,0.45283,0,0,0,28,8,1,14,0,1,1,1,1,235,233.5,53,2.297833,clean
10,0.016393,0.004098,0,17,175,18,2,2,142,1,1,1,1,15,15,488,2.695039,buggy
6,0.006289,0.031447,0,9,238,15,1,16,181,1,5,11,0.818182,307,305.5,159,3.453394,buggy
7,0.035088,0.026316,2,1,56,2,2,10,56,1,1,3,0.666667,6,6,114,2.307178,clean
25,0.255319,0.276596,0,1,0,1,1,14,0,2,6,25,0.08,9,7.5,47,4.583606,buggy
10,0.188679,0,0,3,236,6,1,18,229,1,2,4,1,304,302.5,53,3.129178,buggy
2,0.016129,0.016129,0,4,0,4,1,14,53,1,2,8,0.75,174,172.5,62,1.656111,buggy
33,0.039801,0.124378,9,11,7,14,1,13,3,1,5,24,0.666667,202,200.5,201,2.63673,buggy
21,0.141509,0.056604,1,7,28,8,1,16,23,1,6,15,0.666667,271,269.5,106,1.922009,buggy
22,0.071038,0.04918,3,6,3,6,1,13,3,1,5,24,0.666667,202,200.5,183,2.63673,buggy
11,0.008475,0.038136,0,1,228,4,4,12,41,1,4,6,0.833333,1,1,236,2.905617,clean
19,0.048851,0.005747,2,7,52,9,1,16,22,1,5,11,1,150,148.5,348,3.614695,buggy
13,0.16,0.013333,1,0,0,1,1,15,0,1,1,2,1,114,112.5,75,3.260528,clean
4,0.056604,0.018868,1,1,0,1,1,14,0,2,5,40,0.025,6,4.5,53,2.333339,buggy
4,0.02381,0.02381,1,1,0,1,1,12,0,1,5,24,0.541667,52,50.5,84,2.63673,buggy
2,0.003401,0.003401,0,3,234,5,1,16,204,1,5,11,0.818182,307,305.5,294,3.453394,buggy
4,0.038462,0.038462,0,2,0,2,1,15,0,2,5,40,0.075,157,155.5,52,2.333339,buggy
2,0.014925,0.014925,0,1,12,2,2,14,12,1,2,4,0.5,17,17,67,1.618411,clean
80,0.091765,0.096471,7,8,360,14,3,12,0,1,1,1,1,7,5,425,3.350866,clean
2,0.005128,0.005128,0,7,32,10,1,16,6,1,6,15,0.666667,271,269.5,195,1.922009,buggy
5,0.05814,0,1,2,22,4,1,16,22,1,5,11,1,300,298.5,86,3.614695,buggy
21,0.130435,0.097826,1,4,6,6,1,12,1,1,5,24,0.541667,52,50.5,92,2.63673,buggy
4,0.004267,0.001422,1,17,49,27,1,14,8,1,1,1,1,297,295.5,703,3.955329,clean
16,0.470588,0,0,0,0,5,1,16,28,1,4,5,1,163,161.5,34,5.369867,clean
62,0.255435,0.081522,5,14,26,16,2,10,1,1,4,6,1,228,226.5,184,3.3476,buggy
8,0.228571,0,1,2,0,2,1,15,0,2,6,25,0.36,160,158.5,35,4.583607,buggy
4,0.030303,0.030303,0,4,78,5,2,7,0,1,1,1,1,2,2,66,7.002319,clean
82,0.109434,0.045283,9,14,36,19,1,12,0,1,1,2,1,276,274.5,530,2.782324,clean
7,0.034091,0.045455,2,1,0,1,1,13,0,1,2,8,0.625,24,22.5,88,1.656111,buggy
6,0.010909,0.010909,2,3,2,3,2,14,1,1,4,13,0.384615,30,28.5,275,2.995799,buggy
91,0.163043,0.166667,7,11,1,16,2,14,2,1,2,8,0.75,174,172.5,276,1.656111,buggy
19,0.012841,0.017657,3,18,37,21,1,10,0,1,5,9,0.777778,130,128.5,623,2.703621,buggy
2,0.002375,0.002375,0,8,359,12,2,13,9,1,4,4,1,325,165,421,1.095273,clean
4,0,0.007722,1,3,3,3,1,12,3,2,5,11,0.545455,26,24.5,518,1.476637,buggy
143,1.913043,0.15942,1,6,0,8,2,15,41,2,6,25,0.36,160,158.5,69,4.583606,buggy
2,0.003636,0.003636,0,13,5,18,2,11,2,1,2,3,1,190,188.5,275,1.618411,buggy
4,0.002639,0.007916,0,20,238,24,2,10,0,1,3,3,0.333333,312,310.5,379,2.078291,clean
17,0.032258,0.104839,2,3,56,4,2,3,56,1,1,3,0.666667,14,14,124,2.307177,buggy
117,0.370629,0.447552,1,5,0,6,1,15,49,2,6,25,0.36,160,158.5,143,4.583606,buggy
9,0.063158,0.031579,0,5,11,7,1,14,5,1,3,5,0.6,54,52.5,95,3.458245,buggy
14,0.021053,0.052632,1,13,24,15,2,11,2,1,1,1,1,225,223.5,190,2.194744,buggy
2,0.002525,0.002525,0,4,0,6,3,12,0,1,1,1,1,4,4,396,2.678721,buggy
138,0.484716,0.117904,6,12,3,14,1,18,2,1,3,6,0.5,184,182.5,229,3.853839,buggy
14,0.021053,0.052632,1,3,24,3,2,11,2,1,1,1,1,75,73.5,190,2.194745,buggy
35,0.009585,0.102236,1,4,3,5,1,10,0,1,1,1,1,38,36.5,313,1.844399,clean
10,0.028777,0.043165,2,3,7,4,1,12,3,1,5,24,0.541667,52,50.5,139,2.63673,buggy
65,0.013291,0.027848,11,1,0,1,1,14,0,2,3,16,0.1875,5,3.5,1580,2.67872,buggy
9,0.0625,0,2,10,350,15,2,9,308,1,2,4,1,19,10,144,2.908136,clean
8,0.028777,0.028777,3,2,3,3,1,14,3,1,4,13,0.384615,30,28.5,139,2.995799,buggy
8,0.036842,0.005263,2,7,0,9,2,17,0,1,1,1,1,165,163.5,190,3.015728,buggy
12,0.018182,0.090909,1,9,459,12,3,12,105,1,4,6,0.833333,1,1,110,2.905617,clean
32,0.069869,0.069869,6,3,1,3,1,14,0,1,4,13,0.384615,30,28.5,229,2.995799,buggy
10,0.113636,0,1,4,3,4,1,13,3,2,5,11,0.727273,176,174.5,88,1.476637,buggy
7,0.052632,0.131579,0,1,0,1,1,14,0,2,5,40,0.025,6,4.5,38,2.333339,buggy
4,0.011561,0,2,4,285,5,1,16,2,1,2,3,0.666667,56,54.5,346,2.644157,buggy
8,0.0064,0.0064,0,20,41,25,1,16,1,1,4,8,1,142,140.5,625,3.492759,buggy
3,0.027027,0.054054,1,1,0,1,1,14,0,1,1,9,0.111111,8,6.5,37,2.588847,buggy
2,0.009346,0.009346,0,0,0,1,1,11,0,1,1,1,1,95,93.5,107,2.804955,clean
4,0.030303,0.030303,0,8,78,10,2,0,0,1,1,1,1,4,4,66,7.002318,clean
4,0.051724,0.017241,1,1,0,1,1,14,0,2,5,40,0.025,6,4.5,58,2.333339,buggy
12,0.020101,0.040201,0,2,0,2,1,15,0,2,3,16,0.4375,156,154.5,199,2.678721,buggy
5,0.006803,0.027211,0,10,41,14,2,10,11,1,2,2,1,289,287.5,147,2.825929,clean
22,0.071038,0.04918,3,3,3,3,1,12,3,1,5,24,0.541667,52,50.5,183,2.63673,buggy
4,0.008219,0.00274,0,6,30,7,2,17,0,1,1,2,1,101,99.5,365,3.625517,clean
25,0.026923,0.021154,4,6,29,6,1,16,17,1,9,26,0.769231,100,98.5,520,1.63598,buggy
13,0.027933,0.00838,2,15,29,17,2,11,0,1,2,2,1,246,244.5,358,3.666839,buggy
18,0.044737,0.002632,1,21,0,28,1,18,49,1,1,5,0.6,166,164.5,380,3.046488,buggy
2,0.018182,0.018182,0,4,6,4,1,12,6,1,3,3,1,193,191.5,55,2.678721,buggy
16,0.034965,0.076923,1,3,0,3,1,15,231,2,6,25,0.36,160,158.5,143,4.583606,buggy
1,0.012987,0,0,4,0,4,1,13,37,2,5,11,0.727273,176,174.5,77,1.476636,buggy
14,0.054348,0.021739,1,12,21,14,2,17,21,1,2,3,1,219,217.5,184,3.362973,buggy
6,0.021127,0.021127,0,5,30,8,1,16,1,1,9,26,0.769231,100,98.5,142,1.63598,buggy
11,0.083333,0.1,0,4,0,4,1,18,35,1,1,5,0.6,166,164.5,60,3.046488,buggy
2,0.004739,0.004739,0,5,274,5,1,13,3,2,5,11,0.727273,176,174.5,211,1.476636,buggy
21,0.021277,0.034574,2,9,42,11,1,16,12,1,4,8,1,142,140.5,376,3.492759,buggy
25,0.172131,0.032787,5,13,350,17,2,17,302,1,1,1,1,321,161,122,3.478209,clean
26,0.053498,0.053498,5,2,0,2,1,14,0,1,4,13,0.384615,30,28.5,243,2.995799,buggy
13,0.057851,0.049587,3,2,37,5,1,10,37,1,1,1,1,279,277.5,121,3.140659,clean
2,0.000642,0.000642,0,2,0,5,2,12,0,1,1,1,1,10,10,1557,5.922391,clean
6,0.003831,0.007663,0,1,0,1,1,17,0,1,1,5,0.4,15,13.5,522,3.046488,buggy
81,0.07014,0.092184,10,6,29,6,2,9,6,1,1,2,1,94,92.5,499,3.247756,buggy
18,0.035326,0.013587,4,18,37,20,2,10,4,1,5,9,0.888889,280,278.5,368,2.703621,buggy
3,0.014493,0.007246,0,2,0,2,1,3,0,4,6,9,0.666667,13,13,138,1.954595,buggy
4,0.02439,0.02439,1,4,0,4,1,17,6,1,1,1,1,221,219.5,82,2.312034,buggy
20,0.098446,0.005181,4,4,270,4,1,15,3,2,6,25,0.36,160,158.5,193,4.583606,buggy
22,0.138462,0.2,0,2,0,2,1,15,0,1,2,13,0.615385,287,285.5,65,2.805722,buggy
14,0.017241,0.022989,2,9,283,10,1,15,9,1,3,5,0.6,204,202.5,348,3.458245,buggy
55,0.186813,0.115385,5,8,37,9,1,10,7,1,5,9,0.888889,280,278.5,182,2.70362,buggy
8,0.172414,0.103448,0,0,0,1,1,15,0,1,1,1,1,10,8.5,29,4.67695,clean
2,0.002188,0.002188,0,2,1,2,2,9,1,4,6,9,0.555556,5,5,457,1.954595,buggy
2,0.02,0.02,0,1,0,1,1,14,0,2,5,40,0.025,6,4.5,50,2.333339,buggy
32,0.069869,0.069869,6,11,1,13,1,15,0,1,4,13,0.384615,180,178.5,229,2.995799,buggy
6,0,0.016713,2,9,24,11,1,18,24,1,6,10,0.7,232,230.5,359,2.475297,buggy
2,0.017241,0.017241,0,1,0,1,1,9,0,4,6,9,0.555556,5,5,58,1.954595,buggy
34,0.069959,0.069959,2,3,3,3,1,12,3,1,5,24,0.541667,52,50.5,243,2.63673,buggy
5,0.036496,0,0,4,28,7,1,12,1,1,1,3,0.666667,83,81.5,137,2.898771,clean
38,0.164706,0.282353,0,2,0,2,1,15,0,1,2,13,0.615385,287,285.5,85,2.805722,buggy
12,0.020101,0.040201,0,1,0,1,1,14,0,2,3,16,0.1875,5,3.5,199,2.67872,buggy
65,0.083151,0.059081,6,6,12,6,1,14,0,1,3,5,0.6,54,52.5,457,3.458245,buggy
301,1.43787,0.343195,3,3,6,4,1,17,2,1,3,6,0.5,34,32.5,169,3.853839,buggy
52,0.108586,0.022727,4,22,3,29,1,13,3,2,5,11,0.727273,176,174.5,396,1.476636,buggy
6,0.015915,0,2,20,350,25,2,10,112,1,4,4,1,21,12,377,8.72743,clean
10,0.040984,0.040984,1,4,6,5,2,12,1,1,5,24,0.541667,52,50.5,122,2.63673,buggy
3,0.004484,0.008969,1,5,19,10,1,16,2,1,1,1,1,76,74.5,223,3.09811,clean
5,0.013889,0.009259,0,9,30,9,1,16,29,1,9,26,0.769231,250,248.5,216,1.63598,buggy
7,0.014085,0.035211,0,1,0,2,1,17,0,1,1,5,0.4,15,13.5,142,3.046488,buggy
5,0,0.128205,0,1,0,1,1,14,0,2,5,40,0.025,6,4.5,39,2.333339,buggy
6,0.017647,0.017647,1,1,0,1,1,14,0,1,1,9,0.111111,8,6.5,170,2.588847,buggy
4,0.014388,0.014388,0,13,350,18,2,17,0,1,1,1,1,322,162,139,2.011602,clean
35,0.030928,0.041237,3,29,18,37,1,17,0,1,2,2,1,211,209.5,485,3.668458,buggy
4,0.005634,0.005634,0,11,33,13,1,10,7,1,5,9,0.888889,280,278.5,355,2.70362,buggy
4,0.056604,0.018868,1,1,0,1,1,14,0,2,5,40,0.025,6,4.5,53,2.333339,buggy
9,0.063158,0.031579,0,12,12,18,1,15,5,1,3,5,0.6,204,202.5,95,3.458245,buggy
1,0,0.002475,0,2,274,3,1,13,0,2,5,11,0.727273,176,174.5,404,1.476636,buggy
4,0.001437,0.00431,0,2,0,2,1,10,0,1,3,3,1,18,16.5,696,3.09811,buggy
83,0.360947,0.130178,6,5,0,7,1,15,236,1,1,6,0.833333,158,156.5,169,1.71274,buggy
2,0.006711,0.006711,0,3,22,4,1,15,0,1,1,2,1,67,65.5,149,2.804955,clean
10,0.188679,0,0,1,236,3,1,18,229,1,2,4,1,154,152.5,53,3.129178,clean
83,0.360947,0.130178,6,1,0,1,1,14,0,1,1,6,0.166667,7,5.5,169,1.71274,buggy
8,0.012594,0.007557,1,18,421,27,2,11,371,1,4,5,1,23,14,397,3.815179,clean
11,0.030769,0.025641,1,4,49,5,1,13,12,1,4,13,0.538462,146,144.5,195,3.084252,clean
3,0.008571,0,0,11,306,12,1,16,20,1,6,15,0.666667,271,269.5,350,1.922009,buggy
7,0.010638,0.026596,0,1,0,1,1,17,0,1,1,5,0.4,15,13.5,188,3.046488,buggy
3,0.006689,0.003344,0,5,1,6,2,3,1,4,6,9,0.666667,13,13,299,1.954595,buggy
32,0.293103,0.258621,0,0,253,3,2,10,253,1,1,2,0.5,18,18,58,4.880505,clean
16,0.888889,0,0,0,0,1,1,15,0,1,4,5,0.2,12,10.5,18,5.369867,clean
33,0.055195,0.051948,5,5,4,5,1,12,1,1,5,24,0.541667,52,50.5,308,2.63673,buggy
1,0.005076,0,0,7,0,14,1,18,0,1,1,1,1,187,185.5,197,0.576368,buggy
6,0.008499,0.008499,0,15,6,21,1,13,0,1,1,2,1,201,199.5,353,2.804955,clean
9,0.006329,0.012658,3,27,14,35,1,17,1,1,2,3,0.666667,206,204.5,474,2.644157,buggy
97,0.068085,0.069504,8,9,55,14,1,16,6,1,5,11,1,150,148.5,705,3.614695,buggy
9,0.128571,0,1,2,0,2,1,15,0,2,6,25,0.36,160,158.5,70,4.583606,buggy
4,0.007042,0.021127,1,6,36,9,1,16,6,1,6,15,0.6,121,119.5,142,1.922009,buggy
2,0.000642,0.000642,0,2,36,4,1,16,36,1,7,7,0.857143,284,282.5,1557,3.267758,buggy
6,0.008499,0.008499,0,6,6,8,1,12,0,1,1,2,1,51,49.5,353,2.804955,clean
4,0.009709,0.003236,0,17,20,21,1,17,15,1,1,1,1,218,216.5,309,3.836268,clean
35,0.120805,0.114094,0,4,359,5,1,13,128,1,1,1,1,326,166,149,3.621121,clean
13,0.027933,0.00838,2,6,29,6,2,11,0,1,2,2,1,96,94.5,358,3.666839,buggy
33,0.089286,0.205357,4,1,0,1,1,14,0,1,1,9,0.111111,8,6.5,112,2.588847,buggy
4,0.018265,0,0,6,28,7,2,17,0,1,2,2,1,102,100.5,219,1.514426,buggy
52,0.108586,0.022727,4,2,3,2,1,12,3,2,5,11,0.545455,26,24.5,396,1.476636,buggy
12,0.037383,0.018692,2,4,27,6,1,11,3,1,1,1,1,133,131.5,214,2.903503,clean
6,0.003831,0.007663,0,8,0,11,1,18,49,1,1,5,0.6,166,164.5,522,3.046488,buggy
27,0.026408,0.021127,2,33,29,42,1,16,1,1,9,26,0.769231,250,248.5,568,1.63598,buggy
35,0.030928,0.041237,3,9,18,10,1,17,0,1,2,2,1,61,59.5,485,3.668458,buggy
4,0.014493,0.014493,1,6,33,8,1,11,11,1,1,1,1,261,259.5,138,1.764842,clean
15,0.02122,0.018568,4,12,3,15,1,13,1,1,5,24,0.666667,202,200.5,377,2.63673,buggy
90,0.226923,0.119231,4,6,50,8,1,18,28,1,2,3,1,298,296.5,260,3.880747,clean
57,0.201342,0.181208,3,7,238,11,1,16,204,1,5,11,0.818182,307,305.5,149,3.453393,buggy
24,0.041667,0.013889,5,15,234,19,1,17,195,1,5,8,0.5,311,309.5,432,3.352689,buggy
130,0.522634,0.012346,2,4,52,4,1,16,48,1,5,11,1,150,148.5,243,3.614696,buggy
48,0.125,0.021341,3,22,39,27,1,16,4,1,4,8,1,292,290.5,328,3.492759,buggy
4,0.010753,0.010753,0,5,3,8,1,14,3,1,1,1,1,207,205.5,186,2.853536,clean
2,0.006711,0.006711,0,3,34,5,1,15,11,1,1,3,1,115,113.5,149,2.67872,clean
4,0.012766,0.004255,0,1,183,2,2,11,183,1,4,5,1,23,14,235,3.815179,clean
5,0.024096,0.006024,0,10,2,15,1,14,2,1,2,8,0.75,174,172.5,166,1.656111,buggy
2,0.005051,0.005051,0,2,0,3,1,10,0,1,1,2,1,39,37.5,198,2.328167,buggy
91,0.110497,0.140884,18,1,270,2,1,14,270,2,3,16,0.1875,5,3.5,362,2.678721,buggy
12,0.048544,0.009709,2,4,23,5,1,16,6,1,6,15,0.6,121,119.5,206,1.922009,buggy
5,0.006637,0.004425,0,4,3,9,1,13,1,1,5,24,0.666667,202,200.5,452,2.63673,buggy
17,0.094203,0.028986,3,0,0,2,1,15,0,1,1,5,0.2,238,236.5,138,4.269293,clean
257,0.15016,0.670926,3,2,20,2,1,18,20,1,3,4,1,62,60.5,313,3.438131,buggy
2,0.005128,0.005128,0,9,0,18,1,12,0,1,1,1,1,199,197.5,195,5.182675,buggy
59,0.173913,0.33913,3,4,0,4,1,15,30,1,1,4,1,155,153.5,115,2.859348,buggy
15,0.002564,0.035897,2,11,2,14,1,11,0,1,2,3,1,190,188.5,390,1.618412,buggy
132,0.298969,0.154639,5,9,414,11,2,16,357,1,1,1,1,22,13,291,1.882721,clean
38,0.269231,0.461538,0,1,15,2,1,14,15,1,1,2,0.5,59,57.5,52,3.083222,clean
6,0.017621,0.008811,0,1,0,1,1,13,0,1,2,8,0.625,24,22.5,227,1.656111,buggy
128,0.160966,0.096579,17,1,0,1,1,14,0,1,1,6,0.166667,7,5.5,497,1.71274,buggy
7,0.016393,0.021858,0,7,30,8,1,16,11,1,9,26,0.769231,250,248.5,183,1.63598,buggy
25,0.032895,0.008224,1,16,36,19,1,12,0,1,1,2,1,126,124.5,608,2.782324,clean
17,0.032258,0.104839,2,1,56,2,2,10,56,1,1,3,0.666667,6,6,124,2.307177,clean
48,0.125,0.021341,3,10,39,12,1,16,4,1,4,8,1,142,140.5,328,3.492759,buggy
9,0.027027,0.033784,2,10,30,13,2,16,0,1,9,26,0.769231,250,248.5,148,1.63598,buggy
25,0.5,0.068182,0,0,0,1,1,15,0,1,1,5,0.2,88,86.5,44,4.269293,clean
77,0.227723,0.026403,7,8,350,10,2,9,112,1,2,4,1,19,10,303,2.908136,clean
78,0.141643,0.07932,7,7,7,9,1,12,0,1,5,24,0.541667,52,50.5,353,2.63673,buggy
2,0.017857,0.017857,0,1,0,1,1,14,0,2,5,40,0.025,6,4.5,56,2.333339,buggy
64,0.024,0.488,1,4,23,4,1,10,4,1,4,6,1,78,76.5,125,3.3476,buggy
6,0.067797,0.033898,0,1,26,2,1,16,26,1,9,26,0.769231,100,98.5,59,1.63598,buggy
16,0.087432,0,0,0,0,1,1,15,0,1,4,5,0.2,12,10.5,183,5.369867,clean
6,0.012232,0.006116,0,2,1,2,2,18,1,1,3,3,1,1,1,327,5.669549,buggy
55,0.186813,0.115385,5,4,37,4,1,10,7,1,5,9,0.777778,130,128.5,182,2.70362,buggy
9,0.111111,0,0,0,0,1,1,10,0,1,1,1,1,2,2,81,2.585713,clean
5,0,0.010142,1,18,425,20,3,22,187,1,3,5,0.8,9,7,493,2.903079,clean
14,0.132353,0.073529,1,0,0,3,1,16,0,1,1,1,1,231,229.5,68,3.812161,clean
2,0.002525,0.002525,0,2,1,2,2,18,1,1,1,1,1,1,1,396,2.678721,buggy
8,0.03125,0.03125,2,3,42,5,1,13,12,1,4,13,0.538462,146,144.5,128,3.084252,clean
7,0.012658,0.031646,0,17,41,23,1,15,4,1,2,13,0.615385,287,285.5,158,2.805722,buggy
4,0.037736,0.037736,0,2,339,3,1,13,339,1,1,1,1,329,169,53,4.764036,clean
4,0.023438,0.007813,0,1,0,1,1,18,0,1,3,3,1,1,1,128,5.66955,buggy
6,0.026316,0.026316,1,2,0,3,2,15,56,1,1,9,0.555556,159,157.5,114,2.588847,buggy
32,0.5,0.016129,2,3,53,3,1,16,52,1,5,11,1,150,148.5,62,3.614695,buggy
3,0.006667,0.013333,1,6,22,8,1,15,1,1,2,2,0.5,214,212.5,150,2.354483,buggy
4,0.056604,0.018868,1,1,0,1,1,14,0,2,5,40,0.025,6,4.5,53,2.333339,buggy
