@relation camel_developer_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute isBuggy {buggy,clean}

@data
3,0.03125,0.0625,1,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,32,clean
38,0.215517,0.112069,4,6,124,10,4,12,0,3,295,304,0.013158,122,122,116,buggy
43,0.062405,0.003044,5,3,289,4,2,14,48,1,1,1,1,781,781,657,buggy
2,0.002288,0.002288,0,4,593,8,6,17,213,5,227,243,0.341564,98,50.5,437,buggy
0,0,0,0,0,0,1,1,17,0,2,261,443,0.002257,8,8,57,clean
14,0.100917,0.027523,1,7,480,8,2,13,26,2,2,2,1,255,145.5,109,buggy
2,0.022727,0.022727,0,1,744,3,3,21,738,7,1736,7872,0.132495,145,57.666668,44,clean
27,0.045455,0.159091,3,2,3,3,1,18,1,1,293,302,0.006623,121,121,132,clean
41,0.106383,0.111702,4,6,541,10,5,16,143,1,113,107,0.233645,305,269,188,buggy
15,0.040752,0.00627,1,2,215,3,1,15,208,1,1,2,1,100,100,319,buggy
2,0.015385,0.015385,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,65,clean
2,0.007813,0.007813,0,8,791,13,5,21,166,7,1736,7872,0.132495,145,57.666668,128,clean
49,0.067183,0.059432,1,2,62,3,2,16,0,1,3,7,0.714286,484,484,387,buggy
2,0.003731,0.003731,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,268,clean
2,0.003584,0.003584,0,4,287,4,3,21,144,3,113,142,0.521127,34,30,279,buggy
2,0.004587,0.004587,0,6,375,7,3,14,11,1,1,3,1,668,361,218,clean
3,0.037037,0.018519,0,2,426,3,3,13,0,1,30,30,0.066667,392,302,54,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,57,buggy
10,0.039063,0.039063,1,5,230,9,4,16,106,1,326,335,0.023881,669,669,128,buggy
15,0.075342,0.027397,1,1,44,2,1,15,44,1,2,3,0.666667,88,88,146,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,164,buggy
3,0.026087,0,0,6,415,10,2,10,21,2,337,351,0.150997,103,55,115,buggy
5,0.079365,0,0,0,150,3,1,15,150,2,52,61,0.163934,314,278,63,clean
5,0.03937,0,0,5,494,7,5,10,5,2,287,282,0.170213,309,273,127,buggy
94,0.486726,0.345133,1,2,121,5,3,18,9,3,294,601,0.016639,116,116,113,buggy
4,0.009615,0.009615,1,1,0,1,1,17,0,3,28,73,0.109589,6,6,208,buggy
2,0.009174,0.009174,0,6,521,9,5,11,0,1,1,1,1,1006,699,109,buggy
2,0.018519,0.018519,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,54,clean
2,0.009524,0.009524,0,1,0,1,1,10,0,7,817,2007,0.159442,43,43,105,buggy
2,0.021277,0,1,2,92,3,3,10,45,1,278,479,0.066806,55,55,94,buggy
4,0.006623,0.006623,1,0,0,1,1,12,0,3,8,9,0.444444,494,263,302,clean
2,0.005,0.005,0,1,715,2,2,20,715,3,47,59,0.491525,128,79.5,200,buggy
5,0.013123,0,0,3,548,12,5,15,133,2,52,61,0.163934,314,278,381,clean
3,0.012987,0.025974,0,2,323,2,2,8,323,1,46,234,0.32906,438,348,77,buggy
3,0.003571,0.001786,1,12,538,15,7,21,7,1,23,57,0.122807,67,49.5,560,buggy
14,0.153846,0.115385,1,1,0,1,1,18,0,2,3,4,0.75,6,6,52,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,72,buggy
42,0.07619,0.32381,0,1,1,2,1,6,1,1,1,4,0.5,2,2,105,buggy
2,0.010204,0.010204,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,98,clean
6,0.006579,0.032895,1,5,165,10,2,14,6,1,1,2,1,142,93.5,152,clean
9,0.011494,0.005747,0,2,70,3,1,13,34,1,1,2,0.5,351,351,522,clean
465,1.012945,0.491909,3,2,251,3,3,10,39,1,5,28,0.107143,1,1,309,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,34,buggy
1,0.00463,0,0,4,573,5,4,8,313,1,46,234,0.32906,438,348,216,buggy
74,0.13936,0,0,5,129,6,3,8,14,3,13,27,0.481482,214,165.5,531,buggy
6,0.03937,0.007874,0,5,34,6,2,13,1,1,1,2,0.5,32,32,127,clean
10,0.016611,0.016611,2,4,139,4,3,12,74,1,22,55,0.327273,12,12,301,buggy
10,0.028455,0.012195,3,2,1,3,2,13,0,1,1,2,0.5,503,503,246,clean
18,0.004271,0,0,11,470,14,6,12,0,1,3,4,0.75,223,113.5,4214,buggy
2,0.023256,0.023256,0,2,22,2,1,10,22,7,817,2007,0.159442,43,43,43,buggy
5,0.003236,0.000809,0,5,2,5,1,13,0,2,2,143,0.013986,1125,818,1236,buggy
2,0.009901,0.009901,0,2,746,3,3,21,18,7,1736,7872,0.132495,145,57.666668,101,clean
4,0.001079,0.001079,0,6,2,6,2,21,0,2,2,143,0.006993,219,170.5,1853,buggy
2,0.011236,0.011236,0,3,27,3,2,11,6,2,14,26,0.269231,882,651,89,buggy
2,0.013889,0,0,3,197,3,2,10,100,2,337,351,0.150997,103,55,144,buggy
106,0.083475,0.097104,48,1,0,1,1,12,0,2,2,296,0.003378,1121,814,587,buggy
2,0.005155,0.005155,0,7,775,9,6,21,54,7,1736,7872,0.132495,145,57.666668,194,clean
14,0.018349,0.110092,0,0,0,1,1,15,0,1,1,3,0.333333,1,1,109,clean
6,0.056075,0,1,1,87,2,2,8,87,3,13,27,0.481482,214,165.5,107,buggy
6,0.008499,0.008499,2,0,0,1,1,23,0,1,1,1,1,47,29.5,353,clean
18,0.06,0,2,1,0,3,1,14,0,1,1,1,1,399,309,300,clean
12,0.022727,0.031818,2,1,0,1,1,16,0,1,113,107,0.233645,305,269,220,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,63,buggy
3,0.018519,0.037037,1,1,770,3,2,11,1,2,18,21,0.238095,676,445,54,clean
2,0.016949,0.016949,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,59,clean
1,0.025641,0,0,1,0,1,1,9,0,3,6,9,0.444444,251,251,39,buggy
32,0.01809,0.01407,7,13,403,15,6,11,0,2,2,3,0.333333,194,158,995,buggy
6,0.011236,0.011236,2,1,0,1,1,23,0,1,58,267,0.404494,20,11,267,buggy
2,0.033333,0.033333,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,30,clean
2,0.007813,0.007813,0,1,0,1,1,10,0,7,817,2007,0.159442,43,43,128,buggy
2,0.00885,0.00885,0,1,111,4,3,10,5,1,282,487,0.002053,44,44,113,clean
12,0.036364,0.036364,4,4,169,5,3,10,1,7,817,2007,0.159442,43,43,165,buggy
3,0,0.075,0,0,0,1,1,17,0,4,226,1066,0.124765,42,42,40,clean
4,0.004751,0.004751,0,2,2,3,2,10,1,2,2,296,0.016892,221,172.5,421,clean
2,0,0.00545,0,3,607,8,4,17,25,4,226,1066,0.124765,42,42,367,clean
6,0.003567,0.003567,2,3,1,3,1,11,0,2,2,146,0.006849,1123,816,841,buggy
2,0.007813,0.007813,0,6,791,11,5,21,166,7,1736,7872,0.132495,145,57.666668,128,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,552,buggy
183,0.079572,0.060444,4,4,2,4,1,20,0,1,4,4,0.5,486,486,1307,buggy
4,0.002107,0.002107,0,2,2,3,2,10,1,2,2,296,0.016892,221,172.5,949,clean
58,0.145833,0.458333,2,1,0,1,1,12,0,3,4,4,0.5,22,22,96,buggy
0,0,0,0,1,0,1,1,16,0,4,7,107,0.056075,45,45,44,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,59,buggy
6,0.005474,0.005474,2,2,1,2,1,10,1,2,2,296,0.003378,1122,815,548,buggy
4,0.001596,0.001596,0,6,2,7,2,10,0,2,2,296,0.016892,221,172.5,1253,clean
10,0.010989,0.098901,2,0,0,1,1,20,0,1,2,5,0.6,320,284,91,clean
15,0.28,0.02,2,0,0,1,1,15,0,3,5,6,0.333333,150,114,50,clean
14,0.005587,0.005587,6,11,425,15,4,16,75,2,6,23,0.521739,38,29,1253,buggy
9,0,0.025788,1,8,461,11,5,9,1,3,5,5,0.8,316,280,349,clean
2,0.032258,0.032258,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,31,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,49,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,52,buggy
2,0.018349,0,0,3,668,4,3,10,100,2,337,351,0.150997,103,55,109,buggy
2,0.004808,0.004808,0,3,335,4,4,21,166,7,1736,7872,0.132495,145,57.666668,208,clean
2,0.02,0.02,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,50,clean
22,0.03125,0.03125,9,1,0,2,1,17,0,1,1,2,1,71,71,352,buggy
6,0.014388,0.028777,1,2,1,2,1,10,1,2,2,296,0.003378,1122,815,139,buggy
2,0.0025,0.0025,0,4,791,15,6,21,54,7,1736,7872,0.132495,145,57.666668,400,clean
36,0.052326,0,1,7,201,12,5,10,3,2,3,7,0.428571,161,161,688,buggy
2,0.006623,0.006623,0,5,204,8,4,10,83,2,2,5,0.6,86,86,151,buggy
11,0.066667,0.038095,0,1,0,1,1,10,0,1,4,8,0.125,3,3,105,buggy
4,0.010582,0.010582,1,1,0,1,1,10,0,6,277,499,0.330661,26,26,189,buggy
20,0.03139,0.058296,3,2,210,2,2,14,210,3,8,8,0.875,683,683,223,buggy
22,0.022059,0.010294,1,4,401,8,3,7,99,1,1,1,1,141,105,680,clean
3,0.027523,0,2,1,92,2,2,10,92,1,278,479,0.066806,55,55,109,buggy
1,0.006452,0,0,2,61,3,3,12,18,1,8,58,0.051724,714,483,155,buggy
2,0.046512,0,0,2,57,2,2,10,57,1,2,6,0.333333,601,601,43,buggy
0,0,0,0,1,0,1,1,16,0,4,7,107,0.056075,45,45,47,buggy
137,0.067227,0.076681,63,1,0,1,1,12,0,2,2,296,0.003378,1121,814,952,buggy
2,0,0.02381,0,0,490,2,2,17,490,4,226,1066,0.124765,42,42,84,clean
37,0.009022,0,1,6,321,9,3,23,44,1,2,2,1,1,1,4101,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,39,buggy
34,0.018182,0.290909,2,2,46,3,2,15,0,2,105,107,0.028037,222,222,110,buggy
7,0.136364,0.022727,1,1,0,1,1,18,0,3,294,601,0.016639,116,116,44,buggy
2,0.014706,0.014706,0,1,494,2,2,21,494,7,1736,7872,0.132495,145,57.666668,68,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,74,buggy
4,0.019802,0.019802,1,1,0,1,1,8,0,1,46,234,0.32906,438,348,101,buggy
7,0.1,0.016667,0,1,0,1,1,9,0,2,5,5,0.2,707,707,60,buggy
2,0.010989,0.010989,0,1,13,2,2,13,13,1,285,493,0.018256,65,65,91,clean
2,0.023256,0.023256,0,1,42,2,2,11,42,4,57,302,0.056291,187,138.5,43,buggy
4,0.00939,0.00939,1,4,1,4,1,11,0,2,2,146,0.006849,1124,817,213,buggy
107,0.104536,0.106509,23,3,206,4,2,21,77,1,5,22,0.409091,92,92,507,buggy
96,0.508929,0.348214,3,2,121,5,3,18,9,3,294,601,0.016639,116,116,112,buggy
21,0.083721,0.013953,3,1,67,3,1,14,67,2,5,5,0.4,114,114,215,clean
5,0.019763,0,0,1,0,1,1,15,0,1,2,6,0.833333,83,Infinity,253,buggy
2,0.007353,0,1,4,478,5,4,10,100,2,337,351,0.150997,103,55,272,buggy
0,0,0,0,0,0,1,1,17,0,2,261,443,0.002257,8,8,80,clean
8,0.009281,0.009281,2,5,377,5,2,16,372,1,21,42,0.333333,34,25,431,buggy
25,0.046512,0.147287,3,3,124,7,3,18,1,1,293,302,0.006623,121,121,129,clean
2,0.011111,0.011111,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,90,clean
4,0,0.012121,0,1,52,3,3,10,9,1,15,27,0.074074,698,467,330,clean
2,0.002878,0,0,8,672,18,6,5,34,1,1,1,1,1,1,695,clean
2,0.006452,0.006452,0,4,221,4,3,23,220,1,58,267,0.404494,20,11,155,buggy
3,0.014706,0.007353,0,1,111,5,4,19,0,1,1,1,1,991,684,136,clean
14,0.035443,0,1,2,469,4,3,9,356,1,1,2,1,3,3,395,clean
2,0.002088,0.002088,0,3,1,3,1,11,0,2,2,146,0.006849,1123,816,479,buggy
13,0.009946,0,2,6,490,7,4,15,15,3,3,4,1,347,311,1307,buggy
2,0,0.042553,0,0,0,1,1,17,0,4,226,1066,0.124765,42,42,47,clean
2,0.003731,0.003731,0,2,662,4,4,21,166,7,1736,7872,0.132495,145,57.666668,268,clean
0,0,0,0,0,0,1,1,10,0,1,10,36,0.027778,168,168,57,clean
2,0.008475,0.008475,0,2,8,2,2,10,8,6,277,499,0.330661,26,26,118,buggy
2,0.010101,0.010101,0,5,372,5,3,10,126,7,817,2007,0.159442,43,43,99,buggy
10,0.125,0,1,0,0,1,1,17,0,2,2,2,0.5,21,21,80,clean
35,0.914286,0.085714,0,1,0,1,1,11,0,1,3,9,0.333333,166,166,35,buggy
1,0.006024,0,0,1,302,2,2,8,302,2,2,3,0.666667,274,238,166,clean
3,0.012048,0.024096,1,1,30,2,2,12,30,3,14,14,0.571429,130,130,83,buggy
4,0.002086,0.002086,1,3,1,3,1,11,0,2,2,146,0.006849,1123,816,959,buggy
10,0.03876,0.03876,1,5,230,9,4,16,106,1,326,335,0.023881,669,669,129,buggy
2,0.012821,0.012821,0,4,669,9,5,21,48,7,1736,7872,0.132495,145,57.666668,78,clean
2,0.006623,0.006623,0,8,549,15,6,18,0,1,14,18,0.222222,315,279,151,clean
0,0,0,0,1,0,1,1,16,0,5,44,400,0.015,44,44,53,buggy
2,0.000869,0.000869,0,3,1,3,1,11,0,2,2,146,0.006849,1123,816,1151,buggy
0,0,0,0,1,0,1,1,11,0,4,5,8,0.375,120,71.5,46,buggy
27,0.073171,0.091463,5,1,0,1,1,14,0,3,22,40,0.175,722,491,164,buggy
5,0,0.054945,0,5,816,7,5,7,41,2,197,199,0.075377,768,537,91,buggy
4,0.003752,0.003752,1,6,546,8,6,8,2,1,46,234,0.32906,438,348,533,buggy
5,0.00885,0.002212,1,7,416,7,4,20,17,4,40,96,0.364583,36,36,452,buggy
2,0.010929,0,1,5,473,8,5,10,100,2,337,351,0.150997,103,55,183,buggy
2,0.021277,0.021277,0,2,190,3,3,21,55,7,1736,7872,0.132495,145,57.666668,47,clean
14,0.054264,0.054264,0,3,122,6,3,17,1,1,292,301,0.006645,119,119,129,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,36,buggy
12,0.027397,0.054795,4,1,581,4,3,17,21,2,178,337,0.338279,39,39,146,buggy
2,0.013158,0.013158,0,3,119,4,3,8,4,1,3,5,0.6,583,276,76,clean
2,0.012658,0.012658,0,3,190,4,3,21,166,7,1736,7872,0.132495,145,57.666668,79,clean
7,0.050847,0.067797,0,2,255,4,3,14,6,4,31,75,0.213333,49,49,59,buggy
46,0.000224,0.010065,0,6,41,7,4,10,8,3,10,13,0.384615,128,128,4471,buggy
1,0,0.004115,0,5,378,8,4,17,33,5,40,130,0.061538,93,93,243,clean
2,0.002478,0,1,3,657,5,3,10,100,2,337,351,0.150997,103,55,807,buggy
4,0.014599,0.014599,0,0,0,1,1,13,0,1,2,3,0.333333,860,553,137,clean
6,0.014019,0.014019,2,1,412,2,2,23,412,1,58,267,0.404494,20,11,214,buggy
25,0.094488,0.102362,2,4,43,4,3,23,40,2,14,17,0.529412,216,216,127,buggy
48,0.070796,0,1,3,48,3,3,12,17,3,212,210,0.061905,221,221,678,buggy
5,0.038095,0.009524,1,3,121,6,4,18,9,3,294,601,0.016639,116,116,105,buggy
2,0.034483,0.034483,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,29,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,44,buggy
5,0.027273,0.018182,2,1,0,1,1,12,0,2,38,52,0.480769,13,13,110,buggy
2,0.012987,0.012987,0,1,166,2,2,21,166,7,1736,7872,0.132495,145,57.666668,77,clean
6,0.004505,0.022523,0,9,816,11,7,7,41,2,197,199,0.075377,768,537,222,buggy
1,0.00885,0,0,1,0,1,1,19,0,1,125,288,0.288194,71,53.5,113,buggy
27,0.305882,0.011765,1,3,516,5,3,8,0,3,132,162,0.049383,157,108.5,85,clean
2,0.021277,0.021277,0,2,679,4,3,21,621,7,1736,7872,0.132495,145,57.666668,47,clean
5,0.012195,0.018293,1,2,33,2,2,16,33,1,21,62,0.193548,28,28,164,buggy
27,0,0.243243,1,3,78,4,3,18,2,1,5,46,0.130435,180,131.5,111,buggy
2,0.007353,0.007353,0,2,1,2,1,21,1,2,2,2,1,76,76,136,buggy
2,0.005917,0.005917,0,1,334,2,2,21,334,7,1736,7872,0.132495,145,57.666668,169,clean
0,0,0,0,0,0,1,1,16,0,2,4,16,0.1875,486,255,40,clean
2,0.008264,0.008264,0,2,313,5,3,9,78,1,16,35,0.057143,551,461,121,buggy
14,0.022951,0,1,10,779,25,7,4,12,1,1,1,1,631,400,610,clean
3,0,0.005119,0,2,14,2,1,9,14,2,6,12,0.5,11,11,586,buggy
2,0.020833,0.020833,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,48,clean
17,0,0.087179,1,4,632,6,3,21,1,1,7,7,0.285714,104,56,195,clean
4,0.148148,0,0,1,289,2,2,23,289,2,14,17,0.529412,216,216,27,buggy
4,0.016529,0.016529,1,2,2,2,2,8,2,1,46,234,0.32906,438,348,121,buggy
2,0.008475,0.008475,0,2,149,3,2,9,78,1,16,35,0.057143,551,461,118,buggy
2,0.005682,0.005682,0,1,63,4,4,8,11,1,1,1,1,39,25.666666,176,clean
4,0.001563,0.001563,0,2,2,3,2,10,1,2,2,296,0.016892,221,172.5,1280,clean
19,0.02,0.018,2,1,0,1,1,19,0,2,5,10,0.4,39,39,500,buggy
5,0.1,0,0,2,426,2,2,10,426,2,287,282,0.170213,309,273,50,buggy
2,0.005556,0.005556,0,1,334,2,2,21,334,7,1736,7872,0.132495,145,57.666668,180,clean
4,0.009146,0.003049,0,1,0,1,1,18,0,2,6,6,0.833333,65,65,328,buggy
6,0.002788,0.002788,2,2,1,2,1,10,1,2,2,296,0.003378,1122,815,1076,buggy
2,0.013514,0.013514,0,4,406,7,5,21,4,7,1736,7872,0.132495,145,57.666668,74,clean
3,0.004425,0,1,5,198,7,2,18,13,2,9,50,0.06,160,160,678,buggy
2,0.014493,0.014493,0,1,0,1,1,10,0,7,817,2007,0.159442,43,43,69,buggy
3,0,0.004918,0,3,620,5,4,17,2,4,226,1066,0.124765,42,42,610,clean
16,0.065041,0,2,0,0,1,1,12,0,1,1,1,1,15,15,246,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,41,buggy
0,0,0,0,1,0,1,1,11,0,4,57,302,0.056291,187,138.5,287,buggy
2,0.007246,0.007246,0,3,775,5,5,21,59,7,1736,7872,0.132495,145,57.666668,138,clean
0,0,0,0,0,0,1,1,17,0,2,261,443,0.002257,8,8,56,clean
18,0,0.26087,0,1,0,1,1,14,0,2,10,13,0.153846,275,185,69,buggy
2,0.0125,0.0125,0,4,496,4,3,10,22,7,817,2007,0.159442,43,43,80,buggy
2,0.027027,0.027027,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,37,clean
3,0,0.103448,0,0,0,1,1,17,0,4,226,1066,0.124765,42,42,29,clean
2,0.006024,0.006024,0,6,732,13,6,21,0,1,2,2,1,470,239,166,clean
16,0.089888,0.089888,2,1,0,1,1,13,0,3,9,29,0.344828,94,94,89,buggy
3,0.0375,0,2,3,92,4,3,10,45,1,278,479,0.066806,55,55,80,buggy
57,0.295918,0.285714,2,1,0,1,1,10,0,2,2,6,0.166667,262,262,98,buggy
2,0.002506,0.002506,0,4,168,4,3,10,6,7,817,2007,0.159442,43,43,399,buggy
2,0.033333,0.033333,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,30,clean
2,0.00885,0.00885,0,1,111,4,3,10,5,1,282,487,0.002053,44,44,113,clean
34,0.197368,0.026316,4,1,0,1,1,17,0,1,5,7,0.428571,7,7,152,buggy
2,0.013889,0.013889,0,2,720,3,3,9,111,1,1,1,1,682,375,72,clean
2,0.02,0.02,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,50,clean
20,0.009491,0.0005,0,7,125,8,2,12,50,1,3,3,0.666667,15,15,2002,buggy
4,0.004619,0.004619,0,5,602,9,6,10,1,7,817,2007,0.159442,43,43,433,buggy
2,0.018182,0.018182,0,2,670,3,3,21,243,7,1736,7872,0.132495,145,57.666668,55,clean
38,0.213675,0.111111,4,4,124,8,3,12,0,3,295,304,0.013158,122,122,117,buggy
1,0.003049,0,0,1,152,2,2,19,152,1,16,39,0.461538,70,52.5,328,clean
6,0.003295,0.00659,1,2,1,2,1,10,1,2,2,296,0.003378,1122,815,607,buggy
9,0.0625,0.03125,1,2,0,2,2,16,0,2,6,19,0.210526,26,26,96,buggy
0,0,0,0,1,0,1,1,16,0,4,7,107,0.056075,45,45,29,buggy
33,0.089744,0.333333,2,2,77,3,2,9,77,2,6,9,0.666667,578,347,78,buggy
14,0.036866,0.02765,2,1,384,2,2,10,384,1,1,1,1,211,175,217,clean
0,0,0,0,1,0,1,1,11,0,4,57,302,0.056291,187,138.5,58,buggy
38,0.076923,0.08547,17,1,0,1,1,12,0,2,2,296,0.003378,1121,814,234,buggy
2,0.00277,0.00277,0,4,348,8,2,11,29,1,1,1,1,185,95,361,clean
2,0.027778,0.027778,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,36,clean
49,0.136364,0.142045,3,1,0,1,1,1,0,1,1,3,0.333333,1,1,176,buggy
2,0.000756,0.000756,0,5,245,7,4,21,5,7,1736,7872,0.132495,145,57.666668,1323,clean
7,0.002985,0.01791,0,1,77,4,3,9,10,1,1,1,1,47,33.666668,335,clean
89,0.043215,0.024261,14,21,19,26,1,11,0,1,3,3,0.666667,1064,833,1319,buggy
2,0,0.05,1,1,20,2,2,12,20,1,2,5,0.2,780,549,40,clean
2,0.030303,0.030303,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,33,clean
2,0,0.012422,1,5,693,8,5,6,124,2,4,5,0.6,529,298,161,clean
3,0.029851,0.014925,1,2,455,2,2,20,455,4,40,96,0.364583,36,36,67,buggy
1,0,0.003086,0,6,331,9,7,20,15,1,2,2,1,142,93,324,clean
2,0.00202,0.00202,0,27,618,33,13,10,25,7,817,2007,0.159442,43,43,495,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,39,buggy
3,0.034483,0.017241,1,2,20,2,2,9,20,3,33,76,0.328947,828,597,58,buggy
0,0,0,0,1,0,1,1,10,0,4,25,133,0.015038,122,73.5,81,buggy
6,0.0625,0.0625,1,1,0,1,1,10,0,6,277,499,0.330661,26,26,48,buggy
2,0.007874,0.007874,0,2,52,3,2,13,13,1,285,493,0.018256,65,65,127,clean
13,0.026477,0,1,2,84,4,3,15,28,1,30,32,0.40625,44,44,491,clean
2,0.013158,0.013158,0,0,756,3,3,21,168,7,1736,7872,0.132495,145,57.666668,76,clean
2,0.004082,0.004082,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,245,clean
2,0.012048,0.012048,0,3,105,5,3,13,13,1,285,493,0.018256,65,65,83,clean
32,0.091255,0.030418,1,2,0,2,2,1,0,1,7,14,0.142857,3,3,263,buggy
2,0.009009,0.009009,0,1,105,3,2,13,13,1,285,493,0.018256,65,65,111,clean
0,0,0,0,1,0,1,1,11,0,6,34,181,0.066298,107,58.5,1279,buggy
2,0.008333,0.008333,0,6,724,8,3,16,4,1,15,15,0.066667,573,266,120,clean
34,0.008929,0.294643,3,2,46,3,2,15,0,2,105,107,0.028037,222,222,112,buggy
0,0,0,0,1,264,6,3,10,118,3,25,78,0.24359,37,21,99,clean
4,0.036364,0.036364,1,1,0,1,1,9,0,3,5,49,0.102041,109,60.5,55,buggy
2,0.008696,0.008696,0,0,4,3,2,21,3,7,1736,7872,0.132495,145,57.666668,115,clean
8,0.048193,0.048193,0,0,57,3,2,8,0,1,1,1,1,1060,753,83,clean
6,0.018072,0.018072,1,1,0,1,1,12,0,1,22,55,0.327273,12,12,166,buggy
2,0,0.039216,0,0,0,1,1,17,0,4,226,1066,0.124765,42,42,51,clean
22,0.032984,0,2,14,487,17,1,16,0,2,3,6,0.333333,227,117.5,667,buggy
12,0.029268,0,2,16,340,17,5,15,0,1,1,1,1,64,64,410,buggy
3,0.022727,0.045455,0,2,190,2,1,14,190,1,1,2,1,75,75,44,buggy
6,0.1,0.1,0,1,0,1,1,13,0,2,3,4,0.75,625,394,30,buggy
2,0.008403,0.008403,0,0,33,2,2,21,33,7,1736,7872,0.132495,145,57.666668,119,clean
11,0.033898,0.059322,4,1,0,1,1,11,0,4,57,302,0.056291,187,138.5,118,buggy
25,0.046154,0.146154,3,5,77,8,4,18,1,1,293,302,0.006623,121,121,130,clean
21,0.07483,0.068027,3,1,0,1,1,14,0,1,3,9,0.111111,4,3,147,buggy
4,0.029412,0.029412,1,1,0,1,1,17,0,3,28,73,0.109589,6,6,68,buggy
10,0.033557,0.033557,1,0,3,2,2,18,3,1,2,2,1,115,66,149,clean
4,0.013072,0.013072,1,1,0,1,1,10,0,7,817,2007,0.159442,43,43,153,buggy
2,0,0.052632,0,0,0,1,1,17,0,4,226,1066,0.124765,42,42,38,clean
2,0.007576,0.007576,0,4,329,7,5,6,17,1,1,1,1,713,482,132,clean
10,0.03876,0.03876,1,7,230,12,5,16,106,1,326,335,0.023881,669,669,129,buggy
19,0.042105,0.157895,2,0,0,1,1,9,0,1,4,7,0.571429,189,153,95,clean
2,0.001739,0.001739,0,5,437,6,3,17,7,1,1,1,1,644,337,575,clean
13,0.236364,0,1,2,310,3,2,11,66,2,288,290,0.072414,867,636,55,buggy
0,0,0,0,0,0,1,1,17,0,2,261,443,0.002257,8,8,43,clean
2,0.019608,0.019608,0,3,320,4,2,21,314,7,1736,7872,0.132495,145,57.666668,51,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,32,buggy
3,0.016807,0.008403,0,2,169,3,2,10,1,7,817,2007,0.159442,43,43,119,buggy
2,0.051282,0,0,3,123,3,1,10,100,2,337,351,0.150997,103,55,39,buggy
6,0.017857,0.089286,0,1,0,2,1,8,0,1,2,3,0.666667,785,554,56,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,123,buggy
2,0.016949,0.016949,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,59,clean
2,0.004115,0.004115,0,7,621,8,3,9,76,1,1,3,0.333333,549,459,243,clean
2,0.030303,0.030303,0,2,759,3,3,21,161,7,1736,7872,0.132495,145,57.666668,33,clean
10,0.0181,0.027149,2,2,135,2,1,15,135,1,3,6,0.833333,547,547,221,buggy
2,0.012987,0.012987,0,1,0,1,1,10,0,7,817,2007,0.159442,43,43,77,buggy
