@relation incubator-dolphinscheduler_developer_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute isBuggy {clean,buggy}

@data
493,0.85623,0.71885,2,0,13,7,5,14,0,3,3,3,0.666667,1,1,313,clean
6,0.043478,0,1,0,6,11,6,16,0,2,3,3,0.333333,6,6,138,clean
52,0.062425,0,1,5,56,24,10,20,0,3,5,5,0.6,19,19,833,clean
30,0.062162,0.018919,3,2,3,11,5,11,0,4,11,27,0.037037,11,11,370,clean
57,0.173913,0.016722,8,2,0,3,2,19,0,1,2,3,0.666667,7,7,299,clean
58,0.131356,0.114407,7,1,3,7,5,15,0,4,22,61,0.065574,1,1,236,clean
54,0.247525,0.019802,4,4,19,23,9,11,0,4,11,27,0.074074,25,25,202,clean
3,0.013333,0.006667,0,1,7,15,7,17,0,4,21,56,0.232143,4,4,150,clean
6,0.12,0,0,2,3,6,4,11,1,4,11,12,0.166667,4,4,50,clean
2,0.006667,0.006667,0,0,2,7,4,20,0,4,11,12,0.083333,19,19,150,clean
16,0.150943,0,1,1,2,6,5,11,0,2,6,14,0.142857,21,21,106,clean
6,0.011561,0.023121,2,1,2,4,3,17,0,1,1,5,0.4,31,31,173,clean
29,0.055882,0.029412,2,0,0,3,3,17,0,3,6,8,0.375,40,40,340,clean
7,0.013133,0,0,2,28,19,10,17,0,1,2,2,0.5,23,23,533,clean
100,0.16442,0.105121,6,2,66,19,11,20,10,3,5,7,0.857143,22,22,371,buggy
2,0.010309,0,1,1,3,4,3,18,2,1,1,8,0.625,32,32,194,buggy
21,0.234568,0.024691,3,3,23,11,5,16,0,5,23,67,0.059701,4,4,81,clean
6,0.026432,0,0,6,6,13,6,16,0,2,4,5,0.2,11,11,227,clean
1,0.006667,0,0,1,7,14,6,11,0,4,11,26,0.038462,21,21,150,clean
2,0.003067,0.003067,0,0,0,2,2,14,0,3,4,4,0.5,1,1,326,clean
3,0.007937,0,0,1,0,1,1,19,0,3,7,6,0.166667,2,2,378,buggy
6,0.013514,0.002703,0,0,4,5,4,14,0,1,2,3,0.333333,6,6,370,clean
9,0.011628,0.023256,2,0,5,6,6,13,3,5,18,52,0.192308,1,1,258,clean
8,0.00177,0.012389,1,0,3,4,2,0,0,4,8,9,0.777778,10,10,565,clean
20,0.063091,0,1,2,69,12,8,11,5,3,4,4,0.75,56,56,317,clean
7,0.013423,0.002237,0,2,53,16,9,19,43,2,5,8,0.5,11,11,447,buggy
15,0.09901,0.049505,1,3,18,9,4,18,0,3,4,11,0.090909,14,14,101,clean
2,0.015748,0,0,1,8,7,6,17,1,4,9,13,0.230769,2,2,127,clean
14,0.008861,0,3,5,16,30,10,11,0,4,11,27,0.037037,11,11,1580,clean
4,0.010274,0.003425,2,1,3,5,4,16,1,4,22,61,0.114754,53,53,292,clean
5,0.00625,0.009375,1,2,31,7,5,14,14,5,13,33,0.212121,2,2,320,buggy
22,0.205882,0.009804,2,0,0,3,3,10,0,4,9,10,0.4,13,13,102,clean
40,0.113043,0.002899,2,3,70,14,8,16,0,1,1,1,1,58,58,345,clean
6,0.011561,0.023121,2,1,3,8,6,11,0,4,11,27,0.074074,25,25,173,clean
21,0.032508,0,0,3,22,20,10,11,0,2,3,4,0.25,24,24,646,clean
6,0.009868,0.009868,2,6,33,33,10,14,4,4,12,27,0.444444,66,66,304,clean
9,0.011628,0.023256,2,0,6,7,6,16,0,5,23,67,0.059701,4,4,258,clean
7,0.004812,0.001925,0,4,53,24,9,16,0,1,1,1,1,14,14,1039,clean
8,0.030864,0.018519,1,3,2,6,4,11,0,4,11,27,0.037037,11,11,162,clean
17,0.023729,0.005085,3,0,6,9,7,11,0,4,9,18,0.166667,17,17,590,clean
7,0,0.09589,0,1,13,14,8,23,0,4,26,69,0.043478,9,9,73,clean
14,0.070352,0,2,0,21,14,9,20,0,2,2,2,0.5,14,14,199,clean
53,0.216981,0.033019,8,1,18,5,4,18,2,1,2,21,0.095238,17,17,212,clean
2,0.003367,0.003367,0,0,0,1,1,16,0,2,2,2,0.5,42,42,297,clean
80,0.619835,0.041322,4,2,13,10,5,17,4,4,21,56,0.232143,4,4,121,clean
2,0.005682,0,1,0,0,1,1,16,0,2,2,14,0.428571,58,58,352,clean
6,0.003086,0.000617,0,7,38,43,11,11,6,1,2,2,1,65,65,1620,clean
2,0.007326,0,0,3,26,19,8,18,3,1,1,8,0.625,32,32,273,buggy
2,0.004032,0.004032,0,8,17,41,10,18,0,1,2,3,0.333333,20,20,248,clean
14,0.042683,0,1,2,6,7,4,16,3,4,15,22,0.227273,10,10,328,clean
8,0.013889,0.00463,0,2,7,11,7,9,0,1,1,1,1,2,2,432,clean
2,0.002151,0.002151,0,1,4,7,7,17,0,4,9,13,0.230769,2,2,465,clean
5,0.016129,0.004032,1,5,39,31,11,20,13,4,9,11,0.454545,10,10,248,buggy
3,0.066667,0.033333,0,1,0,1,1,19,0,3,7,6,0.166667,2,2,30,buggy
17,0.023729,0.005085,3,0,6,8,7,20,0,4,7,14,0.285714,5,5,590,clean
16,0.033126,0,2,1,0,1,1,10,0,4,7,10,0.3,21,21,483,buggy
5,0.020161,0,4,1,3,7,4,17,0,4,22,61,0.016393,7,7,248,clean
52,0.353741,0,2,0,7,12,9,23,0,4,26,69,0.043478,9,9,147,clean
11,0.029032,0.006452,2,1,11,7,6,16,3,4,22,61,0.114754,53,53,310,clean
11,0.029032,0.006452,2,1,7,6,5,17,6,4,21,56,0.232143,4,4,310,clean
1,0.003968,0,0,9,29,50,11,17,0,3,5,18,0.111111,38,38,252,clean
80,0.1198,0.013311,3,2,31,20,9,14,4,4,12,27,0.444444,66,66,601,clean
8,0.004723,0.004723,0,4,46,35,10,14,0,2,2,2,1,15,15,847,clean
15,0.043478,0,2,1,1,4,4,20,0,4,13,25,0.16,8,8,345,clean
30,0.268293,0.097561,2,1,0,5,3,20,0,1,2,3,0.666667,47,47,82,clean
26,0.155689,0,0,0,0,2,2,17,0,1,2,3,0.333333,26,26,167,clean
12,0.080357,0.026786,2,1,37,11,8,18,23,1,2,20,0.3,15,15,112,buggy
10,0.117647,0,1,1,3,6,4,17,0,4,22,61,0.016393,7,7,85,clean
32,0.108772,0.003509,2,3,12,10,7,14,2,4,12,27,0.444444,66,66,285,clean
2,0.010204,0.010204,0,3,38,14,10,14,14,5,13,33,0.212121,2,2,98,buggy
2,0.006061,0.006061,0,1,2,8,4,17,0,5,14,17,0.294118,9,9,165,clean
1,0.000627,0,0,6,17,34,10,20,0,4,7,14,0.285714,5,5,1594,clean
6,0.003542,0.003542,0,4,46,33,10,14,4,1,1,1,1,71,71,847,clean
2,0.003401,0.003401,0,2,18,10,7,18,0,1,1,8,0.125,29,29,294,clean
18,0.028192,0.001658,5,1,1,3,2,22,1,3,7,6,0.333333,2,2,603,clean
80,0.619835,0.041322,4,2,1,6,2,17,0,3,7,8,0.125,3,3,121,clean
2,0.006472,0,0,0,9,8,6,12,0,1,1,1,1,20,20,309,clean
6,0.011933,0.002387,0,3,32,23,10,20,0,2,2,2,0.5,14,14,419,clean
4,0.00823,0.00823,1,1,3,7,5,18,2,1,1,8,0.625,32,32,243,buggy
176,0.25724,0.042589,23,1,16,4,4,18,13,1,2,20,0.3,15,15,587,buggy
6,0.12,0,0,2,12,8,5,17,6,4,21,56,0.232143,4,4,50,clean
3,0.004132,0.008264,0,0,0,2,2,16,0,3,5,17,0.294118,11,11,242,clean
29,0.42029,0,2,0,8,7,4,17,4,5,14,17,0.294118,9,9,69,clean
33,0.057534,0.032877,2,1,0,1,1,10,0,4,7,10,0.3,21,21,365,buggy
5,0.133333,0.033333,0,2,12,8,5,17,6,4,21,56,0.232143,4,4,30,clean
9,0.07563,0,2,2,6,7,4,16,3,4,15,22,0.227273,10,10,119,clean
1,0.003861,0,0,13,74,66,12,11,0,1,2,2,1,20,20,259,clean
250,0.565385,0.396154,8,5,42,28,11,14,0,5,13,33,0.212121,2,2,260,buggy
17,0.034274,0,1,2,1,4,4,17,0,1,1,1,1,39,39,496,buggy
17,0.039526,0.027668,6,1,13,16,8,15,0,4,22,61,0.065574,1,1,253,clean
3,0.012048,0,0,9,29,48,11,16,0,3,5,11,0.454545,61,61,249,clean
11,0.020979,0.004662,2,2,15,17,9,17,6,5,14,17,0.294118,9,9,429,clean
30,0.025641,0.044289,5,5,75,41,11,19,0,5,9,11,0.090909,60,60,429,clean
2,0.006135,0,1,0,29,9,7,16,17,2,2,14,0.428571,58,58,326,clean
7,0.107692,0,0,1,6,6,4,14,6,4,12,27,0.444444,66,66,65,clean
7,0,0.09589,0,1,1,6,3,17,0,4,11,13,0.307692,7,7,73,clean
10,0.152542,0.016949,0,1,14,4,3,20,6,4,9,11,0.454545,10,10,59,buggy
6,0.026432,0,0,6,6,12,6,16,0,4,15,22,0.227273,10,10,227,clean
1,0,0.004348,0,1,0,6,5,20,0,4,11,12,0.083333,19,19,230,clean
7,0.010246,0.004098,3,1,6,9,7,15,0,4,22,61,0.065574,1,1,488,clean
22,0.111111,0.017544,6,2,41,8,6,14,0,5,13,33,0.212121,2,2,171,buggy
7,0.008518,0.003407,1,0,0,2,2,14,0,2,2,2,1,14,14,587,clean
31,0.059671,0.004115,4,3,21,9,6,13,6,5,18,52,0.192308,1,1,486,clean
3,0.007752,0.003876,0,12,62,59,12,17,13,1,1,1,1,29,29,258,clean
15,0.043478,0,2,1,3,5,4,16,1,4,22,61,0.114754,53,53,345,clean
4,0.076923,0,0,2,2,5,3,21,0,3,7,6,0.166667,4,4,52,clean
2,0.003906,0.003906,0,1,9,12,7,17,0,3,4,4,0.25,28,28,256,clean
52,0.062425,0,1,2,52,17,10,18,0,2,4,4,1,42,42,833,clean
20,0.08547,0,0,2,1,5,4,14,0,2,4,5,0.6,10,10,234,buggy
2,0,0.042553,0,0,1,5,5,20,0,4,13,25,0.16,8,8,47,clean
1,0.003922,0,0,11,31,53,11,14,2,1,3,3,1,43,43,255,buggy
71,0.035737,0.008777,6,9,52,62,13,16,0,5,23,67,0.059701,4,4,1595,clean
3,0.014563,0,1,1,22,6,5,13,4,5,18,52,0.192308,1,1,206,clean
164,0.275132,0.15873,8,3,16,17,8,16,1,3,8,7,0.428571,52,52,378,clean
199,0.899521,0.052632,2,2,8,25,8,15,0,4,22,61,0.065574,1,1,209,clean
2,0.005682,0,1,0,3,3,3,17,0,3,5,18,0.111111,38,38,352,clean
13,0.049383,0.030864,2,3,7,17,8,23,0,4,26,69,0.043478,9,9,162,clean
2,0.004098,0.004098,0,3,18,18,8,17,0,3,6,8,0.625,32,32,244,buggy
6,0.014184,0,0,3,46,26,10,15,0,1,1,1,1,18,18,423,clean
2,0,0.006515,1,6,68,41,12,14,24,1,1,1,1,50,50,307,clean
15,0.052083,0,2,2,35,20,10,13,9,5,18,52,0.192308,1,1,288,clean
34,0.4125,0.0125,1,0,1,4,4,17,0,4,7,11,0.181818,18,18,80,clean
8,0.039326,0.005618,0,2,17,11,7,11,10,2,4,5,0.6,36,36,178,buggy
24,0.032368,0.008518,5,0,9,11,7,16,1,4,22,61,0.114754,53,53,587,clean
8,0.225806,0.032258,0,2,1,3,1,15,0,4,9,11,0.272727,12,12,31,clean
18,0.184783,0.01087,4,1,0,1,1,18,0,3,4,11,0.636364,13,13,92,buggy
7,0.005168,0.01292,1,3,12,13,7,18,0,3,4,4,0.5,6,6,387,clean
17,0.025341,0.007797,3,3,34,11,6,11,13,1,2,2,1,46,46,513,clean
9,0.087912,0.010989,0,1,0,1,1,10,0,4,7,10,0.3,21,21,91,buggy
3,0.008065,0.004032,1,7,56,36,13,16,0,5,23,67,0.059701,4,4,248,clean
2,0.004494,0,1,1,3,9,6,11,0,4,11,27,0.037037,11,11,445,clean
12,0.026253,0.002387,1,3,48,29,11,16,0,5,23,67,0.059701,4,4,419,clean
16,0.064,0,2,1,2,4,4,11,0,4,11,27,0.037037,11,11,250,clean
33,0.057534,0.032877,2,1,2,6,6,17,0,4,21,56,0.232143,4,4,365,clean
2,0.00339,0,1,6,67,30,12,19,0,1,2,3,1,23,23,590,buggy
30,0.008353,0.027446,2,4,6,17,8,16,0,3,6,6,0.166667,13,13,838,clean
56,0.252475,0.024752,5,4,24,27,9,16,3,4,22,61,0.114754,53,53,202,clean
80,0.1198,0.013311,3,2,40,22,10,13,9,5,18,52,0.192308,1,1,601,clean
2,0.000939,0.000939,0,2,29,18,7,15,0,3,4,4,0.25,51,51,1065,clean
56,0.23445,0.033493,7,1,18,6,4,18,0,1,2,21,0.095238,17,17,209,clean
2,0.001208,0.001208,0,3,55,19,10,15,0,1,1,2,0.5,52,52,828,clean
11,0.029032,0.006452,2,1,12,10,8,23,0,4,26,69,0.043478,9,9,310,clean
7,0.004115,0.005487,1,0,0,3,3,16,0,3,4,4,0.25,1,1,729,clean
4,0.004301,0.004301,0,2,42,12,9,14,0,3,5,5,0.2,50,50,465,clean
5,0.006068,0,0,2,2,4,2,20,0,3,7,6,0.166667,5,5,824,clean
18,0.004598,0.036782,3,5,69,38,11,18,1,2,4,4,1,42,42,435,clean
3,0.022222,0,0,0,0,2,2,19,0,2,3,3,0.666667,16,16,135,clean
3,0.006993,0,1,2,7,7,6,17,0,4,6,7,0.428571,1,1,429,clean
4,0.002797,0.002797,0,2,50,13,7,19,0,5,9,11,0.090909,60,60,715,clean
8,0.005016,0,0,8,39,44,11,15,0,2,2,2,1,37,37,1595,buggy
6,0.011933,0.002387,0,3,38,24,10,14,6,4,12,27,0.444444,66,66,419,clean
7,0.008518,0.003407,1,0,0,3,3,17,0,2,2,2,0.5,8,8,587,clean
2,0.00495,0.00495,0,1,12,8,6,19,4,2,2,2,1,8,8,202,clean
10,0.022951,0.009836,1,0,5,5,5,11,2,5,12,18,0.333333,1,1,305,clean
232,3.566667,0.3,1,4,3,11,4,11,2,4,11,12,0.166667,4,4,60,clean
2,0.012903,0,0,0,0,1,1,14,0,1,1,1,1,28,28,155,clean
4,0.00823,0.00823,1,1,3,8,5,18,0,1,1,8,0.125,29,29,243,clean
9,0.087912,0.010989,0,1,6,8,6,17,0,4,22,61,0.016393,7,7,91,clean
2,0.018182,0.018182,0,1,10,2,1,18,10,1,2,6,0.333333,16,16,55,clean
25,0.07622,0,0,1,32,12,8,16,0,3,5,11,0.454545,61,61,328,clean
7,0.027451,0,1,3,43,14,10,16,0,5,23,67,0.059701,4,4,255,clean
6,0.006993,0.006993,1,3,57,33,11,0,3,4,8,9,0.777778,10,10,429,clean
10,0.023622,0.015748,3,1,0,3,1,18,0,3,3,3,1,10,10,254,buggy
35,0.030888,0.002896,4,2,6,11,6,16,1,4,22,61,0.114754,53,53,1036,clean
15,0.054545,0,2,0,0,3,3,11,0,4,11,27,0.074074,25,25,275,clean
2,0.011834,0,1,0,22,4,4,17,0,3,5,18,0.111111,38,38,169,clean
56,0.096774,0.023656,2,4,52,26,11,16,0,5,23,67,0.059701,4,4,465,clean
39,0.046584,0.013975,4,2,26,17,9,16,2,1,2,2,0.5,34,34,644,buggy
7,0.010246,0.004098,3,1,0,1,1,17,0,3,6,8,0.625,32,32,488,buggy
11,0.007011,0,2,4,10,25,10,20,0,4,11,12,0.083333,19,19,1569,clean
80,0.619835,0.041322,4,2,8,9,4,17,4,5,14,17,0.294118,9,9,121,clean
20,0.134228,0,1,0,14,13,7,0,3,4,8,9,0.777778,10,10,149,clean
5,0.018293,0.012195,0,3,2,8,5,15,0,1,2,2,0.5,26,26,164,clean
26,0.038384,0.014141,4,1,7,15,8,23,0,4,26,69,0.043478,9,9,495,clean
15,0.166667,0,0,1,0,1,1,19,0,2,5,8,0.5,11,11,90,buggy
16,0.056939,0,2,1,0,1,1,17,0,3,6,8,0.625,32,32,281,buggy
2,0.028986,0,1,1,3,10,6,11,0,4,11,27,0.037037,11,11,69,clean
5,0.010695,0.002674,0,1,35,15,9,11,2,5,12,18,0.333333,1,1,374,clean
6,0.024691,0.012346,0,1,0,1,1,10,0,4,7,10,0.3,21,21,162,buggy
28,0.05036,0.05036,4,4,35,25,10,18,3,1,2,20,0.3,15,15,278,buggy
1,0.003448,0,0,0,6,6,5,15,6,1,1,1,1,56,56,290,clean
30,0.268293,0.097561,2,1,0,1,1,18,0,1,2,3,0.333333,31,31,82,buggy
2,0.000939,0.000939,0,2,38,21,9,16,0,5,23,67,0.059701,4,4,1065,clean
2,0.002151,0.002151,0,1,0,3,3,16,0,3,4,4,0.25,1,1,465,clean
18,0.108527,0.031008,5,2,6,4,2,16,0,5,23,67,0.059701,4,4,129,clean
2,0.004292,0.004292,0,8,11,24,7,15,0,1,1,1,1,1,1,233,clean
30,0.008353,0.027446,2,4,7,19,8,20,0,4,11,12,0.083333,19,19,838,clean
26,0.155689,0,0,0,0,3,3,20,0,1,2,3,0.333333,42,42,167,clean
6,0.004478,0.004478,2,4,72,30,12,14,3,3,8,15,0.466667,66,66,670,clean
16,0.064,0,2,1,7,9,7,15,0,4,22,61,0.065574,1,1,250,clean
20,0.134228,0,1,0,6,8,6,16,0,1,2,2,0.5,17,17,149,clean
5,0.020161,0,4,1,4,9,5,23,0,4,26,69,0.043478,9,9,248,clean
17,0.088542,0,1,1,21,4,4,13,19,5,18,52,0.192308,1,1,192,clean
2,0.003521,0.003521,0,6,28,31,9,15,1,4,9,11,0.272727,12,12,284,clean
2,0.007692,0.007692,0,0,0,2,1,17,0,1,1,1,1,15,15,130,clean
14,0.021978,0.016484,1,1,12,14,8,23,0,4,26,69,0.043478,9,9,364,clean
1,0.007813,0,0,3,77,11,6,14,59,2,4,7,0.571429,65,65,128,buggy
2,0,0.042553,0,0,0,4,4,11,0,4,9,18,0.166667,17,17,47,clean
6,0.046154,0,1,0,6,11,5,17,0,3,6,8,0.375,40,40,130,clean
35,0.102113,0.021127,4,6,43,40,12,16,0,5,23,67,0.059701,4,4,284,clean
33,0.057534,0.032877,2,1,2,2,2,10,2,4,11,26,0.384615,4,4,365,clean
6,0.016598,0.008299,1,0,0,6,5,20,0,1,2,3,0.333333,42,42,241,clean
3,0.022222,0,0,0,5,6,6,13,3,5,18,52,0.192308,1,1,135,clean
2,0.009569,0,1,0,3,3,3,17,0,3,5,18,0.111111,38,38,209,clean
31,0.169399,0,0,2,37,17,9,13,9,5,18,52,0.192308,1,1,183,clean
19,0.113208,0.066038,0,2,2,7,5,16,1,2,6,12,0.25,17,17,106,buggy
28,0.682927,0,0,1,0,1,1,16,0,2,6,12,0.25,17,17,41,buggy
2,0.003472,0.003472,0,1,1,8,6,14,0,1,1,1,1,21,21,288,clean
3,0.02521,0,2,1,1,2,2,22,1,3,7,6,0.333333,2,2,119,clean
2,0.001227,0.001227,0,4,12,22,9,16,4,3,4,5,0.8,3,3,815,clean
49,0.133333,0.070833,2,1,0,2,2,13,0,3,6,7,0.142857,9,9,240,clean
2,0.007067,0,1,0,0,1,1,16,0,2,2,14,0.428571,58,58,283,clean
29,0.42029,0,2,0,1,2,2,17,1,2,5,6,1,1,1,69,clean
2,0.003521,0.003521,0,6,26,30,9,20,0,4,9,11,0.454545,10,10,284,buggy
21,0.082677,0,1,3,43,24,9,16,0,5,23,67,0.059701,4,4,254,clean
46,0.026538,0.028951,6,5,16,34,10,17,0,4,22,61,0.016393,7,7,829,clean
4,0.00627,0.00627,0,1,16,6,4,9,0,4,9,11,0.090909,2,2,319,clean
0,0,0,0,0,0,1,1,17,0,1,1,1,1,11,11,104,clean
15,0.054545,0,2,0,0,2,2,10,0,4,11,26,0.384615,4,4,275,clean
30,0.008353,0.027446,2,4,6,16,8,16,0,3,6,6,0.166667,14,14,838,clean
5,0.003413,0.005119,0,3,32,24,10,10,0,5,9,13,0.461538,24,24,586,clean
4,0.010274,0.003425,2,1,4,8,5,23,0,4,26,69,0.043478,9,9,292,clean
29,0.42029,0,2,0,1,4,2,17,0,3,7,8,0.125,3,3,69,clean
11,0.0176,0,10,1,3,9,6,11,0,4,9,18,0.166667,17,17,625,clean
18,0.026012,0.026012,8,3,14,7,5,11,13,2,2,2,1,13,13,346,buggy
11,0.029032,0.006452,2,1,0,4,4,17,0,4,7,11,0.181818,18,18,310,clean
34,0.4125,0.0125,1,0,13,9,7,15,0,4,22,61,0.065574,1,1,80,clean
5,0.006046,0,0,6,41,37,11,15,23,2,2,2,1,38,38,827,buggy
2,0.015748,0,0,1,0,2,2,14,0,2,2,3,0.333333,1,1,127,clean
6,0.12,0,0,2,18,10,6,23,1,4,26,69,0.043478,9,9,50,clean
74,0.029202,0.018819,2,2,8,13,9,16,3,1,1,1,1,12,12,1541,buggy
2,0.003195,0.003195,0,0,12,5,3,16,3,4,22,61,0.114754,53,53,313,clean
2,0.003425,0,1,1,3,9,6,11,0,4,9,18,0.166667,17,17,584,clean
25,0.101322,0.008811,2,8,17,42,11,15,0,4,22,61,0.065574,1,1,227,clean
6,0.004478,0.004478,2,4,68,29,12,19,25,2,3,7,0.857143,55,55,670,buggy
34,0.069307,0.042904,1,4,62,27,10,10,1,5,9,11,0.545455,20,20,303,clean
35,0.205479,0.034247,4,3,40,12,5,14,0,5,13,33,0.212121,2,2,146,buggy
1,0,0.022727,0,1,0,2,2,19,0,1,2,3,0.666667,7,7,44,clean
7,0.005168,0.01292,1,3,13,14,7,10,0,4,9,10,0.4,13,13,387,clean
42,0.100737,0.002457,3,1,8,14,8,15,0,4,22,61,0.065574,1,1,407,clean
58,0.418033,0.057377,3,1,2,5,5,11,0,2,6,14,0.142857,21,21,122,clean
20,0.08547,0,0,2,1,10,5,20,0,4,11,12,0.083333,19,19,234,clean
4,0.014085,0,0,1,0,6,6,17,0,3,6,8,0.375,40,40,284,clean
29,0.42029,0,2,0,1,5,3,18,0,2,5,6,0.166667,7,7,69,clean
80,0.619835,0.041322,4,2,3,8,4,11,2,4,11,12,0.166667,4,4,121,clean
5,0.006046,0,0,6,41,39,11,17,0,4,4,4,0.75,54,54,827,clean
2,0.004329,0.004329,0,0,0,3,3,20,0,1,1,9,0.222222,47,47,231,clean
3,0.02521,0,2,1,0,1,1,19,0,3,7,6,0.166667,2,2,119,buggy
1,0.000627,0,0,6,18,36,10,20,0,4,13,25,0.16,8,8,1594,clean
16,0.076923,0.076923,2,1,2,2,1,11,2,2,2,2,1,13,13,104,buggy
2,0.003401,0.003401,0,2,61,18,10,10,12,5,9,11,0.545455,20,20,294,clean
4,0.022989,0,3,1,1,4,4,11,0,4,11,27,0.037037,11,11,174,clean
35,0.240876,0.014599,2,1,0,3,3,11,0,4,9,18,0.166667,17,17,137,clean
4,0.003396,0.003396,0,2,44,9,6,18,21,1,1,1,1,41,41,589,clean
8,0.058824,0,1,1,0,1,1,20,0,4,9,11,0.454545,10,10,136,buggy
4,0.010274,0.003425,2,1,1,4,4,20,0,4,13,25,0.16,8,8,292,clean
2,0.001126,0.001126,0,5,56,25,10,20,0,1,1,1,1,45,45,888,clean
42,0.08554,0,0,2,27,17,10,14,4,4,12,27,0.444444,66,66,491,clean
5,0.011161,0,1,4,56,26,12,14,0,5,13,33,0.212121,2,2,448,buggy
11,0.029032,0.006452,2,1,1,5,4,16,0,4,15,22,0.227273,10,10,310,clean
8,0.150943,0,0,1,2,4,4,18,0,2,6,12,0.166667,10,10,53,clean
26,0.038384,0.014141,4,1,7,14,8,15,0,4,22,61,0.065574,1,1,495,clean
134,0.205374,0.051823,8,6,65,28,11,19,4,2,5,8,0.5,11,11,521,buggy
41,0.162162,0.207207,1,1,0,6,5,20,0,4,11,12,0.083333,19,19,111,clean
10,0.023622,0.015748,3,1,2,6,4,17,0,4,7,11,0.181818,18,18,254,clean
4,0.009901,0.009901,0,1,15,15,8,17,0,5,14,17,0.294118,9,9,202,clean
64,0.046626,0.031902,7,5,18,36,11,23,0,4,26,69,0.043478,9,9,815,clean
3,0.02459,0,2,2,1,3,2,15,0,3,7,6,0.166667,4,4,122,buggy
16,0.051948,0,2,1,2,3,3,11,0,4,11,27,0.074074,25,25,308,clean
14,0.07,0,0,2,27,16,8,14,9,4,12,27,0.444444,66,66,200,clean
6,0.016077,0.003215,1,2,7,6,5,16,2,1,2,2,0.5,34,34,311,buggy
15,0.043478,0,2,1,3,6,4,17,0,4,22,61,0.016393,7,7,345,clean
176,0.256367,0.042445,23,2,22,7,5,14,0,5,13,33,0.212121,2,2,589,buggy
2,0.003401,0.003401,0,2,48,17,10,10,2,2,2,2,0.5,12,12,294,clean
2,0.004329,0.004329,0,0,6,4,4,14,6,4,12,27,0.444444,66,66,231,clean
6,0.046154,0,1,0,6,10,5,16,0,2,2,4,0.25,27,27,130,clean
3,0.004132,0.008264,0,0,0,1,1,16,0,1,1,1,1,60,60,242,clean
19,0.061889,0,4,1,9,15,8,23,0,4,26,69,0.043478,9,9,307,clean
56,0.252252,0.252252,1,2,11,15,8,15,0,4,22,61,0.065574,1,1,111,clean
493,0.85623,0.71885,2,0,21,10,7,16,7,3,3,3,0.666667,8,8,313,clean
13,0.090909,0.077922,3,1,0,2,1,14,0,3,8,15,0.466667,66,66,77,clean
16,0.056939,0,2,1,1,5,5,11,0,4,11,26,0.038462,21,21,281,clean
58,0.418033,0.057377,3,1,9,10,8,23,0,4,26,69,0.043478,9,9,122,clean
73,0.491071,0.160714,4,2,2,11,4,20,0,4,11,12,0.083333,19,19,112,clean
2,0.024691,0,1,0,3,2,2,16,3,3,5,17,0.294118,11,11,81,clean
58,0.131356,0.114407,7,1,2,6,4,17,0,4,22,61,0.016393,7,7,236,clean
2,0.001706,0.001706,0,2,21,15,7,18,13,1,1,8,0.625,32,32,586,buggy
1,0.006667,0,0,1,7,13,6,11,0,4,11,27,0.037037,11,11,150,clean
15,0.02809,0,2,2,4,10,6,20,0,4,13,25,0.16,8,8,534,clean
40,0.095823,0.002457,1,1,0,1,1,16,0,2,6,12,0.25,17,17,407,buggy
1,0.000649,0,0,1,4,12,9,17,0,3,7,8,0.125,3,3,1540,clean
14,0.08642,0,0,0,0,1,1,16,0,2,2,14,0.428571,58,58,162,clean
80,1.179104,0.014925,2,1,0,1,1,16,0,1,2,2,0.5,4,4,67,buggy
3,0.002361,0.001181,1,5,77,42,13,18,0,2,2,5,0.8,54,54,847,clean
2,0.001264,0.001264,0,2,32,27,10,20,0,3,5,8,0.625,12,12,791,clean
19,0.074803,0,0,2,23,18,8,16,0,3,5,11,0.454545,61,61,254,clean
2,0.004098,0.004098,0,3,19,19,8,14,0,1,1,1,1,34,34,244,clean
18,0.033742,0.021472,2,2,1,5,1,18,0,2,2,2,1,18,18,326,clean
41,0.06136,0.006633,5,2,6,8,4,16,3,4,15,22,0.227273,10,10,603,clean
13,0.017405,0.003165,3,1,0,4,4,17,0,4,7,11,0.181818,18,18,632,clean
2,0.01105,0,1,1,1,4,4,11,0,4,11,27,0.037037,11,11,181,clean
2,0.003436,0,1,0,1,6,6,17,0,4,21,56,0.232143,4,4,582,clean
56,0.096774,0.023656,2,3,45,17,9,17,0,4,4,4,0.75,54,54,465,clean
2,0.006944,0.006944,0,1,2,3,1,10,0,1,1,1,1,23,23,144,clean
35,0.240876,0.014599,2,1,1,4,4,20,0,4,13,25,0.16,8,8,137,clean
2,0.001227,0,0,8,45,54,11,17,0,4,4,4,0.75,54,54,1630,clean
5,0.006046,0,0,6,43,41,11,10,0,5,9,13,0.461538,24,24,827,clean
32,0.066007,0.039604,0,3,46,22,10,11,10,1,1,1,1,24,24,303,buggy
