@relation cordova-android_Concat_Single_LSTM_Metric_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute 'LSTM C.E.' numeric
@attribute isBuggy {clean}

@data
2,0.002457,0.002457,0,0,186,3,3,23,182,1,2,4,0.75,1,1,407,17.857674,clean
6,0.024896,0,1,0,192,3,2,10,237,1,1,2,1,10,10,241,17.874878,clean
1,0.013699,0,0,0,134,3,3,20,78,1,1,1,1,1,1,73,17.898201,clean
2,0.001927,0.001927,0,0,290,3,2,13,51,1,2,4,0.5,1,1,519,17.832718,clean
11,0.113636,0.011364,1,0,192,3,2,10,0,1,1,2,0.5,11,11,88,17.874878,clean
1,0.013699,0,0,0,188,4,3,13,53,1,1,1,1,2,2,73,17.898201,clean
1,0.002123,0,0,0,8,2,2,13,8,1,1,1,1,16,9.5,471,17.997051,clean
6,0.072464,0.014493,0,0,0,1,1,23,0,1,2,4,0.75,1,1,69,17.857674,clean
3,0.01083,0,1,0,249,3,3,23,249,1,2,4,0.75,1,1,277,17.857674,clean
2,0.003263,0,1,0,238,2,1,9,238,1,2,6,0.5,12,12,613,17.819336,clean
59,0.070611,0.041985,1,0,0,1,1,14,0,1,1,1,1,1,1,524,17.737091,clean
2,0.007042,0.007042,0,0,329,7,2,10,83,1,1,1,1,2,1.5,142,17.948896,clean
11,0.005348,0.024064,4,0,0,1,1,13,0,1,2,4,0.5,1,1,374,17.832718,clean
3,0.005566,0,0,0,332,3,2,12,319,1,1,1,1,1,1,539,17.960205,clean
6,0.014286,0.002857,0,0,147,6,2,13,10,1,1,1,1,5,5,350,17.817892,clean
3,0.008475,0,0,0,222,8,2,9,61,1,2,6,0.5,12,12,354,17.819336,clean
