@relation camel_Master_NGLP_Metric_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute NGLP numeric
@attribute isBuggy {buggy,clean}

@data
4,0.044444,0.044444,0,1,0,1,1,8,0,2,7,11,0.454545,647,416,45,34.175851,buggy
4,0.01,0.01,0,1,0,1,1,14,0,4,14,32,0.40625,25,16,200,17.48522,buggy
2,0.013889,0.013889,0,2,111,3,1,8,109,6,153,288,0.246528,126,77.5,72,0,buggy
19,0.025591,0.011811,2,2,99,3,3,9,56,1,6,8,0.625,806,575,508,10.935803,buggy
17,0.454545,0.060606,0,1,0,1,1,13,0,3,31,36,0.166667,42,42,33,4.490724,buggy
12,0.23913,0.021739,1,4,294,7,5,15,35,1,1,2,1,30,16.5,46,0.278301,buggy
2,0.057143,0,0,3,132,4,4,20,53,1,2,4,0.75,1,1,35,0,buggy
8,0.036364,0.036364,2,2,407,2,2,14,407,1,20,44,0.431818,23,14,110,0,buggy
4,0.040816,0.040816,0,1,211,3,2,17,42,3,27,45,0.044444,188,139.5,49,0,buggy
2,0.017241,0.017241,0,0,734,2,2,21,734,7,1736,7872,0.132495,145,57.666668,58,0,clean
2,0.01,0.01,0,1,111,4,3,10,5,1,282,487,0.002053,44,44,100,0,clean
0,0,0,0,0,0,1,1,10,0,1,15,20,0.05,201,201,59,0,clean
6,0.019608,0.039216,1,1,0,1,1,12,0,1,8,58,0.051724,714,483,102,20.198503,buggy
2,0.005682,0.005682,0,1,105,3,2,13,13,1,285,493,0.018256,65,65,176,0,clean
2,0.001181,0.001181,0,1,0,1,1,8,0,2,15,19,0.473684,428,428,847,1.249022,buggy
2,0.017857,0.017857,0,3,42,5,3,21,3,7,1736,7872,0.132495,145,57.666668,56,0,clean
92,0.368159,0.089552,3,4,100,4,1,15,0,2,7,8,0.625,192,192,201,0,buggy
2,0.007634,0.007634,0,6,624,10,5,10,393,7,817,2007,0.159442,43,43,131,0,buggy
2,0.002817,0.002817,0,1,534,2,2,12,534,2,4,4,1,9,9,355,6.699044,clean
2,0.033333,0.033333,0,1,42,2,2,17,42,3,27,45,0.044444,188,139.5,30,0,buggy
2,0.008772,0.008772,0,1,111,4,3,10,5,1,282,487,0.002053,44,44,114,0,clean
15,0.033333,0.002381,2,5,148,10,6,11,27,2,2,5,0.8,1,1,420,26.933633,clean
2,0.027027,0.027027,0,1,42,3,3,21,30,7,1736,7872,0.132495,145,57.666668,37,0,clean
21,0,0.1875,1,2,78,3,2,18,35,1,5,46,0.130435,180,131.5,112,-0,buggy
3,0.017391,0.008696,1,2,36,3,1,13,15,2,3,4,0.75,336,336,115,0,buggy
9,0.067961,0.019417,1,2,77,5,1,15,10,2,5,5,0.2,135,135,103,15.413507,buggy
50,0.069136,0.054321,1,4,163,5,1,22,0,3,4,2,0.5,720,720,405,104.660119,clean
25,0.045351,0.011338,6,18,483,22,7,16,14,2,2,4,1,1,1,441,28.714872,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,43,-0,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,86,-0,buggy
2,0.014493,0.014493,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,69,0,clean
2,0.017857,0.017857,0,2,593,3,2,21,577,7,1736,7872,0.132495,145,57.666668,56,0,clean
3,0.014925,0.029851,1,1,386,3,3,16,386,1,79,133,0.338346,35,26,67,12.004864,buggy
3,0.027523,0,2,1,92,2,2,10,92,1,278,479,0.066806,55,55,109,0,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,103,-0,buggy
14,0.00755,0.002059,2,5,2,5,1,13,0,2,2,143,0.013986,1125,818,1457,0,buggy
2,0.006944,0.006944,0,2,168,2,2,10,168,7,817,2007,0.159442,43,43,144,0,buggy
1,0.000226,0,0,9,63,10,4,17,0,1,3,5,0.6,257,257,4429,0,buggy
2,0.005181,0.005181,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,193,0,clean
11,0.016502,0.019802,4,3,465,6,3,10,1,7,817,2007,0.159442,43,43,303,0,buggy
25,0.046512,0.147287,3,4,124,8,4,18,1,1,293,302,0.006623,121,121,129,0,clean
14,0.011419,0.011419,4,2,336,5,3,18,69,1,1,3,0.666667,2,1.5,613,29.781804,clean
2,0.006494,0.006494,0,7,685,16,8,15,61,1,1,1,1,505,415,154,10.938599,clean
14,0.044872,0.044872,0,0,0,1,1,10,0,2,15,16,0.125,22,22,156,4.657334,clean
129,0.120954,0.098808,9,8,766,13,6,8,0,3,132,162,0.049383,157,108.5,587,558.296978,clean
9,0,0.257143,0,4,98,6,3,6,0,1,3,4,0.5,805,574,35,19.941677,clean
10,0.024038,0.024038,1,3,394,5,5,9,59,1,1,4,0.25,1068,761,208,0,clean
38,0.215517,0.112069,4,4,124,9,4,12,0,3,295,304,0.013158,122,122,116,168.08596,buggy
6,0.072464,0.014493,1,1,0,1,1,9,0,1,1,7,0.142857,6,6,69,17.217541,buggy
5,0.1,0,0,2,426,2,2,10,426,2,287,282,0.170213,309,273,50,29.023006,buggy
2,0.00463,0.00463,0,1,161,2,2,21,161,7,1736,7872,0.132495,145,57.666668,216,0,clean
0,0,0,0,1,0,1,1,16,0,5,44,400,0.015,44,44,32,0,buggy
75,0.030356,0.034692,11,12,766,24,9,19,141,1,50,50,0.44,155,106.5,1153,119.027738,buggy
13,0.236364,0,1,3,736,4,3,11,66,2,288,290,0.072414,867,636,55,10.112538,buggy
2,0.008929,0.008929,0,7,153,7,3,10,114,7,817,2007,0.159442,43,43,112,0,buggy
2,0.010309,0.010309,0,1,166,2,2,21,166,7,1736,7872,0.132495,145,57.666668,97,0,clean
10,0.03876,0.03876,2,1,0,1,1,14,0,2,10,13,0.153846,275,185,129,8.436712,buggy
2,0.014706,0.014706,0,1,601,2,2,21,601,7,1736,7872,0.132495,145,57.666668,68,0,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,41,-0,buggy
37,0.112782,0.165414,3,1,0,1,1,22,0,2,4,7,0.428571,231,121.5,133,37.934831,buggy
2,0.021277,0.021277,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,47,0,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,47,-0,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,63,-0,buggy
0,0,0,0,1,0,1,1,10,0,2,3,12,0.083333,750,750,49,0,buggy
6,0.003876,0.003876,2,2,1,2,1,10,1,2,2,296,0.003378,1122,815,774,0,buggy
3,0.016949,0,0,11,303,13,5,9,0,1,1,1,1,57,57,177,0,clean
3,0.027523,0,2,1,92,2,2,10,92,1,278,479,0.066806,55,55,109,0,buggy
4,0.029851,0.029851,1,3,488,4,2,10,1,7,817,2007,0.159442,43,43,67,0,buggy
2,0.001555,0.001555,0,2,56,3,2,19,9,1,27,25,0.24,278,278,643,61.09766,buggy
3,0,0.038961,0,0,0,1,1,17,0,4,226,1066,0.124765,42,42,77,0,clean
2,0,0.006329,0,2,434,5,3,11,362,4,49,63,0.666667,103,54,316,0,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,41,-0,buggy
0,0,0,0,1,0,1,1,7,0,1,1,8,0.125,515,284,540,0,buggy
2,0.035714,0.035714,0,1,181,2,2,21,181,7,1736,7872,0.132495,145,57.666668,28,0,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,128,-0,buggy
4,0,0.056338,0,1,167,2,2,17,167,4,226,1066,0.124765,42,42,71,0,clean
2,0.007752,0.007752,0,6,624,10,5,10,393,7,817,2007,0.159442,43,43,129,0,buggy
4,0.016667,0.016667,1,1,0,1,1,16,0,5,44,400,0.015,44,44,120,0,buggy
1,0,0.003268,0,1,32,2,2,15,32,1,7,9,0.666667,82,82,306,0,clean
49,0.085034,0.081633,0,4,132,6,2,15,2,1,1,2,0.5,204,168,294,130.763484,clean
19,0.069767,0.077519,0,9,766,14,5,8,1,3,132,162,0.049383,157,108.5,129,558.296978,clean
2,0.013889,0.013889,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,72,0,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,394,-0,buggy
2,0.027027,0.027027,0,2,144,3,3,15,101,1,6,80,0.25,1078,847,37,0,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,116,-0,buggy
4,0.007843,0.007843,0,3,99,5,3,10,0,1,9,26,0.230769,808,577,255,19.698039,buggy
235,0.086754,0.095275,111,1,0,1,1,12,0,2,2,296,0.003378,1121,814,1291,0,buggy
2,0,0.001963,1,6,548,14,6,15,0,2,18,17,0.235294,313,277,1019,100.931484,clean
4,0.013333,0.013333,1,2,134,2,2,23,134,1,58,267,0.404494,20,11,150,15.279579,buggy
116,0.975904,0.421687,0,4,121,7,4,18,9,3,294,601,0.016639,116,116,83,379.343475,buggy
6,0.024272,0.004854,0,3,16,6,3,21,15,1,1,2,0.5,637,637,206,14.34552,clean
21,0,0.147887,0,5,176,9,6,16,53,1,2,3,1,3,3,142,0,clean
2,0,0.016529,0,1,167,2,2,17,167,4,226,1066,0.124765,42,42,121,0,clean
0,0,0,0,1,0,1,1,22,0,4,20,52,0.326923,196,147.5,35,0,buggy
206,0.038462,0.037722,21,8,398,19,6,18,5,1,115,124,0.241935,149,113,2704,169.121024,clean
2,0.023529,0,0,2,100,2,1,10,100,2,337,351,0.150997,103,55,85,0,buggy
2,0.043478,0.043478,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,23,0,clean
2,0.035714,0.035714,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,28,0,clean
13,0.00395,0,0,2,30,3,3,7,7,1,5,7,0.571429,632,401,3291,52.860186,buggy
1,0,0.003968,0,0,0,1,1,9,0,1,1,7,0.142857,112,112,252,26.607021,clean
2,0.014493,0.014493,0,1,181,2,2,21,181,7,1736,7872,0.132495,145,57.666668,69,0,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,36,-0,buggy
3,0.011765,0.005882,0,1,0,1,1,19,0,1,3,3,0.666667,671,671,170,0,buggy
2,0.014925,0.014925,0,1,1,2,1,10,1,7,817,2007,0.159442,43,43,67,0,buggy
2,0.002387,0.002387,0,2,42,4,3,21,1,7,1736,7872,0.132495,145,57.666668,419,0,clean
10,0.071429,0.107143,1,2,2,2,1,17,2,1,5,17,0.117647,5,4,56,44.753565,buggy
4,0.025316,0.025316,0,1,0,1,1,10,0,7,817,2007,0.159442,43,43,79,0,buggy
1,0,0.003922,0,5,564,7,5,19,279,1,125,288,0.288194,71,53.5,255,0,buggy
2,0.020833,0.020833,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,48,0,clean
31,0.047022,0.050157,1,3,190,6,6,16,1,1,2,2,1,408,372,319,0,clean
28,0.113122,0.013575,3,0,0,1,1,10,0,2,2,4,0.5,33,33,221,93.597479,clean
2,0.014493,0.014493,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,69,0,clean
2,0,0.001195,0,16,746,28,7,8,3,1,1,5,1,569,338,1673,0,clean
7,0.001284,0.000514,2,2,13,4,2,16,3,3,18,21,0.333333,192,143.5,3894,0.050626,buggy
2,0.006494,0.006494,0,2,134,3,3,20,91,1,1,34,0.176471,987,756,154,13.297919,buggy
54,0.14841,0.042403,2,7,151,9,2,10,0,1,1,2,0.5,585,585,283,115.051345,buggy
41,0.153005,0.071038,5,2,43,2,2,14,43,1,1,2,1,1,1,183,27.698138,buggy
4,0.001812,0.005435,0,15,266,20,8,1,18,1,1,1,1,1,1,552,0,clean
1,0,0.025,0,0,580,2,2,17,580,4,226,1066,0.124765,42,42,40,0,clean
27,0.054264,0.155039,3,6,124,11,4,18,1,1,293,302,0.006623,121,121,129,0,clean
5,0.066667,0,0,0,0,1,1,14,0,1,1,1,1,2,2,75,0,clean
4,0.018349,0.018349,0,1,0,1,1,10,0,7,817,2007,0.159442,43,43,109,0,buggy
3,0.008475,0.016949,1,1,593,2,2,21,593,7,1736,7872,0.132495,145,57.666668,118,0,clean
2,0.008333,0.008333,0,1,0,1,1,23,0,1,58,267,0.404494,20,11,120,15.279579,buggy
2,0.028571,0.028571,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,35,0,clean
12,0.11,0.01,0,0,0,1,1,21,0,1,3,4,0.5,3,3,100,123.408739,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,35,-0,buggy
2,0.000812,0.000812,0,3,63,5,4,8,10,1,2,4,0.5,33,19.666666,1232,5.341385,clean
5,0.051948,0.012987,1,4,121,8,5,18,9,3,294,601,0.016639,116,116,77,379.343475,buggy
25,0.023438,0.171875,3,1,0,1,1,22,0,4,20,52,0.326923,196,147.5,128,0,buggy
188,0.082543,0.095825,86,1,0,1,1,12,0,2,2,296,0.003378,1121,814,1054,0,buggy
12,0.24,0,0,0,0,1,1,17,0,1,1,15,0.133333,194,194,50,0,clean
2,0.009709,0,0,4,501,5,2,19,496,1,2,2,0.5,1,1,206,0,clean
13,0.043919,0,1,12,857,23,8,11,66,2,288,290,0.072414,867,636,296,10.112538,buggy
3,0.037736,0.018868,0,2,721,3,3,14,120,1,1,1,1,710,403,53,0,clean
4,0.009217,0.009217,0,2,267,2,2,17,267,5,227,243,0.341564,98,50.5,217,1,buggy
25,0.046512,0.147287,3,3,124,8,3,18,1,1,293,302,0.006623,121,121,129,0,clean
19,0.069231,0.076923,0,7,673,11,5,8,1,3,132,162,0.049383,157,108.5,130,558.296978,clean
25,0,0.178571,0,1,0,1,1,10,0,6,277,499,0.330661,26,26,140,0,buggy
5,0.075758,0,0,5,547,8,5,10,5,2,287,282,0.170213,309,273,66,29.023006,buggy
6,0.042553,0.085106,1,0,0,1,1,9,0,1,2,3,0.666667,27,27,47,0,clean
2,0.006369,0.006369,0,1,0,1,1,23,0,4,38,54,0.425926,32,23,157,41.021793,buggy
2,0,0.006557,0,2,464,5,3,17,21,4,226,1066,0.124765,42,42,305,0,clean
2,0.010753,0.010753,0,2,591,6,3,21,124,7,1736,7872,0.132495,145,57.666668,93,0,clean
5,0.079365,0,0,5,547,8,5,10,5,2,287,282,0.170213,309,273,63,29.023006,buggy
2,0.017857,0.017857,0,1,27,2,2,10,27,7,817,2007,0.159442,43,43,56,0,buggy
35,0.4125,0.025,2,1,46,2,2,12,46,3,212,210,0.061905,221,221,80,21.419956,buggy
2,0.005,0.005,0,4,439,6,5,21,54,7,1736,7872,0.132495,145,57.666668,200,0,clean
10,0.080645,0.080645,0,0,0,1,1,11,0,2,2,5,0.8,1,1,62,26.933633,clean
1,0.005319,0,0,0,0,1,1,20,0,1,1,10,0.2,245,245,188,0,clean
1,0,0.016129,0,1,0,1,1,10,0,6,277,499,0.330661,26,26,62,0,buggy
3,0,0.055556,0,0,0,1,1,17,0,4,226,1066,0.124765,42,42,54,0,clean
2,0.027027,0.027027,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,37,0,clean
29,0.35,0.0125,3,6,539,7,4,13,44,1,1,2,0.5,1043,736,80,15.239903,buggy
2,0.034483,0.034483,0,1,672,2,2,21,672,7,1736,7872,0.132495,145,57.666668,29,0,clean
2,0.007813,0.007813,0,8,624,12,5,10,393,7,817,2007,0.159442,43,43,128,0,buggy
50,0.005981,0.053828,5,4,80,6,4,9,0,1,3,4,0.5,755,524,836,0,buggy
2,0,0.016,0,0,0,1,1,17,0,4,226,1066,0.124765,42,42,125,0,clean
1,0.022222,0,0,1,0,1,1,16,0,1,3,17,0.176471,193,193,45,0,buggy
0,0,0,0,0,0,1,1,17,0,2,261,443,0.002257,8,8,80,15.579139,clean
0,0,0,0,0,0,1,1,17,0,2,261,443,0.002257,8,8,97,15.579139,clean
1,0.025641,0,0,1,464,2,2,8,464,1,46,234,0.32906,438,348,39,0,buggy
1,0,0.004831,0,4,344,5,2,13,40,2,7,14,0.714286,15,9,207,0.761419,buggy
6,0.007371,0.007371,2,10,346,10,5,15,10,3,20,45,0.333333,64,64,407,0,buggy
4,0.015625,0.015625,1,1,0,1,1,16,0,2,6,8,0.5,485,254,128,0,buggy
8,0.022727,0.022727,0,2,43,3,1,10,39,2,2,3,1,927,696,176,0,buggy
1,0,0.002242,0,1,508,3,3,19,152,1,16,39,0.461538,70,52.5,446,0,clean
41,0.043933,0.041841,3,4,454,6,4,8,0,2,4,7,0.571429,266,230,478,89.437523,buggy
97,0.495652,0.347826,1,1,0,1,1,18,0,3,294,601,0.016639,116,116,115,379.343475,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,143,-0,buggy
2,0.008197,0.008197,0,2,344,5,2,9,78,1,16,35,0.057143,551,461,122,0,buggy
2,0.009524,0.009524,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,105,0,clean
11,0.000695,0.006954,0,5,598,11,6,10,8,6,277,499,0.330661,26,26,1438,0,buggy
107,0.087748,0.089404,52,1,0,1,1,12,0,2,2,296,0.003378,1121,814,604,0,buggy
0,0,0,0,1,0,1,1,17,0,5,7,27,0.222222,503,272,102,0,buggy
2,0.016667,0,0,2,476,2,2,10,476,2,337,351,0.150997,103,55,120,0,buggy
2,0.021277,0.021277,0,2,248,6,4,11,127,2,20,47,0.234043,704,704,47,0.904094,clean
2,0.007194,0,0,4,337,5,3,23,0,1,1,1,1,123,74,278,10.295482,clean
1,0.00813,0,0,4,127,5,1,9,54,3,5,49,0.102041,109,60.5,123,0,buggy
23,0.185185,0.027778,2,1,0,3,1,17,0,1,1,2,0.5,99,99,108,62.409464,clean
13,0.025352,0.011268,1,3,295,5,3,11,119,1,1,1,1,19,14,355,35.444654,clean
3,0.007752,0.015504,0,6,659,9,5,17,140,1,85,91,0.10989,152,103.5,129,0.006571,buggy
2,0.03125,0.03125,0,1,639,3,3,21,4,7,1736,7872,0.132495,145,57.666668,32,0,clean
3,0.058824,0.029412,0,8,440,9,1,14,0,1,2,3,0.666667,842,535,34,4.374883,clean
2,0.003401,0.003401,0,6,321,6,2,17,223,5,36,59,0.694915,3,3,294,1.421464,buggy
3,0.013423,0.006711,0,3,177,5,1,23,53,2,14,17,0.529412,216,216,149,0,buggy
18,0.033445,0.026756,4,0,0,1,1,16,0,1,5,10,0.4,6,6,299,1.145074,clean
4,0.005714,0.005714,1,1,0,1,1,17,0,5,7,27,0.222222,503,272,350,0,buggy
39,0.097222,0.173611,4,1,0,1,1,16,0,2,15,35,0.085714,138,138,144,17.249921,buggy
10,0.097087,0,1,5,550,6,2,17,0,1,2,3,0.666667,398,362,103,2.807355,clean
27,0.054264,0.155039,3,3,124,7,3,18,1,1,293,302,0.006623,121,121,129,0,clean
2,0.019231,0.019231,0,1,168,3,2,21,166,7,1736,7872,0.132495,145,57.666668,52,0,clean
2,0.003021,0.003021,0,9,522,12,5,11,2,1,1,1,1,15,8.5,331,1.021695,clean
95,0.5,0.348214,3,2,121,5,3,18,9,3,294,601,0.016639,116,116,112,379.343475,buggy
14,0.006352,0.006352,0,4,238,10,5,15,117,2,3,3,0.666667,694,694,1102,218.873615,clean
8,0.08,0.08,2,1,0,1,1,16,0,2,4,7,0.285714,276,186,50,0,buggy
2,0.011236,0.011236,0,1,33,4,2,16,0,2,2,6,0.333333,1132,825,89,25.732754,clean
2,0.029412,0.029412,0,0,0,2,1,10,0,1,6,10,0.2,101,101,34,0,clean
13,0.236364,0,1,2,310,4,3,11,66,2,288,290,0.072414,867,636,55,10.112538,buggy
2,0.006757,0.006757,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,148,0,clean
2,0.034483,0.034483,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,29,0,clean
32,0.063291,0.004219,3,2,4,3,1,12,3,1,1,3,0.666667,23,23,474,6.869451,clean
2,0.004464,0.004464,0,2,34,3,3,11,19,1,1,1,1,46,46,224,-0,clean
2,0.001894,0.001894,0,1,334,2,2,21,334,7,1736,7872,0.132495,145,57.666668,528,0,clean
45,0.18018,0.225225,2,2,9,2,2,14,9,1,1,2,1,1,1,111,27.698138,buggy
4,0.060606,0.060606,1,0,0,1,1,9,0,1,2,30,0.066667,53,53,33,0,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,23,-0,buggy
9,0.005376,0.043011,0,4,815,6,5,7,41,2,197,199,0.075377,768,537,186,39.797769,buggy
2,0.009009,0.009009,0,0,0,1,1,14,0,1,1,2,1,1026,795,111,8.487881,clean
3,0.02439,0.012195,0,1,250,2,2,9,250,1,1,2,0.5,41,41,82,16.182489,buggy
2,0.027778,0.027778,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,36,0,clean
0,0,0,0,0,0,1,1,17,0,2,261,443,0.002257,8,8,42,15.579139,clean
4,0.018182,0.054545,1,2,3,2,1,8,3,3,11,20,0.4,201,201,55,34.395828,buggy
56,0.004825,0.062726,8,11,603,12,6,10,3,6,277,499,0.330661,26,26,829,0,buggy
5,0.017007,0,0,2,199,2,2,8,199,1,3,76,0.276316,2,2,294,7.402431,buggy
6,0.002163,0.002163,2,2,1,2,1,10,1,2,2,296,0.003378,1122,815,1387,0,buggy
15,0.011743,0.001807,0,5,2,5,1,13,0,2,2,143,0.013986,1125,818,1107,0,buggy
2,0.007813,0.007813,0,8,624,12,5,10,393,7,817,2007,0.159442,43,43,128,0,buggy
14,0.05303,0.05303,0,2,1,2,1,17,1,1,292,301,0.006645,119,119,132,-0,buggy
2,0,0.00361,0,4,579,5,4,17,25,4,226,1066,0.124765,42,42,554,0,clean
31,0,0.104377,0,4,812,7,4,14,9,1,2,4,0.25,706,475,297,16.456655,buggy
3,0.006993,0.003497,0,6,401,6,3,10,216,1,1,1,1,6,6,286,12.023977,buggy
1,0.019231,0,0,2,249,4,4,21,45,1,1,2,1,1,1,52,0,buggy
2,0.015152,0.015152,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,66,0,clean
1,0,0.027778,0,1,1,4,1,16,1,1,2,9,0.222222,7,7,36,13.383618,clean
2,0.008621,0.008621,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,116,0,clean
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,270,-0,buggy
47,0.017094,0.008013,0,2,7,2,2,19,7,1,2,2,1,3,3,1872,30.343455,buggy
34,0.4125,0.0125,3,1,46,2,2,12,46,3,212,210,0.061905,221,221,80,21.419956,buggy
10,0.086538,0.009615,0,1,0,1,1,17,0,1,2,10,0.1,7,7,104,20.457379,buggy
2,0.021739,0.021739,0,1,42,2,2,21,42,7,1736,7872,0.132495,145,57.666668,46,0,clean
136,0.155689,0.115768,4,1,0,1,1,14,0,1,1,2,0.5,679,679,501,664.674108,buggy
129,1.229885,0.252874,1,1,0,1,1,14,0,4,7,11,0.545455,65,65,87,21.454409,buggy
6,0.024194,0.024194,1,1,0,1,1,9,0,1,2,18,0.055556,16,16,124,0,buggy
6,0.053333,0.026667,1,1,0,1,1,19,0,1,4,3,0.333333,21,17,75,60.332994,buggy
2,0.016667,0.016667,0,0,293,3,2,21,293,7,1736,7872,0.132495,145,57.666668,60,0,clean
2,0.025,0.025,0,3,22,3,1,10,22,7,817,2007,0.159442,43,43,40,0,buggy
7,0.054545,0.072727,0,2,397,2,2,10,397,6,277,499,0.330661,26,26,55,0,buggy
95,0.215909,0.143939,9,1,4,2,2,12,4,1,1,1,1,1,1,264,250.342981,clean
5,0.007905,0.001976,1,4,121,8,5,18,9,3,294,601,0.016639,116,116,506,379.343475,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,97,-0,buggy
2,0.033333,0.033333,0,1,181,2,2,21,181,7,1736,7872,0.132495,145,57.666668,30,0,clean
11,0.009666,0,0,1,99,2,2,16,99,3,4,3,1.333333,4,4,1138,9.902295,buggy
91,0.040445,0.051567,11,16,516,19,6,14,144,1,1,1,1,323,287,989,446.03233,clean
16,0.210526,0,1,2,72,3,3,14,29,3,22,40,0.175,722,491,76,0,buggy
2,0.026316,0.026316,0,1,0,1,1,10,0,1,5,28,0.107143,1,1,38,21.128347,buggy
8,0.009153,0.009153,2,1,0,1,1,16,0,1,79,133,0.338346,35,26,437,12.004864,buggy
13,0.156627,0,1,4,736,6,3,11,66,2,288,290,0.072414,867,636,83,10.112538,buggy
2,0.00232,0.00232,0,4,40,7,4,10,5,1,282,487,0.002053,44,44,431,0,clean
1,0.008772,0,0,3,64,7,1,13,0,1,1,1,1,230,140,114,0,buggy
2,0.002865,0.002865,0,9,791,17,6,21,24,7,1736,7872,0.132495,145,57.666668,349,0,clean
0,0,0,0,0,0,1,1,10,0,3,25,78,0.24359,37,21,120,0,clean
2,0.009434,0.009434,0,1,338,3,2,8,98,6,153,288,0.246528,126,77.5,106,0,buggy
2,0.015625,0.015625,0,3,189,5,3,21,56,7,1736,7872,0.132495,145,57.666668,64,0,clean
16,0.001633,0.001633,7,53,609,62,14,9,1,1,18,42,0.428571,31,27,4898,0.192645,buggy
2,0.04,0.04,0,0,0,1,1,21,0,7,1736,7872,0.132495,145,57.666668,25,0,clean
2,0.005319,0.005319,0,2,144,2,2,21,144,3,113,142,0.521127,34,30,188,0,buggy
45,0.13986,0.174825,1,4,501,6,4,14,0,1,1,3,0.666667,15,12,143,78.715152,buggy
14,0,0.012879,0,2,77,4,3,17,5,3,4,7,0.714286,734,503,1087,0,clean
4,0.00237,0.00237,0,6,2,7,2,10,0,2,2,296,0.016892,221,172.5,844,0.127875,clean
5,0.16129,0,0,1,0,1,1,21,0,2,5,7,0.428571,566,566,31,0,buggy
2,0.007042,0.007042,0,9,775,14,3,15,0,2,8,10,0.6,211,162.5,142,0,buggy
32,0.033582,0.006219,1,1,0,1,1,20,0,1,1,1,1,426,426,804,158.801411,buggy
14,0.054264,0.054264,0,3,122,6,3,17,1,1,292,301,0.006645,119,119,129,-0,buggy
2,0.071429,0,0,1,0,1,1,10,0,2,337,351,0.150997,103,55,28,0,buggy
4,0.028169,0.028169,0,0,51,2,2,12,51,1,2,22,0.045455,1049,742,71,0,clean
2,0.002994,0,1,3,190,6,2,14,19,1,1,2,1,75,75,668,0,buggy
2,0.016667,0.016667,0,0,0,2,1,10,0,1,1,2,1,361,271,60,0,clean
5,0.01634,0,0,3,548,11,6,15,123,2,52,61,0.163934,314,278,306,58.046012,clean
3,0,0.014634,1,2,290,3,2,13,289,1,2,2,1,312,222,205,0,clean
2,0.006623,0.006623,0,2,608,2,2,10,608,7,817,2007,0.159442,43,43,151,0,buggy
0,0,0,0,1,0,1,1,8,0,2,122,1710,0.001754,137,88.5,47,-0,buggy
4,0.015625,0.015625,1,1,22,3,2,13,0,1,1,1,1,942,635,128,0,clean
2,0,0.037037,0,0,0,1,1,17,0,4,226,1066,0.124765,42,42,54,0,clean
2,0.005319,0.005319,0,6,2,6,2,21,0,2,2,143,0.006993,219,170.5,188,0,buggy
15,0.348837,0,1,1,46,2,2,12,46,3,212,210,0.061905,221,221,43,21.419956,buggy
14,0.126126,0,2,1,0,1,1,10,0,2,2,6,0.166667,262,262,111,3.393423,buggy
9,0.066667,0,0,5,114,6,3,16,113,1,1,3,0.666667,49,49,135,19.087078,buggy
