Commit Hash,Modify Lines,Add Lines,Delete Lines,Distribution modified Lines,Modify Files,Directories,SumOfSourceRevision,SumOfDeveloper,LSTM C.E.,bug
afc9b8c038eff18c3654d47e112a33b3a653f66f,36,20,16,2,1,1,7,2,6.959336281,0
e05e65cf05b9aae002d8d64c3a2d02bc76f00ac8,550,548,2,4,3,2,9,4,22.77310371,0
c3e39f33d63618fdbb584e98a852aff02770597d,50,32,18,1,1,1,43,10,6.216500282,0
8b73b7d996cbaadfe8a96720e2dae54dd5d7fe31,232,225,7,9,5,5,71,13,27.02583313,0
5d32a5c28f7f74ed108c5e9be09a7e5dca2a8b3f,63,31,32,7,13,7,27,16,16.35109901,0
a4fba10bd83a8931f650756a79a1390bef0d9e9b,998,998,0,14,14,2,62,14,24.54260254,1
ec54d3ddc3eeab1e33cf0a8f0d4e44be40c4d16b,67,53,14,4,2,2,19,8,10.45237541,0
d061885fae1ca4ba86e0603e7b7a45d21c739802,16,15,1,2,1,1,19,3,5.420539856,0
9a0294f5dcd6522d7957cb6ae210254c86f4ad4f,1962,1507,455,21,18,3,23,20,17.43151855,1
daa5565f2608656da648349cc92db8964c60b5ff,2,1,1,0,1,1,7,4,3.825187206,0
340f4fbc38b58577e722c6e9762cd89195d43d0c,8328,4535,3793,247,126,20,1220,279,29.81627083,1
7b0661fbb8d4f99fbc6b02726e082fb7d99042b0,137,137,0,1,1,1,1,1,20.15217209,0
8b1548c4164048567940d488b146bcc8cd9a23cb,5,2,3,0,1,1,16,5,4.028755665,0
87c484631be8501097b8d060583b1d7fd835fdb1,12,8,4,3,2,1,5,4,4.553585052,0
ca7839362f3ce720e6e457e00d84b2c3a55168b3,747,542,205,35,26,10,323,65,19.31138611,1
fc011bd8f3de500549da13ae4747f8eafd745204,2,1,1,0,1,1,1,1,3.935096979,0
7c280ddc590756ae1418ba9e2e281d31ab67df4e,19,9,10,2,1,1,7,2,4.468050957,0
80c1d026e02d5a87cf9dc31df0f9ba98b4ce212a,448,199,249,3,1,1,6,2,16.73807526,0
89145b0ddb8b37fe9d5df3fd0aec448fba6ddacb,26,17,9,3,1,1,26,7,5.997843742,0
e3b602eccbcf6dba52864542873626b4725e2feb,14,5,9,0,2,1,5,2,4.403823376,0
19cedc226687c20af76d2a4c5aa1a46cef3ab670,18,11,7,1,3,3,23,3,5.436004639,0
57951c902e0f8a8c5567c6dd0f4d1ba72e3ea0d7,28,17,11,3,3,2,7,4,6.045289993,0
4cdb77ffec7ba8b65ec4d174d85e65d176211fc4,46,28,18,2,2,2,4,2,8.278728485,0
2d74aae7ff954facc801a733fb6cb0eb86ccf86a,353,353,0,1,1,1,1,1,18.49032021,0
b708cff4b81878423e7cd9f99dcefd81c077a262,76,27,49,7,1,1,18,5,7.425999641,0
84760135b055adfdd718e6cbcec3c4a2b24b70b7,10,5,5,1,1,1,10,3,4.488652229,0
1085c89c934e2a583363438635f5ec14958168db,30,30,0,0,1,1,1,1,5.010089397,0
36320298fdb38a9db6674ba8604f679009326b13,15,9,6,1,2,1,30,10,5.015628338,1
2f9486416061986ed58004cb9d75dfd215830c72,441,384,57,24,8,4,97,23,22.78142548,1
b8df1466142c4f3c80a4b0fd5d047f7a3ae8e069,214,214,0,1,1,1,2,2,13.42998505,0
411c1031a0f51885f6966914c58202654614be13,30,21,9,6,1,1,4,4,4.622933388,0
76f0408f37e774317bb2dc7955c435f837bba05e,34,21,13,0,3,2,14,3,6.64365387,0
0d2f51b89cec6b9c67cd52919046f979f8964397,11,9,2,0,2,1,12,5,4.351943493,0
b2425237ffae4fe332e47e60fead4532fd820fdb,1904,932,972,117,3,1,15,4,15.73785591,0
e0c580c1241f874030f59ab28b3ba2a2b6f27775,370,370,0,9,9,4,9,9,17.59378052,0
fb1a171323a504c96713e3be6cc4f59e02e43629,7,6,1,1,1,1,3,2,4.308010578,1
f769e09e487a2fa42fa0b4f8db827f50a5577250,13,8,5,1,1,1,11,4,4.666990757,0
870ad8b833b18e983abb0b9224e515e640c3acc0,2,1,1,0,1,1,12,1,3.825187206,0
0dfb21b87520b804ac49be24cc2651b5805a5e73,9,2,7,0,3,3,23,3,4.014312744,0
c5fc4e60e6bdcbeffc64f5481f60beb27e7804a1,304,223,81,9,11,5,86,29,22.24375153,0
b2f99c4cf8c6fc05eb611edf7af37e759f55a074,34,18,16,7,4,2,53,17,4.795463562,0
b3024db439ae5d32465e59e04bdcf15ce90eb3e4,4,2,2,0,2,2,4,2,4.198724747,0
fd2c9139bc29c73b842a674f265aab36d220a426,236,180,56,3,2,2,19,9,17.37828445,0
cd4fde067c53122d401e09745d72b2f47978e943,1808,1774,34,19,10,3,40,17,14.74803257,0
c7bafa4556392699f212f36157da07615a1ff3c5,13,8,5,1,1,1,10,3,4.666991234,0
a6eaa15da666981443dbb803905439449850a7ba,14,11,3,0,1,1,4,3,5.85205555,0
4110a0420d84a2b7e72d8da9d6e70c07e82cc2f9,151,151,0,3,3,1,18,9,19.84081078,0
15d839b4e5d4b594b6e1e3f0f2b7f9203f4fd407,40,27,13,3,6,4,37,17,8.21616745,0
7043d34435ca1ffff20f738c55035aa6994230f7,1816,1812,4,10,9,3,33,13,20.63603401,0
7775c28fb8bdc2f4d05d3cd3e3a0fc11720d029e,4,2,2,0,1,1,1,1,4.083297253,0
4e8574fcaefe558f30c412c53da3556eebaf13fb,55,38,17,5,6,3,24,12,6.899015427,0
33e39d6e8816dd1e182962a2e4a629aa803a7b4a,17,10,7,2,2,2,23,4,4.532482147,1
ff810919f1ef546b4cb1343169fcef2986dc362e,82,82,0,1,1,1,2,2,18.33726311,0
6c62a6c5e6855af2ce01a11c59bcf67617a2c392,7,5,2,1,1,1,1,1,4.401414871,0
d78be3b006a83f4e9e3a83cd76c0c79ee549040c,49,39,10,0,6,2,6,6,7.674053192,0
db27ae26aa089a891dccbca1e1fa7151462e0106,28,26,2,2,1,1,3,1,5.981020927,0
501d9f68d46e30ce5289b04dfba13f07bbf7d2d9,120,86,34,9,3,1,86,25,19.7057724,0
0e2fad4f2e7e4237d27847839fa3a7b8eb1941d8,221,123,98,19,11,5,15,11,17.77122498,0
328855c0763454a0b0d35e303e4059bd49fe4a56,130,128,2,3,4,2,10,4,21.51278687,0
d8212cc4fcf7e41271f33471f6d84f492a057310,13,10,3,0,1,1,7,4,4.830228806,0
30feb28b3649ef73cecdc5caaefe7a5b8914820c,8,4,4,3,1,1,7,3,3.927384377,0
7a41565cb74d9e9f32eb512b384e70cf0999db23,60,60,0,1,1,1,2,2,15.78531361,0
ed2957e68d1f4782517e5aa137371f3d8002f488,9,4,5,1,1,1,6,5,4.225882053,0
0228f12c5afd0b4d2cb83d0c4b62732e32b0dbb2,1,1,0,0,1,1,1,1,3.998027325,0
155db29381f11d19db981ca7c6f610ca9073bc81,15,12,3,2,2,2,6,4,5.261690617,0
1a089359f612942e79739788729adadb55d5269c,16,9,7,1,1,1,2,2,4.694365025,0
34b89a6a83789bdb552919730bb2e2c975741b50,283,216,67,4,9,3,45,16,24.00928688,0
ac58d66225c3efbd61882445112e3b5a04c44725,2,1,1,0,1,1,4,2,3.998027325,0
5cca7dc68dec9bc4f053b425da6c329dc21835bf,51,28,23,3,4,3,49,14,6.659998417,0
ed48b26456f001591be80d565ecdaab23eedc3cf,60,37,23,1,1,1,14,6,8.89874649,1
b75fccefa94b4f9cc832f77ac2514a98009d288a,1178,1055,123,44,20,10,143,56,22.85140228,0
a770191715664d2410b100692d778cf3b304f454,2,1,1,0,1,1,10,5,3.825187206,0
74cbc638655a4661e13ad7a06ccd619e328c7ee7,155,89,66,5,6,4,20,13,20.50862694,0
f5ba08448287bd17a02a31d2a68170cbdf41268a,9,9,0,1,1,1,3,2,5.108519077,0
9f4010e2334b4845880ca228c28edf3f842a27de,269,136,133,16,14,10,68,31,16.94000053,0
bbe2c6c0eefab11bbafce37a50fd6d7316baa047,18,11,7,1,3,3,16,3,5.436004639,0
64f6357c25494a961f77db670cbe5b2d4cc35eab,146,99,47,18,7,4,66,18,18.92518425,0
c06971febfd6b6d92cfbb97b9baa3781f1709dda,15,14,1,1,1,1,11,2,4.839179516,0
34cc2b30b1a913da5704e4518387cf014f89ffec,723,583,140,40,24,14,156,39,19.4227314,0
14dff31aa92c8691a39778e8f4011ed4ffc9128d,19,4,15,0,1,1,13,3,3.925382137,0
98db31411757c5464ab76cc524bd8dd33a9f2753,2,1,1,0,1,1,6,5,3.932105303,0
b87a34f92f8dd1805ba20b7a0b1eea86eb6c4e08,70,42,28,3,5,3,28,14,8.687235832,0
6cf4989b5e21fcdb70616a3ed26a3eeeb7035fd3,52,23,29,5,1,1,1,1,12.76674461,0
dc81a421f63277e8d62020581d7fb1936079ed37,2540,1618,922,103,58,26,282,88,20.26016235,0
d6770eaf62f13d60bc5f414cfa6b2f3a50fca445,354,199,155,29,12,5,119,25,19.90538979,0
1954b3cbff86104436e34ccee5323cc77ad2da26,41,12,29,0,2,2,9,3,5.533028126,0
c055fa62b54ff800a820b87712a1c5403ff366e5,7,7,0,0,2,2,4,3,4.614967823,0
771f74074f054952539f1ec51216fc518c9e1558,164,99,65,8,8,5,13,9,16.48821831,1
6cd8389eecfa10478652fec63d6f17c0796d5bf8,84,33,51,5,1,1,1,1,7.262320995,0
b022dc1ed532386b03bf5bb2669ee469f367411b,65,49,16,6,3,2,12,5,10.48660755,0
099bf53fb191a759fff87855b61a8e25518152aa,91,44,47,1,4,3,5,5,8.059473991,0
919a8215174d1820565144c230e8fbc1d7f77cf1,162,159,3,4,4,2,7,6,19.48965836,0
887def848a2712c8e6ca337e275df91ba7e8c9ab,17,17,0,0,1,1,3,1,6.495336056,0
475b8ccfdddb6949a8c06038a24f47f48641af63,4,2,2,0,1,1,1,1,4.423492908,0
68b1b110e3d907cf898040e89a63da8fc2b6931b,41,34,7,6,2,2,9,5,8.535211563,0
97e950e76023eb698fb369e621d246861be79e97,2,1,1,0,1,1,1,1,3.864554405,0
d78c928d55ba8084254ea89be8214747ea2a5c74,2,1,1,0,1,1,7,1,3.935096979,0
052a077972da4be5909a3b10201ecf8be74ac68f,237,174,63,3,6,3,24,8,19.62992096,0
da5d7f9c94efe911d7f0bd2c0c9140a03fd80152,5604,5349,255,90,60,23,632,135,25.28020477,0
057ed9084a47900cd2c8f20571aa7f0216c05c9a,86,65,21,6,1,1,10,2,15.71113682,0
f3a1faaa236040c097b25b299cc5502664a3aa72,14642,11142,3500,477,282,106,1545,948,26.85923195,0
52d959c7a654b03e525fad214b027b6ac6aba2b2,120,86,34,9,3,1,81,23,19.70577621,0
0515165cb57d3c203c104e9c04c1ff86ba87defc,46,34,12,3,3,3,27,6,12.01324654,0
f1dd9342f14728bf413584cc90185095e34262c9,6,4,2,2,1,1,1,1,4.251858234,0
2f655c0e3ba110478a8bd0050f40362dcb11db41,74,28,46,7,7,1,39,15,6.885968208,0
db818ea3f70e15b9b0c9cd9bec0e16c6fa9ae6e6,143,142,1,1,4,1,18,9,18.73933792,0
c2a8abd51395aabb84b8b1b69ca650799fa71613,8,2,6,2,1,1,4,2,4.086448193,0
16c3caadd0da223e463d28af98b517419df04904,868,424,444,23,16,9,36,16,20.10776901,0
716b86cfa300e8829dbc9238b7c67b711cdef1e2,3456,2853,603,65,30,7,71,45,23.74264908,1
2d6330f4712c26390213861f3891126f1ae69e2d,321,243,78,11,8,6,92,20,20.96942139,1
c4f79ee9f908f301028a4e13dfc7c2fc2de89cbf,519,511,8,8,8,4,11,9,23.54187012,0
e40c036a9ad797a223255edf4135984f852e2967,5,2,3,2,1,1,7,1,4.112485886,0
592ebd4d7a0e880e369ee359cf2dff217d102382,138,83,55,5,7,3,96,27,17.76363182,0
46e2f56852fa4158e0279c62ac51febd69fbc283,15,14,1,1,1,1,12,2,4.839179993,0
8a6505aa4ac9c6603ce011fb9f28b8cc62967d42,103,29,74,5,6,5,12,6,10.21286678,0
a0108d77c46616e65285f410a2f0f6cdab842c4f,230,163,67,3,3,1,5,3,19.78419685,0
aa25db6c35b296a0d4e792d7a7631b543cf727e6,27,22,5,3,2,2,7,3,5.533359528,0
fee015197ccd58002e8af33fe7d39aff767d8a42,129,65,64,3,5,3,64,16,13.05059528,0
4cbf28e0a181d49c9980f4d2c5e9a833f05636d0,2,1,1,0,1,1,2,1,3.864554405,0
d751b745b1b5ea013fe2426e374a00ea68c6a089,4,3,1,0,1,1,3,1,3.976083279,0
c2b0973d8a3f3ca9813a0c4e349f0cb26bb333cc,5,1,4,1,1,1,2,1,3.864554405,0
dbceb15d084afbd10367842ebfadad8e5b243adc,10,5,5,0,1,1,3,1,4.42592907,0
8161dedb740faf9c31a77f8ca15e631411a9e149,17,10,7,2,2,2,26,5,4.532482147,0
1f5edddde6dc8a9a1beed5a96262adcf39bbc0f4,2,1,1,0,1,1,3,2,3.825187206,0
2f1fefbdaed12f4fd1991e86ca304173df1375cf,1265,978,287,28,25,4,199,51,19.89322662,0
1d41d2ce4975ebc34e8a4dd4ff67cf1100421856,2924,2773,151,40,45,11,323,95,26.0593853,0
ecf579ae056abfd51117ea79883281d4545d52d6,554,353,201,42,18,6,78,31,19.24616623,1
f987d61f373e7922e9e80945e7b08b34825de358,2,1,1,0,1,1,4,2,3.998027325,0
caf572a1081bb4ab84337c7553ff0181a5052c8b,108,45,63,1,1,1,2,2,11.80893803,0
ef337021193b8be30aaae8a91a917a346e6d5443,1315,740,575,60,29,10,155,48,21.15626907,1
1af87896dc9e6803878769f5d9eef2a5578b1de7,10,7,3,0,2,1,7,4,4.669387817,0
ebca89d36cae4e869981b1a9973dbaf50ca36256,137,80,57,6,4,4,27,5,14.47660446,0
df0b64aed5be80f77a231a1f9669ab20314b8dfa,48,30,18,4,4,2,4,4,10.10482216,1
1e51ed0a34a706024d62d9c77eda6a1a0a81ec4c,39,34,5,4,1,1,3,2,8.482341766,0
ae74347f3607427e88561c854f26903cc880f310,13,7,6,4,3,2,32,7,5.093751907,0
f034ba5fa1a65d3b5deccc5642fb8a6291e2d428,376,368,8,2,3,1,20,4,21.35909843,0
2b87a3da593411190bce8793cf520dd52901d15f,144,139,5,3,3,2,4,4,18.7639122,0
b11e87393e520815c669bd0086434c2960496b78,26,17,9,2,2,1,39,8,6.562132359,0
3baf1a36f7d68df7e4e1ba218cefdccc54eb3563,2,1,1,0,1,1,4,1,3.943067074,0
f56429fb95891a95fce3023e863b6689e9487c88,803,775,28,6,9,5,46,30,23.22752571,1
2e361daba1e3e2432c197b2e99cc2cc34c2bae54,542,542,0,2,2,1,2,2,23.13173866,1
ac9c769ae2ccaa8826a2a0e7e83bb9f0b3ebeb72,133,54,79,8,5,2,53,11,8.664550781,0
8f1fa7ccbf2cb05f2eed121831c39e07260ec18b,2,1,1,0,1,1,4,1,4.036842346,0
c29aefa8d0a8fbf7cda1c8c973a779b9cfb30445,4,2,2,0,1,1,26,3,3.985873699,0
186ee41500b1946261a8e4cfa83ae972157e2334,125,64,61,6,1,1,1,1,13.45214939,0
9e69effb1b2dcc943973364edf15c661d82933f6,4,3,1,0,2,2,2,2,3.977415085,0
1dabea3aeae1964b58065c52c63b25b063e3ffe0,32118,32118,0,261,261,37,1010,309,30.15629959,0
41decdfbae2637a2c0bd5c806c2978ea50af8140,311,187,124,9,3,3,32,8,18.52679062,0
89ed3699ad8d5d673e72ca1d6e9f10ce60312bc6,24,14,10,2,2,1,30,5,4.545250416,0
29ba95d0376f2961ca5438e1b6cdf212efb336b0,5,5,0,0,1,1,10,4,4.054635525,0
0a872489d859a78cf0e9e13b2a8ce532a5751d5d,20,20,0,1,3,1,3,3,6.18665123,0
e1abec9268bccc35fefa24dc135ea66e31bb0887,2,1,1,0,1,1,6,3,4.014312744,0
52a9f02b94ebc351a17b6da16074a7b98e38d99a,566,444,122,11,11,7,81,16,19.40290833,0
6e81f9fdc009b387ed64ddca56f40802ece70245,1,1,0,0,1,1,9,3,4.014312744,0
da1bd8f9ebb484821c6ce518f9d04a75008d09ce,9,9,0,3,1,1,2,2,4.245552063,0
45ed6e73cbc8011b749cbc2bacebb04f6a33d37a,4,2,2,0,2,1,6,4,4.405117512,0
6256efa6c77f881aa27b3992a609c6f505a8e4fb,21,12,9,1,1,1,1,1,6.39526701,0
db3118f2c56f9741a4da926625cca80a9d92e40b,5,3,2,0,3,2,23,3,4.053273678,0
555410d9b51e93efbc4f844f03f447563df6963e,386,172,214,12,5,2,6,5,20.30506706,0
6a30cdca901ad9810f27c0b987e7d1c00d782d1a,679,605,74,7,80,48,538,262,20.85181427,0
3faec926fca82531d0d5db6429ec94c1a33d2559,13,6,7,0,1,1,5,2,4.731652737,0
e21f3b830f420d16f6522f1839cda2f4244e27b0,131,66,65,12,4,1,25,8,17.49581146,0
2505cf0cfd5a50afdeb6b095a33f37186e94860b,150,75,75,0,75,8,311,77,7.493721485,0
1b5463f7eafe250eb777912f9a866b19728ff38e,21,13,8,2,5,5,135,31,5.029846191,0
057fc73e2a9b84aa2e55bf6ba0da73344da395de,557,521,36,12,12,3,35,15,19.29182053,0
143ac13b69a26b91d0f6f97991794231c4edd0cd,298,258,40,6,4,4,30,12,19.37414932,0
b289446ef53f1f4f5ef56cebd235bc1eb830d4ec,20012,12797,7215,1051,490,163,1029,745,27.91584969,0
f8cbb72bad4b900cc2765941cda69038f45f523d,7,3,4,0,1,1,18,2,4.409591198,0
e427c417f61051eb4e10ec15ae8b670c5b4b72d1,131,93,38,14,6,2,83,31,19.19356537,0
a56f7710d88e368824042863e1ebef9afc7fd5f3,82,82,0,1,1,1,1,1,18.33726311,0
3ac175b75b2f05768e7864177518433139f88c32,16,12,4,0,1,1,17,5,5.733108521,0
d8e51a82fea80ea21e7cdef8445dc00adec42ee2,28,26,2,3,1,1,9,5,6.386007786,0
2bff14477f1c24444a5c19c4c29568414957b19e,33,26,7,5,3,3,80,17,6.841601372,0
6f9e59d64bdba14f63178a3776cabb914a6d5537,2,2,0,1,1,1,1,1,3.852752447,0
8aca3ae29f8220ccaf04a69376d130d4f081df1d,16,10,6,5,1,1,35,8,5.675698757,0
a5f18c3d468a703954de464887b699e4ca95822a,51,48,3,3,1,1,13,5,13.26898956,0
9503d2b52b4df386b9c2fa123faf6a6d3d01c4f2,8,5,3,1,1,1,1,1,4.32800293,0
4b92783f6365b44993159949592edc68978d0206,2,1,1,0,1,1,24,6,3.994923353,0
07409cda5b44fa83ac00c9de7f4bf9f27ac51160,311,187,124,9,3,3,19,8,18.52679062,0
e931e19a76c7300c8fab34472215bcd19d2821ac,63,25,38,2,4,2,49,11,5.07587862,0
e7d1cab4b7ea3095e9751562e93abd830c5394c4,10,8,2,2,2,2,53,12,4.56293726,0
fd9d36097dfbe59a70a47909c8449b110ac8b042,157,82,75,6,5,3,34,6,16.54104614,0
d81a0f0e35aba7b86b979574b2e3a33c4e4a1f78,10,5,5,3,1,1,5,3,4.319495201,0
1fd393617051904093ece81ce052532e70f8dd79,3,2,1,0,1,1,2,1,3.935096979,0
7024fa1acf1bec4ee0c7d418356ec74cb1417755,88,44,44,6,9,6,118,23,10.22576237,0
182fd838f84d489a0d9f2178627e585b2ba3e7bb,11,8,3,0,2,2,37,10,4.560924053,0
21c976332a9444984247f85d1d2ab7a5900ed25d,63,56,7,6,7,3,40,16,18.04101181,0
98600c7bfb753a8978753387adaaa4e2d1c6aac6,19,18,1,1,1,1,22,4,5.332270622,0
15a03f643c8a634dcfe999478a54570862858ba6,399,234,165,4,4,2,6,4,14.58542156,0
56b2e96e20d85945da813b21f9e7a2cff50af0e4,8,2,6,1,3,3,13,8,4.412047386,0
17d2d31fbc32dd92498c0b82a8a5f99685f46978,141,80,61,3,2,2,3,2,19.08009529,0
8b9f587b5be75fd1de91ccdc7a4e0b97b956f258,11,9,2,3,2,2,11,6,4.739355087,0
7980d0862a9c1a3df06c4b0f5ed9deb359edf65c,24,24,0,0,1,1,13,2,6.438311577,0
1d037e80dfd8a91e9c4042f65695cadec4b17097,6,3,3,0,1,1,2,1,4.088351727,0
462fe53a8fbac8770471251be676a050d29a4d1a,11,10,1,2,1,1,2,1,5.268045902,0
344ae5d841c8d22ce8c87e4a2fa466fe2a263582,1672,1609,63,36,22,6,100,32,20.24012756,1
b895366750927d9e3e74c7473bebd3365a822f0e,6,5,1,1,1,1,4,2,4.167226791,0
54db3569590a4a059ac12b4b99dc06a345d26053,1,1,0,0,1,1,32,6,3.779454708,0
fdcfc6307d7d0f4cbd850adeeb48d3ca9300c266,9,7,2,1,1,1,3,3,4.625308037,0
5edb6c8758124fe8dd5a96d7b92949fc3ac1f61f,224,146,78,5,4,2,16,9,20.11918259,0
39ab3d9c8fcd858819a4b3b85aad3d314c3de9ad,719,237,482,9,8,3,38,12,20.68739128,0
5e399ced2674267553c4029feed4d5d2cadd8306,28,17,11,3,3,2,10,4,6.045289993,0
30989a54b4aec3453152ce970832eea8e8acc0d3,8221,6318,1903,293,154,57,1254,491,23.94202232,0
204060b98d1c190c831612ef2563eddc38c3fcbd,56,37,19,6,5,2,10,5,8.032113075,0
3a9af3bbaadeb431a0f0c6ba87bdbb5eb089d5f6,6,6,0,0,1,1,4,2,4.255339622,0
6b59e2b55ff0fd77a6c6329bece0423523cf9bc8,162,133,29,7,3,1,22,9,22.0554657,0
8be7fd625170ded9a61650e81664832324ccf0a4,14,13,1,2,1,1,16,3,4.962184429,0
6696ff614605070abc6fea6db5c29e8d96145054,21,21,0,1,1,1,1,1,6.19909668,0
84b6434da7845c98125a2a84b87efd0ce97a4388,30,13,17,3,1,1,2,1,4.996567726,0
1bcbf0318b21d32aa564d1bbf81ea18b8ffb263a,4,2,2,0,2,2,13,2,4.774535656,0
61e900e87ede605aee0755b6d5c97b80b3f64244,3,2,1,0,2,2,25,5,4.287992954,0
92788c44255569a7c62d915b1e59a7d340917065,1813,869,944,30,12,5,242,51,21.34157181,0
033f6c9b7968b7cc80c4904308060cbef4c5e748,31,15,16,4,4,3,82,13,4.934601307,0
8be9c26941253706bfd04fb7601330206b37098c,13,10,3,0,1,1,6,4,4.830228806,0
e491777c7354db2461a1d59267037c5a1effaa17,16,10,6,5,1,1,37,8,5.675698757,0
a300b1ed649a4b4ee31b46b49d79112ef0636924,146,58,88,2,2,2,14,7,15.0994997,0
b083f4032463645621d063d1b94ffb02a1a08466,352,351,1,2,3,3,20,11,20.46631241,0
dc7f38f5ff67444c2d8da26d5230f99ceaa4254b,225,89,136,1,3,3,8,5,19.19145203,0
41e2eb1b067f0f8217e665590071e8d18c085685,30,16,14,5,4,2,45,6,5.123781204,0
e14457115e638b33dcd8923f22c2ff3655309ab0,55,34,21,5,2,1,16,6,8.521653175,0
eb70a74e72a453892bfb3122a006182f80729ce4,41,20,21,10,5,3,22,10,5.356564045,0
30eb9314a4076c6adc06b348556650297b2b9283,22,14,8,5,4,2,11,4,5.305228233,0
44683c424da9bea3b261151f7243524813917055,2,2,0,1,1,1,5,4,3.852752447,0
e1f3c8d712eda3ffe15d9efc3b9d20bfe1cda002,2,1,1,0,1,1,1,1,3.825187206,0
8aad1f622e3c4a96f33b88f8998ad29531bfdade,259,187,72,19,4,1,30,13,18.76149559,0
dee610e5c08c3b59bdbaebdbaa35bc0ed38ba0c7,4,2,2,0,1,1,17,4,4.101561546,0
f20bd80c422b829d5cfe6edab6f98e5796e18003,1,1,0,0,1,1,16,4,3.852752447,0
fcbcc78e9be8f4eb04fab3207b61bc54ccb48fad,340,279,61,16,10,4,172,34,18.36020088,0
ad5b4455cfcb55cfa176cd7b17a710f03e8768b5,6,1,5,1,1,1,2,2,3.779454708,0
e96ed633e5d471aee106d74c4ee6b0e6ef67d180,187,159,28,9,6,6,89,14,20.29683685,0
06f59125002992a13160fbc0d855ee819f035816,699,661,38,19,17,6,143,31,21.53710747,0
ed67ef7b76fae551793723d906703ce1f6977657,33,11,22,6,2,1,38,12,4.921982288,0
c8a56a78cb8f61e37eb7259855d0102d87cf4ebe,103,95,8,6,2,2,4,2,14.90674496,0
cd75e6c1597db5da1adf2eb3decd5bd59877b266,28,6,22,4,3,2,16,10,4.69899559,0
fe26922be4b3b81c5c11c5a930fac9ad020b61fb,64,38,26,4,2,1,14,2,5.401720047,0
252d3847c9674ee7c4d21d5b5817fe1569666459,1904,932,972,117,3,1,9,4,15.73785686,0
b2782651290357dc15b28dfd684edfe76d4dcf75,23,19,4,4,3,3,46,11,5.218946457,0
bff3a9b8cf4bfade840dfcaadd955642f337ae64,413,183,230,2,4,1,6,5,18.13479614,1
71acf2c534711527d4d4b0b55f9a584de492c791,126,84,42,3,1,1,26,6,16.58958435,0
e7ded3165af32df5cc93ffe285fab33162957313,2,1,1,0,1,1,67,9,4.200352669,0
0df9471d48f9d2d0396175ab8a8fc1af1725b9bc,11938,5503,6435,0,47,16,203,94,22.78102684,0
f0ab13d9ad12038183730172e845bea4dd3046ac,17,13,4,0,1,1,3,2,4.887498856,0
70529e1262e9cee89b6ccdc17fc2d1a05877e2f1,345,204,141,3,1,1,1,1,18.95326424,0
e9d28c4d289a1c65ab9f3b266335e7643e860a91,78,43,35,8,4,2,21,6,9.971136093,0
c949892c4c445a86aa43505723789fc9a68650a2,90,41,49,7,1,1,25,6,6.442586899,0
3ceff6b6ee4b4d7ceaf97c8f5e96d20d8289eca0,188,85,103,4,2,1,2,2,18.50701332,0
3f371dfa952f4af8c2f2511cf4f36e82a56f5789,1270,627,643,201,389,144,1204,712,18.92704773,1
a49e997c6b3b2fd699d588b2ec0114337a2a0ae8,52,28,24,0,3,1,13,7,6.672243595,0
1d48cea20ffb417bf8fb87c872127779dd4b7611,88,2,86,0,1,1,16,3,4.200432777,0
5b75b3e167d8365164a5316e8e496e4334111b13,2,1,1,0,1,1,4,1,3.992431402,0
6b2dcba8a4b70295863a666af3eb56090abaafa0,90,89,1,3,2,2,15,9,18.42936134,0
e8613aa0d24a607ef9eb59c200e7072f41cf79c5,15,15,0,0,1,1,4,3,5.131771564,0
8c09eb00062f896c47e524dde154db882aa356bc,304,223,81,9,11,5,75,29,22.24374962,0
9c2bb1c183a70fafa1007857823e91aca9a1f18f,6,6,0,0,2,1,13,6,4.221575737,1
d857b6950ea926e91a259c510bef102766608324,12,9,3,1,2,1,2,2,5.183526039,0
7ad20b8bf037b6b697d5666c11cf8a0cfe8964d2,3055,1805,1250,151,12,3,63,31,20.98374367,0
512f663eedfc7f0dc60fccb73bab957978ae52c2,80,3,77,2,2,1,46,9,4.004513264,0
44b5535dc47b0159a74ff93e4d41e71e3c69c4ec,91,91,0,1,1,1,1,1,19.72270775,0
11234c07caf6ab6151c3d0bf3f665953565db97f,68,50,18,0,1,1,3,2,13.41472149,0
034c8cddf2165709e25db9d6da5d0d0eedecb374,33,12,21,5,8,2,8,8,4.636260986,0
d0909c00b8cc3af2d0b91fe6540e65892a84beb0,5,5,0,0,1,1,1,1,4.036842346,0
0fb71223ca22b266df07d691e46cdef5ebcec259,4,1,3,0,1,1,3,2,4.014312744,0
c3027d69ac87763113322876816fb6292ef6cd6a,154,43,111,5,6,4,61,15,13.62474918,0
42d3775e65a29a3579d77e87efce6002ab846f2a,406,333,73,20,11,5,129,38,21.67903519,0
081b927d815efdc05f172045c8d0b9ec817f49ea,141,70,71,4,9,9,90,35,16.55027008,0
850aec7941c4b9c03677de7137ce68ae56fe62b4,333,211,122,24,13,4,25,18,17.89196396,0
13eee3f2d0f23b44b799ea780c4c75f6de261eea,8,4,4,1,1,1,7,4,3.994773388,0
db8b0e7cf499d5349e4defd7880760776e6d99e2,13,12,1,1,1,1,1,1,5.155138969,0
edf8317baf46842e0f6dd5530bdd1666cc07ad7f,47,18,29,1,1,1,1,1,5.500480652,1
b358603f074d2991e734022abc97e94d83ea77cd,21,11,10,1,1,1,15,6,4.708574772,0
